Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Pedro,4000000,34,1.67,Right Winger,Winger,both,1.32602739726027,SS Lazio,Serie A,0.29,0.2,0.29,0.0,0.0,0.17,0.0,0.22,0.22,0.17,0.39,0.29,1.73,0.81,46.7,0.17,0.36,16.4,0.0,0.0,0.0,0.22,0.22,0.13,0.07,0.07,31.5,38.46,81.9,513.52,126.81,16.98,19.37,87.6,10.63,12.62,84.2,2.92,4.48,65.2,0.2,0.17,1.36,1.59,1.59,0.35,3.32,38.46,37.19,1.27,0.32,0.26,5.0,1.16,1.65,0.09,0.0,0.06,0.0,29.62,4.5,4.33,10.39,26.59,0.72,0.49,0.14,31.5,0.2,0.35,1.53,1.04,3.06,2.34,0.09,0.26,0.17,0.12,0.09,0.55,0.38,0.03,0.09,0.03,0.03,0.0,1.82,0.98,0.58,0.72,0.52,0.92,2.11,43.8,1.18,15.94,3.98,25.0,3.32,7.13,5.49,0.98,0.09,0.0,0.9,0.75,2.57,0.17,0.0,49.09,0.78,7.42,25.64,20.88,3.46,47.87,1.65,2.66,62.0,1.7,0.09,39.04,249.18,144.23,7.22,3.06,0.75,1.79,1.16,47.24,38.29,81.1,5.0,0.17,0.0,0.0,1.5,1.93,0.35,1.65,0.75,0.98,0.03,0.0,0.0,5.17,0.12,0.69,14.3
Pedro León,1000000,35,1.83,Right Winger,Winger,right,0.326027397260274,CF Fuenlabrada,La Liga,0.1,0.19,0.1,0.0,0.0,0.19,0.0,0.13,0.13,0.22,0.34,0.1,1.93,0.58,30.0,0.05,0.17,24.6,0.48,0.0,0.0,0.13,0.13,0.06,-0.03,-0.03,20.89,35.62,58.6,373.28,136.2,9.91,12.8,77.4,7.89,11.45,68.9,2.7,8.66,31.1,0.19,0.22,1.64,1.06,1.64,1.16,1.83,35.62,29.65,5.97,1.73,0.0,7.12,2.12,3.95,3.56,1.54,1.93,0.0,14.63,6.83,14.15,4.52,25.89,2.7,0.67,0.19,20.89,0.29,1.25,1.25,2.89,2.5,1.06,0.87,0.29,0.19,0.1,0.0,0.19,0.1,0.1,0.0,0.0,0.0,0.0,0.96,0.67,0.29,0.39,0.29,0.58,2.31,25.0,1.73,13.57,4.81,35.5,2.89,6.64,4.04,1.73,0.1,0.0,1.64,0.48,1.44,0.77,0.0,46.4,0.29,4.24,19.06,25.7,1.73,40.04,1.35,2.02,66.7,1.54,0.0,26.66,147.75,63.82,3.56,1.16,0.29,2.89,0.48,38.79,28.11,72.5,5.39,0.19,0.0,0.0,0.96,0.87,0.39,3.95,0.48,0.67,0.0,0.0,0.0,6.55,1.83,1.54,54.3
Pedro Neto,35000000,21,1.72,Left Winger,Winger,left,3.32876712328767,Wolverhampton Wanderers,Premier League,0.18,0.21,0.18,0.0,0.0,0.14,0.0,0.17,0.17,0.22,0.39,0.18,2.15,0.74,34.4,0.08,0.24,18.8,0.0,0.0,0.0,0.17,0.17,0.08,0.01,0.01,33.71,42.78,78.8,547.09,116.54,18.07,19.76,91.4,11.19,13.76,81.3,3.25,6.53,49.7,0.21,0.22,2.12,1.2,1.38,0.85,1.87,42.78,37.55,5.22,1.38,0.14,6.71,2.01,4.48,2.75,1.06,0.56,0.14,29.15,5.79,7.84,33.92,6.74,0.92,0.11,0.56,33.71,0.0,0.85,0.42,1.48,3.92,2.08,0.85,0.46,0.21,0.28,0.04,0.32,0.14,0.07,0.04,0.07,0.0,0.0,0.74,0.64,0.25,0.21,0.28,0.18,1.06,16.7,0.88,11.75,3.35,28.5,2.93,5.15,3.67,0.88,0.07,0.0,0.81,1.02,1.76,0.39,0.0,55.13,0.56,5.29,25.34,30.21,3.92,50.4,2.61,4.31,60.7,2.79,0.25,41.26,292.13,178.59,9.64,3.18,1.91,2.54,2.08,54.0,41.19,76.3,6.53,0.14,0.0,0.0,1.09,1.87,0.14,4.48,1.02,0.64,0.0,0.0,0.0,5.33,0.71,1.38,33.9
Pere Milla,1800000,29,1.8,Left Winger,Winger,left,0.326027397260274,Elche CF,La Liga,0.52,0.21,0.52,0.0,0.0,0.31,0.0,0.34,0.34,0.11,0.45,0.52,1.66,0.88,53.1,0.31,0.59,11.4,0.0,0.0,0.0,0.34,0.34,0.21,0.18,0.18,18.94,26.47,71.6,297.4,66.54,10.12,13.03,77.7,6.85,8.82,77.6,1.35,2.65,51.0,0.21,0.11,0.42,1.09,0.36,0.0,1.35,26.47,25.33,1.14,0.0,0.1,7.27,0.36,0.36,0.05,0.05,0.0,0.0,17.7,4.36,4.41,17.02,5.29,1.45,0.36,0.78,18.94,0.16,0.78,0.93,1.4,1.4,0.83,0.0,0.1,0.16,0.21,0.1,0.42,0.26,0.0,0.1,0.05,0.0,0.0,1.45,0.78,0.78,0.52,0.16,0.62,2.23,27.9,1.61,20.55,4.98,24.2,4.2,11.11,5.24,0.88,0.05,0.0,0.83,1.19,2.65,0.88,0.0,39.45,1.71,7.58,21.49,12.92,2.85,38.3,0.99,1.71,57.6,1.04,0.21,26.31,119.74,57.2,2.08,0.67,0.26,2.28,1.87,42.09,26.78,63.6,4.67,0.31,0.0,0.0,1.4,3.22,0.47,0.36,1.19,0.78,0.0,0.05,0.0,6.28,1.82,3.17,36.5
Phil Foden,85000000,21,1.71,Left Winger,Winger,left,2.32876712328767,Manchester City,Premier League,0.48,0.27,0.48,0.0,0.0,0.03,0.0,0.48,0.48,0.27,0.74,0.48,2.83,1.33,47.0,0.17,0.36,14.3,0.0,0.0,0.0,0.48,0.48,0.17,0.0,0.0,41.27,50.2,82.2,654.21,125.54,24.15,26.53,91.0,13.3,15.55,85.5,3.14,5.97,52.6,0.27,0.27,1.71,2.35,1.5,0.27,2.93,50.2,46.35,3.85,0.58,0.24,8.94,2.18,2.22,2.56,0.78,1.19,0.07,39.25,4.3,6.65,45.77,2.73,1.13,0.2,0.14,41.27,0.14,0.72,1.4,1.5,3.44,2.39,0.44,0.14,0.31,0.14,0.03,0.82,0.55,0.03,0.03,0.14,0.07,0.0,1.02,0.78,0.44,0.27,0.31,0.34,0.82,41.7,0.48,18.59,5.52,29.7,2.18,6.21,10.2,0.85,0.07,0.0,0.78,0.78,1.81,0.34,0.0,61.8,0.51,3.82,23.53,37.99,6.72,58.04,1.64,2.73,60.0,1.67,0.1,46.45,215.81,112.03,6.62,1.74,1.67,1.74,1.84,60.5,49.01,81.0,8.29,0.03,0.0,0.0,0.85,1.81,0.48,2.22,0.78,0.78,0.0,0.0,0.0,4.98,0.41,1.6,20.3
Pione Sisto,3500000,27,1.72,Left Winger,Winger,right,2.32876712328767,FC Midtjylland,Superliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.18,0.37,0.0,1.66,0.92,55.6,0.0,0.0,15.7,0.18,0.0,0.0,0.17,0.17,0.11,-0.17,-0.17,35.15,42.33,83.0,637.36,158.65,17.67,20.43,86.5,12.33,13.62,90.5,4.05,6.44,62.9,0.0,0.18,2.02,2.94,1.1,0.0,3.31,42.33,39.02,3.31,0.37,0.0,6.99,2.58,1.66,0.92,0.37,0.37,0.18,31.29,4.97,6.07,2.02,38.83,0.74,0.55,0.18,35.15,0.0,0.55,1.84,0.92,3.5,2.39,0.55,0.37,0.0,0.0,0.18,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.37,0.18,0.0,0.18,0.18,0.18,0.55,33.3,0.37,13.62,2.58,18.9,0.92,6.44,6.26,0.37,0.0,0.0,0.37,0.37,0.74,0.0,0.0,51.35,0.37,3.13,28.71,23.37,3.87,47.85,2.21,3.5,63.2,2.58,0.0,41.96,255.09,106.93,6.07,2.02,1.47,2.02,0.74,53.01,40.31,76.0,5.34,0.0,0.0,0.0,0.92,2.76,0.18,1.66,0.37,0.18,0.0,0.0,0.0,5.52,0.18,0.74,20.0
Portu,15000000,29,1.67,Right Winger,Winger,right,2.32876712328767,Real Sociedad,La Liga,0.04,0.08,0.04,0.0,0.0,0.19,0.0,0.15,0.15,0.07,0.23,0.04,1.42,0.5,35.1,0.03,0.08,14.2,0.0,0.0,0.0,0.15,0.15,0.11,-0.12,-0.12,19.08,26.26,72.7,271.57,77.94,11.48,14.21,80.8,6.72,8.87,75.8,0.42,1.42,29.7,0.08,0.07,0.81,0.77,0.69,0.15,2.04,26.26,25.23,1.04,0.12,0.15,5.3,0.46,1.84,0.35,0.12,0.08,0.0,17.97,4.76,3.53,0.88,23.15,1.04,0.31,0.38,19.08,0.04,0.27,1.15,1.57,1.92,1.31,0.12,0.15,0.31,0.0,0.04,0.19,0.19,0.0,0.0,0.0,0.0,0.0,1.04,0.54,0.46,0.31,0.27,0.38,1.57,24.4,1.19,18.97,4.53,23.9,4.57,7.41,6.99,1.31,0.15,0.0,1.15,0.65,1.69,0.38,0.0,36.02,0.73,5.03,15.09,18.55,5.22,34.98,0.73,1.19,61.3,0.73,0.08,25.57,129.78,80.17,4.91,1.46,1.04,1.61,1.69,38.24,25.65,67.1,6.53,0.19,0.0,0.0,1.38,1.27,0.84,1.84,0.65,0.54,0.0,0.0,0.0,5.03,0.81,2.34,25.6
Quincy Promes,12000000,30,1.74,Left Winger,Winger,right,2.32876712328767,Spartak Moscow,Premier League,0.39,0.0,0.39,0.0,0.0,0.39,0.0,0.28,0.28,0.28,0.55,0.39,1.38,0.59,42.9,0.29,0.67,17.3,0.2,0.0,0.0,0.28,0.28,0.2,0.12,0.12,34.78,44.61,78.0,556.9,183.54,20.63,23.58,87.5,9.83,12.58,78.1,3.54,6.88,51.4,0.0,0.28,3.14,2.75,1.77,0.39,4.32,44.61,37.93,6.68,2.36,0.0,7.86,2.16,2.55,2.95,1.18,1.57,0.0,29.67,6.88,8.06,4.72,37.14,1.57,0.79,0.2,34.78,0.0,0.79,2.36,0.59,5.11,2.95,1.77,0.0,0.2,0.2,0.0,0.59,0.39,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,8.06,1.97,24.4,2.16,2.55,3.34,1.18,0.2,0.0,0.98,0.39,0.59,0.0,0.0,55.61,0.59,6.09,21.81,31.64,3.73,48.73,0.79,2.36,33.3,1.18,0.2,37.34,172.53,102.38,5.5,2.16,0.98,2.36,1.77,51.09,36.55,71.5,6.68,0.39,0.0,0.0,0.79,0.79,0.2,2.55,0.39,0.2,0.2,0.0,0.0,7.86,0.2,0.98,16.7
Rabbi Matondo,3000000,21,1.75,Right Winger,Winger,right,0.326027397260274,Cercle Brugge,Bundesliga,0.15,0.0,0.15,0.0,0.0,0.08,0.0,0.19,0.19,0.05,0.23,0.15,1.86,0.54,29.2,0.08,0.29,17.6,0.0,0.0,0.0,0.19,0.19,0.1,-0.03,-0.03,12.62,18.51,68.2,182.87,27.88,7.2,9.91,72.7,3.49,4.8,72.6,1.01,1.7,59.1,0.0,0.05,0.85,0.54,0.39,0.0,0.77,18.51,17.74,0.77,0.0,0.31,4.65,0.23,0.93,0.0,0.0,0.0,0.0,12.16,3.95,2.4,1.55,15.03,1.01,0.15,0.08,12.62,0.0,0.62,0.7,1.16,2.4,1.32,0.0,0.46,0.15,0.39,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.31,0.23,0.23,0.31,0.23,1.08,21.4,0.85,21.07,4.96,23.5,2.94,7.59,10.53,0.7,0.0,0.0,0.7,0.39,1.16,0.08,0.0,32.61,0.08,2.79,11.54,21.38,4.34,31.83,2.48,4.8,51.6,2.56,0.08,25.87,127.72,74.97,3.56,0.77,1.08,3.64,2.63,41.75,23.62,56.6,8.21,0.08,0.0,0.0,1.86,1.39,1.16,0.93,0.39,0.31,0.0,0.0,0.0,5.27,0.93,3.25,22.2
Rachid Ghezzal,9000000,29,1.82,Right Winger,Winger,left,2.32876712328767,Besiktas JK,Serie A,0.11,0.0,0.11,0.0,0.0,0.54,0.0,0.07,0.07,0.17,0.24,0.11,1.2,0.22,18.2,0.09,0.5,20.8,0.33,0.0,0.0,0.07,0.07,0.05,0.04,0.04,44.13,53.8,82.0,805.43,203.04,22.07,25.33,87.1,15.54,18.15,85.6,5.54,8.37,66.2,0.0,0.17,1.85,3.04,1.3,0.43,4.24,53.8,50.54,3.26,1.09,0.22,9.02,2.83,2.17,1.41,0.11,1.09,0.11,38.04,7.83,7.93,43.26,6.85,2.28,0.54,0.43,44.13,0.11,0.65,0.87,0.76,3.8,3.04,0.22,0.22,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,1.85,1.41,0.76,0.43,0.98,3.8,25.7,2.83,22.5,5.76,25.6,5.33,12.61,4.57,1.2,0.11,0.0,1.09,0.87,3.48,0.98,0.0,67.17,1.63,10.87,35.0,25.65,3.04,63.8,1.74,3.48,50.0,1.74,0.43,49.89,265.22,129.46,7.17,2.17,0.87,1.85,1.85,56.2,49.78,88.6,6.3,0.54,0.0,0.0,2.72,1.85,0.11,2.17,0.87,1.85,0.11,0.0,0.0,7.39,0.87,0.76,53.3
Raheem Sterling,85000000,27,1.7,Left Winger,Winger,right,1.32602739726027,Manchester City,Premier League,0.48,0.17,0.41,0.07,0.1,0.1,0.0,0.55,0.46,0.21,0.67,0.48,2.61,1.1,42.1,0.16,0.38,14.8,0.03,0.07,0.1,0.55,0.46,0.18,-0.07,-0.05,33.0,39.19,84.2,465.19,91.44,21.49,23.62,91.0,9.45,11.1,85.1,1.31,2.1,62.3,0.17,0.21,1.55,0.96,1.79,0.17,2.92,39.19,38.54,0.65,0.21,0.03,6.36,0.38,1.93,0.07,0.0,0.03,0.0,34.03,2.44,2.72,4.13,34.48,0.24,0.1,0.1,33.0,0.17,0.34,1.44,1.51,3.54,2.65,0.03,0.48,0.17,0.17,0.03,0.38,0.21,0.0,0.03,0.07,0.07,0.0,1.13,0.79,0.1,0.48,0.55,0.17,0.69,25.0,0.52,12.93,3.54,27.4,1.58,6.39,4.95,0.58,0.0,0.0,0.58,0.65,1.79,0.14,0.0,52.67,0.17,2.75,18.25,35.17,9.08,52.12,1.96,4.09,47.9,2.17,0.07,45.14,221.32,132.87,8.04,1.51,2.34,1.99,2.96,57.03,44.35,77.8,9.73,0.1,0.0,0.0,1.48,2.1,0.41,1.93,0.65,0.79,0.07,0.0,0.0,4.5,0.17,1.03,14.3
Rajiv van La Parra,400000,30,1.81,Left Winger,Winger,right,,Without Club,Premier League,0.13,0.0,0.08,0.04,0.04,0.13,0.04,0.14,0.11,0.04,0.14,0.13,1.77,0.55,31.0,0.05,0.15,21.4,0.0,0.04,0.04,0.14,0.11,0.06,-0.02,-0.03,21.45,30.08,71.3,324.9,76.94,12.05,14.41,83.6,7.25,10.07,72.0,1.26,2.95,42.9,0.0,0.04,0.59,1.05,0.8,0.25,2.4,30.08,29.37,0.72,0.08,0.04,7.42,0.55,1.85,0.25,0.21,0.04,0.0,22.12,3.5,4.47,2.19,26.0,0.72,0.38,0.17,21.45,0.08,0.55,1.56,1.85,1.77,1.1,0.0,0.38,0.04,0.21,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.05,0.84,0.93,0.21,0.46,1.77,26.2,1.31,20.31,6.45,31.7,6.53,9.61,4.17,1.26,0.04,0.0,1.22,0.8,2.78,0.51,0.0,46.81,0.84,8.09,22.33,22.58,2.44,46.1,2.74,5.56,49.2,2.99,0.51,38.3,262.25,146.5,7.42,2.61,0.84,2.53,3.12,42.26,31.9,75.5,3.37,0.13,0.04,0.0,1.35,2.19,0.13,1.85,0.8,1.05,0.0,0.0,0.0,8.26,0.93,1.85,33.3
Ramadan Sobhi,3000000,25,1.83,Left Winger,Winger,right,3.32876712328767,Pyramids FC,Premier League,0.15,0.0,0.15,0.0,0.0,0.15,0.0,0.12,0.12,0.09,0.21,0.15,0.95,0.44,46.2,0.15,0.33,17.4,0.0,0.0,0.0,0.12,0.12,0.13,0.02,0.02,25.08,32.86,76.3,368.87,118.13,14.25,17.08,83.4,8.43,11.27,74.8,1.24,1.96,63.0,0.0,0.09,1.02,1.31,1.02,0.22,2.98,32.86,31.62,1.24,0.07,0.0,7.2,0.29,1.02,0.0,0.0,0.0,0.0,23.26,5.09,4.51,2.54,26.53,1.82,1.02,0.22,25.08,0.07,0.58,2.04,1.45,1.82,1.6,0.0,0.07,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,2.33,1.82,1.24,0.95,0.15,0.95,3.05,31.0,2.11,20.21,6.03,29.9,7.71,8.21,4.29,0.95,0.0,0.0,0.95,0.95,3.27,0.8,0.0,44.27,0.87,8.36,19.19,21.37,3.05,43.04,2.84,4.51,62.9,3.05,0.15,33.37,201.52,131.73,5.45,1.89,0.87,2.4,1.82,39.11,29.81,76.2,4.43,0.15,0.0,0.0,1.09,1.38,0.22,1.02,0.95,1.82,0.0,0.0,0.0,7.12,0.95,1.67,36.1
Raphael Dias Belloli,40000000,25,1.75,Right Winger,Winger,left,2.32876712328767,Leeds United,Premier League,0.32,0.19,0.22,0.1,0.1,0.16,0.0,0.32,0.25,0.25,0.49,0.32,2.72,0.7,25.9,0.08,0.32,19.6,0.29,0.1,0.1,0.32,0.25,0.09,0.0,-0.03,24.25,38.45,63.1,450.16,184.93,11.37,13.97,81.4,8.36,11.95,70.0,3.52,9.64,36.5,0.19,0.25,2.27,2.82,1.31,0.26,4.9,38.45,33.07,5.38,1.41,0.16,5.22,2.53,2.69,3.01,1.73,0.83,0.1,21.88,6.44,10.12,32.14,4.01,0.51,0.9,0.48,24.25,0.1,0.83,2.53,1.76,3.84,2.08,0.83,0.45,0.26,0.16,0.06,0.32,0.19,0.03,0.06,0.0,0.03,0.0,1.6,0.64,0.77,0.51,0.32,0.61,1.99,30.6,1.38,15.35,3.3,21.5,3.94,6.47,4.93,1.79,0.0,0.0,1.79,1.35,2.95,1.06,0.0,55.17,1.73,7.85,23.97,26.46,4.61,49.79,2.21,5.19,42.6,2.6,0.48,37.97,175.19,109.1,5.54,0.99,1.06,2.82,1.67,50.43,36.69,72.7,5.77,0.16,0.0,0.0,1.38,1.73,0.51,2.69,1.35,0.64,0.0,0.03,0.0,6.57,0.7,1.06,40.0
Reiss Nelson,7000000,22,1.75,Right Winger,Winger,right,0.326027397260274,Feyenoord Rotterdam,Premier League,0.14,0.0,0.14,0.0,0.0,0.14,0.0,0.13,0.13,0.1,0.23,0.14,1.57,0.57,36.4,0.09,0.25,16.8,0.0,0.0,0.0,0.13,0.13,0.08,0.01,0.01,26.53,33.38,79.5,418.19,115.67,15.26,17.4,87.7,7.84,9.13,85.9,2.42,4.42,54.8,0.0,0.1,1.43,1.28,1.28,0.57,2.28,33.38,30.52,2.85,0.57,0.14,7.27,1.28,1.71,2.0,0.86,0.86,0.0,23.39,4.99,4.99,4.42,28.24,0.43,0.14,0.14,26.53,0.0,0.29,1.14,1.28,3.0,1.71,0.57,0.29,0.29,0.14,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,1.71,0.86,1.14,0.43,0.14,1.14,2.0,57.1,0.86,23.39,4.42,18.9,7.42,9.84,6.13,1.85,0.14,0.0,1.71,0.57,2.28,0.29,0.0,46.78,0.86,7.13,21.82,22.39,4.85,44.22,2.28,4.14,55.2,2.42,0.0,35.52,163.88,88.0,5.56,1.14,0.71,2.0,2.0,45.64,33.52,73.4,6.7,0.14,0.0,0.0,1.28,1.57,0.57,1.71,0.57,0.86,0.0,0.0,0.0,4.85,0.0,1.0,0.0
Remi Oudin,6000000,25,1.86,Right Winger,Winger,left,2.32876712328767,FC Girondins Bordeaux,Ligue 1,0.19,0.23,0.19,0.0,0.0,0.14,0.0,0.17,0.17,0.14,0.31,0.19,2.43,0.61,25.0,0.08,0.31,19.7,0.09,0.0,0.0,0.17,0.17,0.07,0.01,0.01,24.1,36.46,66.1,447.47,128.66,11.51,14.37,80.1,8.66,12.54,69.0,3.23,7.35,43.9,0.23,0.14,1.08,1.4,1.08,0.33,2.34,36.46,33.56,2.9,0.84,0.14,7.54,2.15,2.29,1.17,0.8,0.23,0.05,22.18,5.76,8.52,27.1,5.1,2.11,0.89,0.05,24.1,0.23,1.54,1.87,1.64,2.39,1.73,0.23,0.14,0.19,0.0,0.09,0.37,0.33,0.0,0.0,0.0,0.0,0.05,1.4,0.84,0.66,0.51,0.23,0.51,1.4,36.7,0.89,10.62,2.67,25.1,3.09,4.45,3.09,1.12,0.05,0.0,1.08,1.73,3.14,1.22,0.0,47.6,2.06,9.92,22.89,18.44,2.85,44.79,0.66,1.4,46.7,0.7,0.09,29.25,165.96,86.82,4.35,1.78,0.42,1.45,1.03,39.36,30.56,77.6,4.54,0.14,0.0,0.0,0.84,0.94,0.09,2.29,1.73,0.84,0.0,0.0,0.0,7.11,1.59,1.22,56.7
Renato Steffen,4000000,30,1.7,Right Winger,Winger,left,1.32602739726027,VfL Wolfsburg,Bundesliga,0.15,0.08,0.15,0.0,0.0,0.68,0.0,0.13,0.13,0.08,0.21,0.15,1.21,0.23,18.8,0.13,0.67,15.1,0.0,0.0,0.0,0.13,0.13,0.11,0.02,0.02,27.15,35.32,76.9,459.98,133.26,13.99,16.34,85.6,9.45,12.71,74.4,3.1,4.84,64.1,0.08,0.08,0.83,1.66,0.76,0.23,2.8,35.32,33.2,2.12,0.15,0.0,6.35,0.98,1.66,0.0,0.0,0.0,0.0,21.78,6.28,7.26,26.47,3.78,2.19,1.74,0.08,27.15,0.53,0.61,1.21,0.91,2.72,1.89,0.0,0.0,0.15,0.45,0.23,0.23,0.15,0.0,0.0,0.08,0.0,0.0,2.12,0.83,1.21,0.83,0.08,0.68,2.12,32.1,1.44,18.23,4.84,26.6,6.28,7.87,4.08,1.51,0.0,0.0,1.51,1.21,3.33,0.98,0.0,47.12,2.12,10.51,23.82,15.88,2.34,45.08,0.53,0.98,53.8,0.53,0.0,28.29,144.68,92.87,3.55,1.51,0.3,2.27,0.83,40.46,31.31,77.4,4.99,0.68,0.0,0.0,1.89,1.97,0.0,1.66,1.21,0.83,0.0,0.0,0.0,7.11,1.44,2.12,40.4
Riccardo Improta,1500000,28,1.79,Left Winger,Winger,right,2.32876712328767,Benevento Calcio,Serie B,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.05,0.05,0.05,0.1,0.0,1.11,0.09,7.7,0.0,0.0,20.6,0.0,0.0,0.0,0.05,0.05,0.05,-0.05,-0.05,25.82,36.05,71.6,451.11,193.47,12.61,14.49,87.1,9.2,11.93,77.1,3.15,6.99,45.1,0.0,0.05,0.77,2.3,1.53,0.85,4.77,36.05,31.62,4.43,0.77,0.17,7.16,1.11,2.56,0.17,0.17,0.0,0.0,19.77,6.65,9.63,8.27,22.07,1.28,3.24,0.09,25.82,0.09,0.6,1.62,1.45,1.88,1.62,0.0,0.09,0.09,0.09,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.28,0.85,0.85,0.17,0.26,0.34,1.11,30.8,0.77,16.45,3.66,22.3,6.39,6.73,3.32,1.11,0.0,0.0,1.11,1.79,3.07,1.79,0.0,46.45,2.9,11.85,20.8,17.73,1.7,42.44,0.85,1.45,58.8,0.94,0.0,30.94,181.88,103.21,4.26,2.05,0.17,0.77,0.94,36.48,29.74,81.5,2.73,0.17,0.0,0.0,0.85,2.98,0.0,2.56,1.79,0.85,0.0,0.0,0.0,5.54,1.53,1.7,47.4
Riccardo Orsolini,10000000,25,1.83,Right Winger,Winger,left,2.32876712328767,Bologna FC 1909,Serie A,0.38,0.11,0.22,0.16,0.16,0.05,0.0,0.35,0.22,0.11,0.33,0.38,2.68,0.82,30.6,0.08,0.27,19.4,0.33,0.16,0.16,0.35,0.22,0.08,0.03,-0.01,24.73,37.09,66.7,453.78,156.26,11.98,15.54,77.1,8.26,11.82,69.9,3.67,7.6,48.2,0.11,0.11,1.2,1.91,1.09,0.55,3.23,37.09,32.5,4.6,1.09,0.0,6.62,2.41,2.63,2.52,1.86,0.11,0.11,21.61,5.58,9.9,29.38,3.45,1.91,0.77,0.44,24.73,0.05,1.04,1.48,1.81,2.9,1.26,0.77,0.27,0.16,0.38,0.05,0.22,0.16,0.05,0.0,0.0,0.0,0.0,1.2,0.49,0.55,0.38,0.27,0.6,1.42,42.3,0.82,13.68,3.72,27.2,3.23,5.36,5.09,0.93,0.22,0.0,0.71,0.55,1.75,0.55,0.0,49.73,1.04,8.1,22.6,21.99,3.06,45.41,1.37,2.9,47.2,1.42,0.11,34.63,186.18,104.01,5.14,1.26,0.82,1.97,1.48,46.07,35.34,76.7,5.25,0.05,0.0,0.0,1.15,3.06,0.6,2.63,0.55,0.49,0.0,0.0,0.0,5.74,1.37,1.53,47.2
