Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Romain Saïss,9000000,31,1.88,Centre-Back,Centre-Back,left,0.326027397260274,Wolverhampton Wanderers,Premier League,0.06,0.0,0.06,0.0,0.0,0.15,0.0,0.13,0.13,0.01,0.14,0.06,0.81,0.3,37.0,0.07,0.2,12.9,0.06,0.0,0.0,0.13,0.13,0.16,-0.07,-0.07,45.21,55.65,81.2,960.8,443.45,13.43,14.75,91.1,23.88,26.96,88.6,7.51,12.78,58.8,0.0,0.01,0.24,5.09,0.18,0.06,4.13,55.65,53.89,1.77,1.2,0.0,5.65,1.41,0.39,0.0,0.0,0.0,0.0,38.6,5.86,11.19,44.16,6.46,3.02,0.57,0.09,45.21,0.21,0.84,1.68,0.93,0.57,0.51,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,1.08,1.23,0.57,0.09,0.39,0.9,43.3,0.51,9.6,2.99,31.2,5.6,3.53,0.48,1.74,0.72,0.03,1.02,2.57,4.46,6.58,0.06,69.36,9.78,37.94,29.74,4.73,1.35,67.65,0.21,0.27,77.8,0.21,0.0,38.18,176.05,93.95,2.72,0.63,0.03,0.24,0.21,45.63,44.37,97.2,0.21,0.15,0.0,0.0,1.2,0.54,0.09,0.39,2.57,1.08,0.0,0.03,0.0,8.59,3.26,1.47,69.0
Romain Thomas,1200000,33,1.93,Centre-Back,Centre-Back,right,0.326027397260274,SCO Angers,Ligue 1,0.1,0.0,0.1,0.0,0.0,0.17,0.0,0.07,0.07,0.0,0.07,0.1,0.44,0.2,46.2,0.23,0.5,7.4,0.0,0.0,0.0,0.07,0.07,0.16,0.03,0.03,53.68,59.96,89.5,1243.2,431.56,12.57,13.31,94.5,28.17,29.64,95.0,12.41,16.13,76.9,0.0,0.0,0.1,2.68,0.0,0.0,2.95,59.96,57.64,2.31,2.11,0.0,5.1,2.98,0.0,0.0,0.0,0.0,0.0,46.74,3.79,9.42,50.2,6.17,2.31,0.2,0.1,53.68,0.03,0.7,0.91,0.4,0.47,0.44,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,1.64,1.54,0.8,0.03,0.84,1.91,43.9,1.07,11.4,4.36,38.2,7.34,3.69,0.37,1.64,0.44,0.0,1.21,1.78,4.16,4.66,0.03,70.12,8.68,38.63,33.83,1.37,0.77,68.0,0.1,0.1,100.0,0.1,0.0,45.37,203.84,100.16,1.51,0.07,0.0,0.17,0.1,49.43,48.42,98.0,0.13,0.17,0.0,0.0,1.27,0.74,0.07,0.0,1.78,1.64,0.0,0.03,0.0,8.08,2.45,1.37,64.0
Ronald Araújo,35000000,23,1.88,Centre-Back,Centre-Back,right,1.32602739726027,FC Barcelona,La Liga,0.15,0.04,0.15,0.0,0.0,0.26,0.0,0.08,0.08,0.02,0.1,0.15,0.77,0.29,38.1,0.19,0.5,11.2,0.0,0.0,0.0,0.08,0.08,0.11,0.06,0.06,57.89,64.18,90.2,1207.59,315.83,17.07,17.69,96.5,32.44,34.28,94.6,7.91,11.36,69.6,0.04,0.02,0.26,3.64,0.18,0.07,2.13,64.18,60.13,4.05,2.1,0.04,5.37,1.69,0.22,0.0,0.0,0.0,0.0,52.48,3.86,7.83,5.41,53.85,1.43,1.88,0.22,57.89,0.15,0.7,1.03,0.33,0.59,0.37,0.0,0.0,0.11,0.04,0.07,0.04,0.0,0.0,0.0,0.04,0.0,0.0,1.95,1.32,1.29,0.59,0.07,0.88,1.21,72.7,0.33,8.97,3.42,38.1,4.52,3.94,0.51,2.17,0.81,0.04,1.36,1.32,3.27,3.16,0.04,73.63,9.56,35.27,38.69,4.45,1.03,69.84,0.29,0.51,57.1,0.33,0.0,50.2,287.32,156.28,4.12,0.81,0.04,0.26,0.26,53.4,52.3,97.9,0.22,0.26,0.0,0.0,0.96,0.92,0.11,0.22,1.32,1.32,0.0,0.04,0.0,8.28,2.65,1.07,71.3
Rúben Dias,75000000,24,1.87,Centre-Back,Centre-Back,right,5.32876712328767,Manchester City,Premier League,0.05,0.07,0.05,0.0,0.0,0.14,0.0,0.06,0.06,0.05,0.11,0.05,0.54,0.12,21.7,0.09,0.4,11.5,0.0,0.0,0.0,0.06,0.06,0.1,-0.01,-0.01,75.14,80.15,93.8,1615.51,445.32,20.58,21.48,95.8,41.82,43.12,97.0,12.45,14.65,85.0,0.07,0.05,0.33,6.24,0.21,0.0,3.8,80.15,78.3,1.84,1.47,0.07,5.58,2.01,0.14,0.0,0.0,0.0,0.0,69.02,3.8,7.32,12.71,63.91,1.96,0.35,0.17,75.14,0.09,0.64,0.69,0.47,0.9,0.8,0.0,0.02,0.05,0.0,0.02,0.17,0.12,0.0,0.0,0.05,0.0,0.0,1.25,0.83,0.57,0.57,0.12,0.45,1.02,44.2,0.57,6.5,2.62,40.4,2.76,3.14,0.59,1.25,0.64,0.0,0.61,1.32,2.58,3.19,0.02,88.11,7.42,34.33,57.18,3.31,1.02,86.41,0.07,0.17,42.9,0.07,0.02,64.67,381.08,235.17,8.01,0.73,0.0,0.19,0.14,72.09,70.86,98.3,0.33,0.14,0.0,0.0,1.3,0.45,0.05,0.14,1.32,0.83,0.0,0.02,0.0,7.23,1.84,1.16,61.4
Ruben Gabrielsen,600000,29,1.86,Centre-Back,Centre-Back,both,1.83013698630137,Austin FC,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.05,0.0,0.05,0.0,0.55,0.14,25.0,0.0,0.0,7.9,0.0,0.0,0.0,0.05,0.05,0.09,-0.05,-0.05,32.1,38.14,84.2,657.44,255.05,10.7,11.66,91.8,15.23,16.19,94.1,5.63,9.47,59.4,0.0,0.0,0.14,1.1,0.14,0.0,1.1,38.14,36.91,1.23,1.1,0.0,4.94,0.27,0.0,0.0,0.0,0.0,0.0,29.09,2.47,6.59,0.82,35.12,1.1,0.14,0.0,32.1,0.0,0.69,0.55,0.55,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.96,1.1,0.0,0.0,0.14,0.55,25.0,0.41,5.21,2.06,39.5,3.29,1.65,0.27,0.96,0.55,0.0,0.41,0.69,1.78,7.55,0.0,48.57,9.33,30.46,20.17,0.82,0.55,47.33,0.41,0.41,100.0,0.41,0.0,30.18,162.99,78.48,1.23,0.0,0.0,0.0,0.14,30.05,29.22,97.3,0.41,0.0,0.14,0.0,0.27,0.69,0.0,0.0,0.69,0.96,0.0,0.0,0.0,7.27,3.02,1.65,64.7
Rúben Vezo,7000000,27,1.82,Centre-Back,Centre-Back,right,2.32876712328767,Levante UD,La Liga,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.02,0.02,0.01,0.03,0.0,0.42,0.14,33.3,0.0,0.0,11.5,0.0,0.0,0.0,0.02,0.02,0.05,-0.02,-0.02,41.95,49.45,84.8,975.49,331.06,9.45,10.95,86.3,23.19,24.86,93.3,8.89,12.59,70.6,0.0,0.01,0.14,3.35,0.17,0.0,3.56,49.45,46.38,3.07,2.55,0.03,5.37,2.58,0.1,0.0,0.0,0.0,0.0,34.77,5.3,9.38,9.35,36.02,2.3,0.45,0.17,41.95,0.1,1.01,0.87,0.7,0.49,0.31,0.0,0.0,0.07,0.07,0.03,0.1,0.0,0.0,0.0,0.03,0.03,0.03,1.85,1.12,1.33,0.45,0.07,0.59,1.19,50.0,0.59,7.78,2.89,37.2,4.74,2.69,0.35,1.5,0.91,0.0,0.59,1.95,3.8,4.32,0.1,59.21,9.1,33.13,27.83,2.3,0.66,56.45,0.28,0.31,88.9,0.28,0.0,34.73,204.03,111.79,2.27,0.42,0.0,0.14,0.14,37.03,36.37,98.2,0.21,0.17,0.0,0.0,1.01,1.12,0.0,0.1,1.95,1.12,0.03,0.03,0.03,9.24,2.44,1.46,62.5
Saidou Sow,4000000,19,1.85,Centre-Back,Centre-Back,right,3.32876712328767,AS Saint-Étienne,Ligue 1,0.15,0.08,0.15,0.0,0.0,0.15,0.0,0.04,0.04,0.05,0.08,0.15,0.38,0.23,60.0,0.4,0.67,6.1,0.0,0.0,0.0,0.04,0.04,0.1,0.11,0.11,43.61,51.8,84.2,915.64,295.79,13.61,15.04,90.5,22.18,24.21,91.6,7.14,11.2,63.8,0.08,0.05,0.3,2.56,0.15,0.08,2.71,51.8,50.15,1.65,0.98,0.0,6.09,2.11,0.23,0.0,0.0,0.0,0.0,37.22,5.34,9.25,4.89,42.11,2.71,0.68,0.08,43.61,0.23,0.75,1.28,0.98,0.45,0.38,0.08,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,2.48,1.28,1.65,0.83,0.0,0.68,1.43,47.4,0.75,11.73,5.64,48.1,7.74,3.76,0.23,1.43,0.75,0.15,0.68,2.63,5.11,4.66,0.0,64.06,6.47,33.23,31.35,2.11,0.68,62.48,0.23,0.3,75.0,0.23,0.0,38.95,190.83,92.26,2.11,0.15,0.0,0.53,0.3,40.15,39.47,98.3,0.0,0.15,0.0,0.0,0.98,0.45,0.0,0.23,2.63,1.28,0.0,0.0,0.0,10.08,3.08,1.5,67.2
Salif Sané,800000,31,1.96,Centre-Back,Centre-Back,right,0.326027397260274,FC Schalke 04,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.03,0.03,0.03,0.06,0.0,0.59,0.08,14.3,0.0,0.0,13.7,0.0,0.0,0.0,0.03,0.03,0.05,-0.03,-0.03,47.82,57.4,83.3,1058.66,326.39,12.27,14.54,84.4,26.22,29.33,89.4,8.99,12.44,72.3,0.0,0.03,0.34,1.93,0.42,0.08,3.19,57.4,54.37,3.03,3.03,0.08,7.14,1.6,0.25,0.0,0.0,0.0,0.0,41.09,5.97,10.34,10.84,38.57,3.95,0.0,0.17,47.82,0.08,1.09,0.59,0.59,0.59,0.5,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.59,0.92,0.34,0.08,0.5,1.34,37.5,0.84,8.49,3.03,35.6,5.21,2.86,0.42,3.28,1.34,0.0,1.93,1.51,2.86,7.06,0.0,71.18,11.68,41.43,30.76,2.52,1.26,68.32,0.59,0.76,77.8,0.67,0.0,39.08,186.72,92.86,2.1,0.17,0.0,0.25,0.17,44.2,42.1,95.2,0.92,0.42,0.0,0.0,1.34,1.26,0.08,0.25,1.51,0.59,0.0,0.08,0.0,12.69,6.13,1.51,80.2
Samuel Umtiti,2000000,28,1.82,Centre-Back,Centre-Back,left,4.32876712328767,FC Barcelona,La Liga,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.01,0.01,0.0,0.01,0.0,0.28,0.14,50.0,0.0,0.0,8.5,0.0,0.0,0.0,0.01,0.01,0.06,-0.01,-0.01,80.65,84.28,95.7,1534.74,470.65,28.88,29.86,96.7,44.51,45.77,97.3,7.12,8.23,86.4,0.0,0.0,0.14,4.74,0.0,0.0,4.19,84.28,82.47,1.81,1.67,0.0,6.0,0.56,0.0,0.0,0.0,0.0,0.0,76.05,4.47,3.77,67.12,13.53,1.26,0.14,0.56,80.65,0.0,0.28,0.42,0.28,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.7,0.56,0.56,0.0,0.42,0.7,60.0,0.28,8.93,3.21,35.9,3.07,5.44,0.42,1.67,0.84,0.0,0.84,1.67,2.79,3.77,0.0,92.93,10.47,40.88,56.51,1.26,0.28,91.53,0.14,0.14,100.0,0.14,0.0,68.51,337.26,214.74,5.58,0.14,0.0,0.28,0.14,75.07,72.98,97.2,0.0,0.14,0.0,0.0,2.09,1.26,0.0,0.0,1.67,0.7,0.0,0.0,0.0,9.63,3.07,0.98,75.9
Sandro,400000,32,1.87,Centre-Back,Centre-Back,right,1.32602739726027,Belenenses SAD,Serie A,0.0,0.07,0.0,0.0,0.0,0.55,0.0,0.03,0.03,0.01,0.05,0.0,1.03,0.14,13.3,0.0,0.0,22.2,0.0,0.0,0.0,0.03,0.03,0.04,-0.03,-0.03,32.0,39.1,81.8,581.52,147.03,13.24,15.79,83.8,14.69,17.1,85.9,3.72,5.31,70.1,0.07,0.01,0.48,2.76,0.34,0.0,2.9,39.1,38.14,0.97,0.9,0.0,4.9,0.83,0.0,0.0,0.0,0.0,0.0,27.31,5.52,6.28,4.97,28.62,4.21,0.0,0.14,32.0,0.07,0.9,0.76,0.69,1.59,1.31,0.0,0.0,0.21,0.0,0.07,0.14,0.07,0.0,0.0,0.07,0.0,0.0,4.07,2.97,1.93,1.79,0.34,1.38,2.28,60.6,0.9,16.76,4.34,25.9,7.03,8.07,1.66,2.55,0.83,0.07,1.72,1.38,5.45,4.28,0.14,52.97,5.59,16.21,30.34,8.41,0.83,52.0,0.48,0.48,100.0,0.48,0.0,27.52,112.48,47.45,2.21,0.48,0.07,0.34,0.41,27.86,25.31,90.8,0.9,0.55,0.0,0.0,2.97,1.86,0.14,0.0,1.38,2.97,0.0,0.14,0.07,13.31,2.07,1.86,52.6
Scott Dann,900000,35,1.94,Centre-Back,Centre-Back,right,0.326027397260274,Reading FC,Premier League,0.07,0.0,0.07,0.0,0.0,0.07,0.0,0.02,0.02,0.0,0.03,0.07,0.33,0.13,40.0,0.2,0.5,9.2,0.0,0.0,0.0,0.02,0.02,0.07,0.05,0.05,33.87,40.27,84.1,693.07,317.2,10.8,11.93,90.5,18.2,19.6,92.9,4.67,8.07,57.9,0.0,0.0,0.07,1.6,0.0,0.0,1.87,40.27,38.27,2.0,1.87,0.07,4.13,0.4,0.0,0.0,0.0,0.0,0.0,26.6,4.2,9.47,4.53,30.6,2.93,0.13,0.27,33.87,0.0,0.87,0.6,0.4,0.33,0.27,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.47,0.6,0.07,0.0,0.2,0.8,25.0,0.6,4.13,1.13,27.4,2.73,1.33,0.07,1.73,1.07,0.0,0.67,0.53,1.2,5.0,0.07,48.87,6.67,28.27,21.07,1.67,1.0,47.13,0.33,0.33,100.0,0.33,0.0,24.2,101.8,53.27,1.0,0.07,0.0,0.2,0.0,29.33,28.4,96.8,0.07,0.07,0.0,0.0,0.53,0.33,0.0,0.0,0.53,0.47,0.0,0.0,0.0,9.87,3.27,2.27,59.0
Sean Morrison,3500000,31,1.94,Centre-Back,Centre-Back,right,0.326027397260274,Cardiff City,Premier League,0.03,0.09,0.03,0.0,0.0,0.18,0.0,0.12,0.12,0.08,0.2,0.03,1.07,0.24,22.2,0.03,0.13,8.7,0.0,0.0,0.0,0.12,0.12,0.11,-0.09,-0.09,15.58,25.91,60.1,347.15,167.86,4.8,6.99,68.6,6.93,9.8,70.7,3.7,8.23,45.0,0.09,0.08,0.56,1.01,0.18,0.03,1.57,25.91,21.41,4.5,0.27,0.0,6.16,0.5,0.41,0.0,0.0,0.0,0.0,9.0,4.32,12.59,1.9,12.08,3.58,4.23,0.09,15.58,0.03,0.89,0.53,0.5,0.83,0.68,0.06,0.03,0.06,0.0,0.0,0.12,0.09,0.0,0.0,0.03,0.0,0.0,1.27,0.86,0.95,0.33,0.0,0.39,0.68,56.5,0.3,9.8,3.32,33.8,6.37,3.26,0.18,1.78,0.95,0.06,0.83,1.57,2.84,6.25,0.12,38.32,6.99,20.61,12.91,5.8,3.47,33.85,0.41,0.47,87.5,0.44,0.0,10.13,51.23,22.18,0.47,0.12,0.03,0.41,0.18,14.36,10.84,75.5,1.39,0.18,0.0,0.0,1.04,0.62,0.27,0.41,1.57,0.86,0.0,0.09,0.0,10.87,6.6,2.87,69.7
Sebastiaan Bornauw,13000000,22,1.91,Centre-Back,Centre-Back,right,4.32876712328767,VfL Wolfsburg,Bundesliga,0.08,0.0,0.08,0.0,0.0,0.24,0.0,0.07,0.07,0.01,0.08,0.08,0.72,0.24,33.3,0.11,0.33,9.8,0.0,0.0,0.0,0.07,0.07,0.09,0.01,0.01,40.04,46.73,85.7,972.41,267.89,7.46,8.77,85.0,22.21,24.48,90.7,10.17,12.96,78.5,0.0,0.01,0.16,1.36,0.04,0.04,1.36,46.73,45.22,1.52,1.04,0.0,5.22,1.36,0.12,0.0,0.0,0.0,0.0,34.33,3.71,8.69,5.98,35.45,2.87,0.2,0.12,40.04,0.12,0.48,0.64,0.52,0.16,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,1.0,1.0,0.52,0.0,0.56,1.0,56.0,0.44,9.21,3.59,39.0,6.06,2.67,0.48,1.83,0.64,0.0,1.2,1.6,3.11,5.34,0.0,57.66,8.53,35.85,22.05,1.99,1.24,56.15,0.16,0.2,80.0,0.16,0.0,32.62,142.84,49.29,0.56,0.12,0.0,0.12,0.12,37.0,35.97,97.2,0.36,0.24,0.0,0.0,1.12,0.28,0.08,0.12,1.6,1.0,0.0,0.04,0.0,8.69,4.23,2.47,63.1
Sebastian Langkamp,300000,34,1.91,Centre-Back,Centre-Back,right,,Without Club,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.03,0.03,0.06,0.1,0.0,0.38,0.06,16.7,0.0,0.0,9.1,0.0,0.0,0.0,0.03,0.03,0.09,-0.03,-0.03,54.74,60.85,90.0,1188.39,356.56,13.43,14.58,92.1,31.44,33.73,93.2,9.55,11.9,80.2,0.0,0.06,0.19,4.14,0.19,0.0,4.58,60.85,59.07,1.78,1.59,0.0,7.13,0.83,0.0,0.0,0.0,0.0,0.0,50.35,4.2,6.3,7.38,49.46,2.93,0.19,0.45,54.74,0.06,0.57,0.7,0.45,0.51,0.38,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.02,1.46,0.45,0.0,0.25,0.7,36.4,0.45,8.91,2.42,27.1,5.6,3.06,0.25,1.46,0.64,0.0,0.83,0.83,2.74,5.92,0.0,71.61,6.87,33.48,40.8,3.06,0.95,70.21,0.19,0.19,100.0,0.19,0.0,47.99,312.71,177.9,5.79,0.64,0.0,0.13,0.13,49.65,49.2,99.1,0.76,0.25,0.0,0.0,0.89,1.02,0.06,0.0,0.83,1.02,0.0,0.06,0.0,10.18,1.34,1.4,48.8
Sebastian Schonlau,2000000,27,1.85,Centre-Back,Centre-Back,right,2.32876712328767,Hamburger SV,Bundesliga,0.09,0.0,0.09,0.0,0.0,0.09,0.0,0.05,0.05,0.0,0.05,0.09,0.48,0.17,36.4,0.18,0.5,11.1,0.0,0.0,0.0,0.05,0.05,0.1,0.04,0.04,55.78,62.09,89.8,1276.09,405.48,12.74,14.09,90.4,30.52,32.43,94.1,12.04,14.65,82.2,0.0,0.0,0.04,1.74,0.0,0.0,3.04,62.09,59.65,2.43,2.35,0.04,9.78,2.09,0.04,0.0,0.0,0.0,0.0,48.61,6.57,6.91,11.57,46.61,2.57,0.09,0.22,55.78,0.13,0.87,0.43,0.65,0.57,0.39,0.0,0.0,0.04,0.0,0.13,0.04,0.04,0.0,0.0,0.0,0.0,0.0,2.87,1.52,2.26,0.61,0.0,1.48,2.91,50.7,1.43,9.96,3.22,32.3,6.83,2.96,0.17,2.35,0.96,0.0,1.39,1.3,4.17,7.22,0.0,76.52,13.13,51.83,30.04,1.61,0.57,74.39,0.39,0.43,90.0,0.39,0.0,48.26,341.3,205.0,1.96,0.17,0.0,0.22,0.17,48.91,48.43,99.0,0.52,0.09,0.0,0.0,0.96,1.0,0.04,0.04,1.3,1.52,0.0,0.04,0.0,11.43,2.48,1.52,62.0
Sebastian Walukiewicz,7000000,21,1.88,Centre-Back,Centre-Back,right,2.32876712328767,Cagliari Calcio,Serie A,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.03,0.03,0.0,0.03,0.0,0.17,0.06,33.3,0.0,0.0,6.9,0.0,0.0,0.0,0.03,0.03,0.16,-0.03,-0.03,39.77,46.45,85.6,819.01,300.65,12.85,14.3,89.9,20.53,22.81,90.0,6.17,8.84,69.8,0.06,0.0,0.06,1.5,0.11,0.0,2.06,46.45,44.44,2.0,1.45,0.0,3.56,1.28,0.06,0.0,0.0,0.0,0.0,35.15,3.39,7.9,3.0,40.22,1.84,0.5,0.11,39.77,0.11,0.5,0.78,0.56,0.28,0.22,0.0,0.0,0.06,0.0,0.0,0.11,0.06,0.0,0.0,0.06,0.0,0.0,1.72,0.78,1.11,0.45,0.17,0.89,1.89,47.1,1.0,11.4,3.78,33.2,6.73,3.89,0.78,1.84,0.95,0.0,0.89,1.22,2.95,4.0,0.0,55.68,9.9,32.32,24.92,2.06,0.33,53.79,0.39,0.45,87.5,0.45,0.0,32.93,199.13,118.48,2.5,0.56,0.0,0.22,0.33,37.1,36.49,98.4,0.06,0.06,0.0,0.0,1.06,0.28,0.0,0.06,1.22,0.78,0.0,0.0,0.0,8.01,1.28,1.17,52.3
Sebastiano Luperto,2500000,25,1.91,Centre-Back,Centre-Back,left,0.326027397260274,FC Empoli,Serie A,0.0,0.06,0.0,0.0,0.0,0.28,0.0,0.06,0.06,0.03,0.08,0.0,0.45,0.17,37.5,0.0,0.0,15.2,0.0,0.0,0.0,0.06,0.06,0.14,-0.06,-0.06,38.96,45.08,86.4,842.11,285.1,10.11,11.0,91.8,21.62,23.19,93.2,6.85,10.05,68.2,0.06,0.03,0.28,2.92,0.28,0.0,2.98,45.08,42.5,2.58,1.52,0.06,4.15,0.95,0.06,0.0,0.0,0.0,0.0,34.64,2.81,7.64,37.17,5.05,1.63,0.34,0.17,38.96,0.34,0.45,0.84,0.39,0.84,0.67,0.06,0.06,0.0,0.0,0.06,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.63,1.12,1.01,0.45,0.17,0.28,0.51,55.6,0.22,9.94,3.03,30.5,5.17,3.99,0.79,1.68,1.12,0.06,0.56,2.53,4.15,6.06,0.06,56.82,12.3,33.74,25.32,2.13,0.51,54.29,0.11,0.17,66.7,0.11,0.0,33.57,223.62,123.74,2.36,0.67,0.0,0.39,0.06,36.38,35.43,97.4,0.22,0.28,0.0,0.0,1.63,0.62,0.06,0.06,2.53,1.12,0.0,0.06,0.0,6.46,2.08,2.08,50.0
Sebastien De Maio,400000,35,1.9,Centre-Back,Centre-Back,right,2.32876712328767,LR Vicenza,Serie A,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.03,0.03,0.0,0.03,0.0,0.53,0.11,20.0,0.0,0.0,12.3,0.0,0.0,0.0,0.03,0.03,0.06,-0.03,-0.03,33.45,38.83,86.1,712.19,191.08,9.07,9.92,91.5,17.51,19.1,91.7,6.54,9.28,70.5,0.0,0.0,0.0,0.63,0.11,0.0,1.48,38.83,37.03,1.79,1.69,0.0,4.54,0.21,0.11,0.0,0.0,0.0,0.0,27.22,4.33,7.28,4.22,29.23,3.38,0.11,0.11,33.45,0.11,0.84,0.0,0.21,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,1.37,0.84,1.27,0.0,0.42,0.53,80.0,0.11,11.71,4.22,36.0,7.81,3.59,0.32,1.79,1.16,0.11,0.63,1.37,3.48,4.75,0.0,49.17,6.96,27.01,23.85,1.37,0.63,47.37,0.21,0.21,100.0,0.21,0.0,24.79,149.93,72.06,0.84,0.21,0.0,0.11,0.11,26.69,25.53,95.7,0.32,0.11,0.0,0.0,1.27,0.74,0.32,0.11,1.37,1.37,0.0,0.0,0.0,10.97,2.53,2.0,55.8
Semi Ajayi,5000000,28,1.93,Centre-Back,Centre-Back,right,1.32602739726027,West Bromwich Albion,Championship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.03,0.13,0.0,0.79,0.13,16.7,0.0,0.0,7.7,0.0,0.0,0.0,0.11,0.11,0.13,-0.11,-0.11,17.44,21.41,81.5,408.9,171.41,4.23,4.89,86.5,8.59,10.18,84.4,4.1,5.68,72.1,0.0,0.03,0.4,2.25,0.13,0.0,1.98,21.41,19.96,1.45,0.0,0.0,3.57,0.79,0.13,0.0,0.0,0.0,0.0,13.08,3.04,5.29,0.93,16.12,1.72,1.45,0.13,17.44,0.4,0.53,0.26,0.13,0.79,0.66,0.0,0.13,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.32,1.19,0.93,0.4,0.0,0.53,1.32,40.0,0.79,9.91,3.3,33.3,5.95,3.44,0.53,2.25,1.45,0.13,0.79,1.98,3.3,5.02,0.26,33.57,7.67,19.3,13.61,2.38,1.72,32.11,0.4,0.66,60.0,0.53,0.0,14.54,75.46,36.74,0.53,0.26,0.0,0.53,0.53,16.65,14.14,84.9,0.13,0.0,0.0,0.0,0.93,0.13,0.13,0.13,1.98,1.19,0.0,0.13,0.0,6.21,2.64,1.85,58.8
