Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Pablo Fornals,20000000,26,1.78,Attacking Midfield,Midfielder,right,2.32876712328767,West Ham United,Premier League,0.23,0.09,0.23,0.0,0.0,0.12,0.0,0.2,0.2,0.13,0.33,0.23,1.79,0.55,30.6,0.13,0.42,17.4,0.0,0.0,0.0,0.2,0.2,0.11,0.03,0.03,33.58,43.99,76.3,587.89,190.3,16.17,18.68,86.5,12.84,15.99,80.3,3.67,6.59,55.7,0.09,0.13,1.36,3.09,1.71,0.26,5.23,43.99,42.46,1.53,0.2,0.23,8.47,1.1,1.45,0.67,0.49,0.03,0.03,31.61,5.76,6.62,4.57,36.79,1.04,0.2,0.43,33.58,0.14,0.61,2.26,1.76,3.01,2.31,0.12,0.17,0.2,0.14,0.06,0.32,0.2,0.03,0.0,0.06,0.03,0.0,1.94,1.39,0.75,0.75,0.43,0.72,3.01,24.0,2.28,21.52,5.76,26.7,5.81,10.09,5.61,1.56,0.06,0.0,1.5,1.56,3.5,0.49,0.0,55.12,0.95,8.82,26.17,23.71,2.72,53.59,0.9,1.82,49.2,0.98,0.26,37.45,192.26,102.03,5.21,1.85,0.38,1.21,1.27,49.16,39.27,79.9,4.66,0.12,0.0,0.0,1.16,1.04,0.32,1.45,1.56,1.39,0.03,0.0,0.0,7.52,1.1,1.59,40.9
Pablo Hernández,200000,35,1.84,Central Midfield,Midfielder,left,1.32602739726027,CD O'Higgins,La Liga,0.15,0.1,0.15,0.0,0.0,0.2,0.0,0.09,0.09,0.06,0.16,0.15,0.89,0.15,16.7,0.17,1.0,12.6,0.0,0.0,0.0,0.09,0.09,0.11,0.05,0.05,50.37,60.41,83.4,1009.25,271.53,18.31,21.42,85.5,23.35,27.11,86.1,8.21,10.69,76.9,0.1,0.06,0.59,5.89,0.64,0.1,6.04,60.41,59.08,1.34,1.24,0.0,9.65,1.88,0.4,0.0,0.0,0.0,0.0,41.12,6.33,12.96,43.34,8.66,5.69,0.05,0.35,50.37,0.05,1.09,0.64,0.94,1.83,1.43,0.05,0.05,0.0,0.2,0.1,0.54,0.45,0.0,0.0,0.0,0.1,0.0,1.78,1.19,0.84,0.84,0.1,0.74,2.13,34.9,1.39,13.85,3.91,28.2,4.11,7.67,2.08,2.08,0.45,0.05,1.63,1.14,2.92,2.62,0.0,73.23,3.96,17.71,48.34,11.92,1.73,72.19,0.94,1.63,57.6,1.14,0.15,49.77,258.03,107.96,4.7,1.48,0.15,1.09,0.94,51.36,47.0,91.5,3.07,0.2,0.0,0.0,2.67,3.46,0.45,0.4,1.14,1.19,0.0,0.05,0.0,14.74,2.67,1.68,61.4
Pablo Martínez,1500000,24,1.82,Central Midfield,Midfielder,right,0.326027397260274,SD Huesca,Segunda División,0.0,0.14,0.0,0.0,0.0,0.27,0.0,0.05,0.05,0.18,0.23,0.0,1.51,0.14,9.1,0.0,0.0,22.9,0.0,0.0,0.0,0.05,0.05,0.03,-0.05,-0.05,24.83,35.67,69.6,456.86,149.54,11.25,13.17,85.4,9.74,12.62,77.2,3.02,7.27,41.5,0.14,0.18,0.82,2.2,0.69,0.14,3.43,35.67,34.02,1.65,0.96,0.55,7.27,1.37,1.37,0.14,0.0,0.0,0.14,22.23,5.21,8.23,3.84,28.81,1.1,0.41,0.27,24.83,0.27,0.82,1.23,1.78,1.37,1.1,0.0,0.0,0.0,0.0,0.27,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.78,1.1,0.82,0.69,0.27,0.82,2.2,37.5,1.37,20.3,4.25,20.9,4.94,11.39,3.98,1.51,0.41,0.0,1.1,1.92,3.7,0.69,0.0,48.57,1.51,11.11,28.54,13.17,1.51,46.92,0.96,1.78,53.8,1.1,0.0,31.55,166.28,80.81,3.43,1.23,0.0,1.78,1.51,36.63,30.59,83.5,4.25,0.27,0.0,0.0,1.78,1.37,0.14,1.37,1.92,1.1,0.0,0.0,0.0,7.96,1.51,1.51,50.0
Pablo Rosario,6000000,25,1.85,Defensive Midfield,Midfielder,right,4.32876712328767,OGC Nice,Ligue 1,0.0,0.1,0.0,0.0,0.0,0.29,0.0,0.05,0.05,0.04,0.1,0.0,0.62,0.14,23.1,0.0,0.0,17.3,0.0,0.0,0.0,0.05,0.05,0.08,-0.05,-0.05,49.71,56.81,87.5,936.55,195.08,19.74,21.37,92.4,23.15,25.79,89.8,5.91,7.83,75.5,0.1,0.04,0.77,4.03,0.53,0.05,3.99,56.81,55.42,1.39,1.25,0.05,9.22,0.82,0.38,0.0,0.0,0.0,0.0,45.14,5.57,6.1,5.19,48.12,2.21,0.14,0.24,49.71,0.29,0.48,1.49,0.53,1.44,1.15,0.0,0.05,0.0,0.1,0.14,0.19,0.19,0.0,0.0,0.0,0.0,0.0,2.16,1.3,0.67,1.15,0.34,0.72,2.4,30.0,1.68,16.76,5.09,30.4,4.66,9.46,2.64,1.49,0.48,0.0,1.01,1.73,3.89,1.39,0.0,66.32,2.59,14.41,45.1,9.94,0.72,65.12,0.86,1.34,64.3,0.86,0.1,44.33,168.09,88.99,4.37,0.86,0.05,0.62,0.58,50.04,47.98,95.9,1.15,0.29,0.0,0.0,1.68,0.96,0.05,0.38,1.73,1.3,0.0,0.0,0.0,9.27,1.2,0.96,55.6
Panagiotis Tachtsidis,1000000,31,1.91,Defensive Midfield,Midfielder,left,0.326027397260274,Al-Fayha FC,Serie A,0.0,0.09,0.0,0.0,0.0,0.31,0.04,0.03,0.03,0.06,0.09,0.0,1.17,0.31,26.9,0.0,0.0,25.5,0.0,0.0,0.0,0.03,0.03,0.03,-0.03,-0.03,42.42,53.92,78.7,912.4,300.46,15.28,17.7,86.3,17.3,20.49,84.4,9.3,13.84,67.2,0.09,0.06,0.94,4.58,1.44,0.09,6.11,53.92,50.73,3.19,2.92,0.09,9.84,2.47,0.94,0.09,0.0,0.0,0.0,32.13,8.9,12.9,40.93,9.21,2.07,0.18,0.09,42.42,0.31,0.99,0.9,1.44,2.25,1.89,0.04,0.0,0.04,0.18,0.09,0.18,0.13,0.0,0.0,0.0,0.0,0.04,2.74,1.98,1.44,0.9,0.4,1.3,3.19,40.8,1.89,19.64,5.71,29.1,8.72,8.9,2.02,1.8,0.54,0.0,1.26,1.12,3.86,1.93,0.04,64.97,3.46,20.94,37.79,10.6,0.49,62.19,1.08,1.44,75.0,1.12,0.0,41.74,229.92,130.21,4.63,0.99,0.04,0.67,0.85,43.67,41.7,95.5,1.53,0.31,0.04,0.04,1.98,1.39,0.0,0.94,1.12,1.98,0.0,0.09,0.0,11.77,2.07,0.85,70.8
Papakouli Diop,200000,35,1.8,Defensive Midfield,Midfielder,right,0.326027397260274,UD Ibiza,Segunda División,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.11,0.11,0.03,0.14,0.0,1.52,0.65,42.9,0.0,0.0,18.2,0.0,0.0,0.0,0.11,0.11,0.07,-0.11,-0.11,26.89,36.11,74.5,603.87,127.19,6.83,9.11,75.0,14.64,18.54,78.9,5.42,8.02,67.6,0.0,0.03,0.76,3.36,0.76,0.11,2.93,36.11,35.24,0.87,0.76,0.11,7.16,1.19,0.11,0.0,0.0,0.0,0.0,22.88,4.55,8.67,2.93,27.33,3.69,0.0,0.22,26.89,0.0,1.52,1.52,0.33,1.19,0.87,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,1.3,0.65,0.98,0.22,0.76,2.49,30.4,1.73,14.96,4.88,32.6,4.34,8.89,1.73,1.41,0.22,0.0,1.19,1.63,3.47,2.49,0.22,46.84,1.95,8.24,30.36,9.43,1.19,45.98,0.22,0.33,66.7,0.22,0.0,25.37,91.08,33.72,1.84,0.33,0.0,0.54,0.87,27.33,24.4,89.3,0.87,0.33,0.0,0.0,2.28,1.08,0.11,0.11,1.63,1.3,0.0,0.0,0.0,13.01,2.93,1.95,60.0
Pape Gueye,10000000,23,1.89,Defensive Midfield,Midfielder,left,2.32876712328767,Olympique Marseille,Ligue 1,0.05,0.05,0.05,0.0,0.0,0.37,0.0,0.1,0.1,0.03,0.13,0.05,1.31,0.21,16.0,0.04,0.25,20.9,0.0,0.0,0.0,0.1,0.1,0.07,-0.05,-0.05,59.44,67.17,88.5,1129.78,221.79,24.24,26.27,92.2,27.42,29.41,93.3,7.16,9.87,72.5,0.05,0.03,0.47,6.01,0.47,0.05,4.65,67.17,65.76,1.41,1.1,0.0,11.28,2.09,0.47,0.0,0.0,0.0,0.0,54.22,5.12,7.84,56.47,7.73,1.67,0.31,0.16,59.44,0.1,0.73,1.46,1.15,1.78,1.46,0.0,0.0,0.16,0.0,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,2.35,1.2,0.99,1.15,0.21,0.73,2.14,34.1,1.41,16.24,4.96,30.5,4.54,9.35,2.35,1.04,0.1,0.0,0.94,2.19,4.54,1.57,0.0,77.67,2.19,15.41,55.63,11.86,0.89,76.68,0.52,0.68,76.9,0.52,0.0,57.04,273.76,133.2,4.81,1.41,0.05,0.57,1.1,61.38,58.45,95.2,2.04,0.37,0.0,0.0,1.46,2.14,0.1,0.47,2.19,1.2,0.0,0.05,0.0,10.45,1.46,1.1,57.1
Pape Matar Sarr,20000000,19,1.84,Defensive Midfield,Midfielder,right,0.326027397260274,FC Metz,Ligue 1,0.08,0.04,0.08,0.0,0.0,0.33,0.0,0.06,0.06,0.04,0.09,0.08,1.56,0.37,23.7,0.05,0.22,27.7,0.04,0.0,0.0,0.06,0.06,0.04,0.02,0.02,38.66,46.32,83.5,760.31,159.41,16.1,18.49,87.1,15.81,17.91,88.3,6.18,8.44,73.2,0.04,0.04,0.82,3.38,0.49,0.0,3.42,46.32,45.33,0.99,0.7,0.12,8.4,1.61,0.25,0.16,0.0,0.04,0.0,36.15,4.78,5.39,5.6,37.63,1.77,0.08,0.12,38.66,0.16,0.91,1.65,0.86,2.06,1.61,0.08,0.08,0.08,0.12,0.08,0.33,0.29,0.0,0.0,0.0,0.04,0.0,2.1,1.28,0.82,0.86,0.41,0.62,2.02,30.6,1.4,18.44,5.15,27.9,5.35,9.76,3.33,1.11,0.16,0.0,0.95,1.73,3.83,1.24,0.0,57.89,1.69,12.85,36.93,14.16,0.86,57.06,1.48,2.39,62.1,1.65,0.08,43.02,275.56,127.55,5.43,2.55,0.04,1.89,1.44,45.95,41.42,90.1,2.1,0.33,0.0,0.0,1.36,1.32,0.0,0.25,1.73,1.28,0.0,0.0,0.0,8.81,1.44,0.86,62.5
Pascal Groß,7000000,30,1.81,Central Midfield,Midfielder,right,0.326027397260274,Brighton & Hove Albion,Premier League,0.04,0.27,0.0,0.04,0.08,0.08,0.0,0.14,0.09,0.18,0.26,0.04,0.93,0.16,16.7,0.0,0.0,19.4,0.16,0.04,0.08,0.14,0.09,0.09,-0.1,-0.09,45.06,59.78,75.4,901.51,257.41,18.49,20.9,88.5,18.02,22.1,81.5,7.96,14.33,55.6,0.27,0.18,2.33,2.52,1.51,0.54,4.35,59.78,50.34,9.44,1.79,0.08,7.26,3.85,3.03,4.74,1.75,2.33,0.27,37.48,8.51,13.79,8.58,46.46,1.13,2.91,0.12,45.06,0.23,1.24,1.63,2.25,3.88,2.02,1.55,0.0,0.23,0.04,0.04,0.31,0.16,0.16,0.0,0.0,0.0,0.0,1.59,0.82,0.89,0.43,0.27,0.78,1.86,41.7,1.09,16.51,4.62,28.0,5.87,6.25,4.39,1.67,0.27,0.0,1.4,0.82,2.41,1.17,0.0,68.99,2.18,13.44,30.92,29.21,2.45,59.51,0.27,0.54,50.0,0.31,0.04,41.52,209.52,94.58,4.93,2.18,0.31,1.24,1.05,51.58,44.63,86.5,4.2,0.08,0.0,0.0,0.66,0.54,0.19,3.03,0.82,0.82,0.0,0.0,0.0,8.55,0.74,1.67,30.6
Pasquale Schiattarella,800000,34,1.77,Defensive Midfield,Midfielder,right,1.32602739726027,Parma Calcio 1913,Serie B,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.09,0.09,0.02,0.11,0.0,0.54,0.54,100.0,0.0,0.0,13.7,0.0,0.0,0.0,0.09,0.09,0.16,-0.09,-0.09,53.32,64.23,83.0,1047.97,321.17,21.29,23.62,90.2,21.65,24.33,89.0,9.13,14.14,64.6,0.0,0.02,0.36,6.62,0.54,0.0,5.9,64.23,59.05,5.19,4.83,0.18,7.34,1.61,0.36,0.0,0.0,0.0,0.0,49.38,4.12,10.74,5.73,55.47,1.97,0.36,0.18,53.32,0.72,1.07,1.43,0.36,1.61,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.25,0.89,0.54,0.0,0.54,1.79,30.0,1.25,13.96,5.9,42.3,5.01,7.69,1.25,1.07,0.0,0.0,1.07,1.25,2.68,1.97,0.18,71.39,1.79,18.07,51.17,9.3,0.54,67.63,0.36,0.72,50.0,0.54,0.0,50.64,293.26,188.05,5.73,1.61,0.18,0.36,0.54,50.1,47.59,95.0,0.72,0.89,0.0,0.0,2.51,3.22,0.0,0.36,1.25,1.25,0.0,0.0,0.0,13.96,0.89,0.0,100.0
Pathé Ciss,1200000,27,1.86,Central Midfield,Midfielder,right,3.32876712328767,Rayo Vallecano,La Liga,0.13,0.13,0.13,0.0,0.0,0.51,0.0,0.12,0.12,0.05,0.17,0.13,1.54,0.51,33.3,0.08,0.25,26.4,0.13,0.0,0.0,0.12,0.12,0.08,0.01,0.01,38.44,45.77,84.0,798.04,221.91,16.07,18.0,89.3,13.11,15.04,87.2,8.49,11.06,76.7,0.13,0.05,0.39,4.5,0.26,0.0,3.99,45.77,45.0,0.77,0.64,0.13,10.8,2.83,0.0,0.0,0.0,0.0,0.0,30.73,6.56,8.49,3.99,36.64,2.57,0.13,0.51,38.44,0.13,0.77,1.67,0.64,2.44,1.41,0.0,0.13,0.26,0.26,0.39,0.13,0.13,0.0,0.0,0.0,0.0,0.0,2.83,1.67,1.16,1.29,0.39,1.29,2.83,45.5,1.54,16.71,5.27,31.5,8.1,7.84,0.77,2.57,0.77,0.0,1.8,2.7,5.53,3.86,0.0,60.17,4.63,17.49,39.09,6.81,0.51,59.66,0.77,1.03,75.0,0.77,0.0,32.4,152.74,66.73,2.44,0.9,0.0,0.64,0.64,33.43,31.5,94.2,0.64,0.51,0.0,0.0,1.41,1.16,0.0,0.0,2.7,1.67,0.0,0.13,0.13,14.4,3.34,1.67,66.7
Paul Lasne,600000,33,1.86,Defensive Midfield,Midfielder,left,0.326027397260274,Stade Brestois 29,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.21,0.05,0.03,0.03,0.03,0.05,0.0,0.27,0.05,20.0,0.0,0.0,15.7,0.0,0.0,0.0,0.03,0.03,0.1,-0.03,-0.03,49.04,56.91,86.2,983.9,200.67,15.95,18.04,88.4,24.36,26.5,91.9,7.55,10.39,72.7,0.0,0.03,0.37,3.37,0.27,0.0,2.3,56.91,55.9,1.02,0.91,0.0,5.84,1.34,0.21,0.05,0.05,0.0,0.0,44.6,5.94,6.37,23.45,30.14,2.14,0.0,0.27,49.04,0.11,0.91,1.18,0.64,0.96,0.8,0.05,0.0,0.0,0.05,0.05,0.11,0.11,0.0,0.0,0.0,0.0,0.0,2.94,1.93,1.82,1.02,0.11,0.64,1.93,33.3,1.28,22.81,6.0,26.3,11.56,9.1,2.14,1.77,0.37,0.0,1.39,1.82,4.77,1.34,0.0,66.28,4.18,25.16,37.69,6.42,0.59,65.26,0.16,0.21,75.0,0.21,0.0,43.05,199.49,89.52,2.89,0.7,0.21,0.7,0.37,48.08,46.2,96.1,0.8,0.21,0.05,0.0,1.5,0.91,0.05,0.21,1.82,1.93,0.0,0.05,0.0,9.58,1.28,1.12,53.3
Paul Pogba,55000000,28,1.91,Central Midfield,Midfielder,both,0.326027397260274,Manchester United,Premier League,0.12,0.47,0.12,0.0,0.0,0.32,0.04,0.15,0.15,0.2,0.35,0.12,1.97,0.43,22.0,0.06,0.27,17.0,0.0,0.0,0.0,0.15,0.15,0.08,-0.03,-0.03,48.43,58.32,83.0,961.08,232.21,20.37,23.17,87.9,18.52,21.32,86.9,8.12,10.84,74.9,0.47,0.2,1.77,6.15,1.58,0.35,5.44,58.32,57.22,1.1,0.99,0.24,13.95,3.55,1.22,0.04,0.0,0.0,0.0,42.95,6.34,9.02,6.54,48.9,1.22,0.08,0.32,48.43,0.24,0.87,2.09,1.3,3.43,2.68,0.04,0.24,0.16,0.32,0.0,0.63,0.47,0.04,0.04,0.04,0.04,0.0,1.62,0.95,0.67,0.71,0.24,0.55,1.22,45.2,0.67,17.02,5.4,31.7,3.7,8.39,4.93,1.14,0.08,0.0,1.06,1.38,2.99,1.97,0.04,73.45,1.97,12.69,41.18,24.55,3.63,72.62,2.21,3.15,70.0,2.29,0.12,52.29,228.07,130.7,6.34,1.93,0.51,2.29,2.6,65.18,56.55,86.8,5.16,0.32,0.04,0.0,2.6,2.48,0.12,1.22,1.38,0.95,0.04,0.04,0.0,8.79,2.44,1.69,59.0
Paul Seguin,2200000,26,1.86,Central Midfield,Midfielder,right,0.326027397260274,SpVgg Greuther Fürth,Bundesliga,0.0,0.14,0.0,0.0,0.0,0.41,0.0,0.02,0.02,0.09,0.11,0.0,0.41,0.09,22.2,0.0,0.0,20.6,0.09,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,35.78,46.63,76.7,628.34,205.29,17.15,19.68,87.1,13.43,16.51,81.3,4.23,7.45,56.8,0.14,0.09,0.97,3.86,0.83,0.28,5.06,46.63,44.1,2.53,1.84,0.05,10.9,1.06,1.01,0.41,0.05,0.37,0.0,31.55,5.61,9.47,5.01,37.07,2.94,0.0,0.14,35.78,0.18,0.97,1.79,1.84,2.21,1.61,0.23,0.05,0.09,0.18,0.05,0.28,0.23,0.0,0.0,0.0,0.05,0.0,2.35,1.47,0.64,1.29,0.41,1.15,2.35,49.0,1.2,17.29,5.84,33.8,5.2,8.97,3.13,1.66,0.18,0.0,1.47,1.61,3.96,1.2,0.0,57.16,1.89,11.5,34.58,14.76,1.38,54.73,0.78,1.52,51.5,0.83,0.09,35.0,176.96,68.48,2.44,1.01,0.23,1.24,1.24,39.92,35.69,89.4,1.7,0.41,0.0,0.0,2.07,1.38,0.0,1.01,1.61,1.47,0.0,0.0,0.0,10.53,1.75,1.2,59.4
Paulinho,5000000,33,1.83,Central Midfield,Midfielder,right,1.83013698630137,Sport Club Corinthians Paulista,La Liga,0.42,0.09,0.42,0.0,0.0,0.09,0.0,0.44,0.44,0.1,0.54,0.42,2.04,1.02,50.0,0.2,0.41,12.1,0.0,0.0,0.0,0.44,0.44,0.22,-0.03,-0.03,49.23,56.31,87.4,769.37,142.98,26.56,29.71,89.4,18.28,20.45,89.4,3.1,3.84,80.7,0.09,0.1,0.56,4.07,0.51,0.0,2.92,56.31,55.67,0.65,0.51,0.14,11.01,0.6,0.19,0.0,0.0,0.0,0.0,48.54,4.26,3.52,4.16,49.05,2.36,0.14,0.09,49.23,0.09,0.6,1.3,1.02,1.8,1.3,0.0,0.09,0.28,0.14,0.0,0.28,0.19,0.0,0.0,0.09,0.0,0.0,1.53,1.39,0.65,0.74,0.14,0.28,1.43,19.4,1.16,23.74,6.71,28.3,5.41,12.68,5.65,1.3,0.09,0.0,1.2,0.83,2.36,0.65,0.0,67.23,1.16,9.99,42.71,19.34,4.12,66.72,1.25,2.22,56.3,1.53,0.05,52.2,247.23,106.47,4.9,2.04,0.46,1.48,1.39,60.43,52.61,87.1,5.14,0.09,0.0,0.0,1.43,1.57,0.19,0.19,0.83,1.39,0.0,0.0,0.0,7.22,0.69,1.25,35.7
Pedri,80000000,19,1.74,Central Midfield,Midfielder,right,4.32876712328767,FC Barcelona,La Liga,0.1,0.15,0.1,0.0,0.0,0.05,0.0,0.13,0.12,0.11,0.24,0.1,0.98,0.36,36.8,0.11,0.29,17.8,0.0,0.0,0.0,0.13,0.12,0.13,-0.03,-0.02,57.88,66.3,87.3,1064.77,217.8,24.94,27.26,91.5,23.44,25.82,90.8,7.69,10.07,76.4,0.15,0.11,1.45,5.78,1.5,0.05,5.68,66.3,63.98,2.32,0.72,0.26,13.01,2.12,0.52,1.39,0.21,0.36,0.15,54.48,5.06,6.76,10.74,53.86,0.98,0.21,0.21,57.88,0.21,0.67,2.12,1.19,2.99,2.27,0.31,0.05,0.15,0.21,0.0,0.46,0.31,0.0,0.0,0.1,0.05,0.0,1.76,1.24,0.46,0.98,0.31,0.88,3.2,27.4,2.32,29.12,8.16,28.0,6.35,14.92,7.85,2.01,0.05,0.0,1.96,1.29,3.05,0.26,0.0,77.56,1.14,9.91,41.67,32.07,2.17,75.44,1.08,2.01,53.8,1.19,0.15,60.98,288.9,129.81,7.07,2.43,0.41,1.34,1.6,68.98,62.27,90.3,4.39,0.05,0.0,0.0,0.72,1.86,0.0,0.52,1.29,1.24,0.0,0.0,0.0,6.82,0.41,0.57,42.1
Pedro Chirivella,4000000,24,1.78,Defensive Midfield,Midfielder,right,1.32602739726027,FC Nantes,Ligue 1,0.06,0.03,0.06,0.0,0.0,0.19,0.0,0.03,0.03,0.04,0.06,0.06,0.53,0.15,29.4,0.12,0.4,21.8,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.03,46.28,54.9,84.3,949.37,227.21,17.49,18.75,93.2,19.09,21.66,88.2,8.4,12.23,68.7,0.03,0.04,0.87,6.49,0.65,0.09,4.88,54.9,52.89,2.01,1.61,0.06,8.53,2.87,0.25,0.09,0.06,0.03,0.0,40.54,4.76,9.61,6.15,46.31,1.82,0.09,0.12,46.28,0.15,1.27,1.3,0.87,1.82,1.76,0.03,0.03,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.88,0.96,0.49,0.96,0.43,0.49,2.29,21.6,1.79,20.02,5.65,28.2,5.31,10.97,3.74,1.11,0.19,0.03,0.93,1.76,3.65,0.59,0.0,62.19,1.11,11.28,39.58,13.87,0.8,60.4,0.34,0.68,50.0,0.4,0.0,39.15,152.07,67.97,2.63,0.77,0.03,0.34,0.43,47.8,44.24,92.6,2.13,0.19,0.0,0.0,0.87,0.83,0.0,0.25,1.76,0.96,0.0,0.0,0.0,9.21,0.53,0.65,44.7
Pedro Mosquera,700000,33,1.84,Central Midfield,Midfielder,left,0.326027397260274,SD Huesca,La Liga,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.01,0.03,0.04,0.0,0.35,0.04,12.5,0.0,0.0,30.5,0.0,0.0,0.0,0.01,0.01,0.04,-0.01,-0.01,45.7,53.21,85.9,927.0,235.19,17.78,19.67,90.4,19.76,21.91,90.2,7.64,10.45,73.1,0.0,0.03,0.61,4.17,0.44,0.04,4.0,53.21,49.43,3.78,3.78,0.0,9.79,2.5,0.09,0.0,0.0,0.0,0.0,36.92,4.61,11.68,44.12,5.4,2.72,0.0,0.04,45.7,0.13,0.57,0.92,0.4,1.01,0.88,0.04,0.0,0.04,0.04,0.0,0.13,0.09,0.0,0.0,0.04,0.0,0.0,1.84,1.05,0.75,1.1,0.0,0.66,1.93,34.1,1.27,16.9,4.79,28.3,6.67,9.22,1.01,1.8,0.26,0.0,1.54,0.66,2.5,1.93,0.04,61.02,2.85,18.92,41.18,5.14,0.26,57.56,0.4,0.57,69.2,0.4,0.0,38.9,193.79,102.12,3.29,0.57,0.09,0.26,0.7,41.44,39.73,95.9,0.48,0.04,0.0,0.0,1.67,1.01,0.0,0.09,0.66,1.05,0.0,0.0,0.0,11.02,1.23,1.89,39.4
Pelé,1500000,30,1.82,Defensive Midfield,Midfielder,right,1.32602739726027,AS Monaco,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.02,0.02,0.02,0.06,0.0,0.58,0.19,33.3,0.0,0.0,20.7,0.0,0.0,0.0,0.02,0.02,0.05,-0.02,-0.02,32.81,39.34,83.4,630.19,203.99,11.71,14.58,80.3,16.31,18.42,88.5,4.03,5.18,77.8,0.0,0.02,0.58,3.45,0.58,0.0,3.26,39.34,38.38,0.96,0.58,0.0,5.57,1.15,0.19,0.0,0.0,0.0,0.0,31.47,2.49,5.37,2.3,33.39,1.92,0.38,0.19,32.81,0.19,0.96,0.58,0.77,1.92,1.73,0.0,0.0,0.0,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,1.73,0.77,0.58,1.15,0.0,0.19,1.34,14.3,1.15,23.22,3.84,16.5,7.48,13.62,2.11,1.54,0.38,0.19,1.15,0.77,2.49,1.73,0.0,49.89,2.88,12.28,32.43,9.98,0.77,49.13,2.3,2.88,80.0,2.3,0.0,36.84,182.88,92.11,3.65,0.96,0.0,1.34,0.77,35.5,31.09,87.6,1.73,0.19,0.0,0.0,1.15,1.54,0.0,0.19,0.77,0.77,0.19,0.0,0.0,11.13,1.15,0.96,54.5
