longName,avg_playerankIndex,scouting_period
Kevin Gameiro,0.18068284048078506,2018-2019
Aleksandar Jovanovic,0.12481716140776276,2018-2019
Rade Krunić,0.19078973814803996,2018-2019
Jérôme Roussillon,0.17862551838556412,2018-2019
Ryad Boudebouz,0.1731102014498655,2018-2019
Takuma Asano,0.172081233631767,2018-2019
Sanjin Prcić,0.17404590178811374,2018-2019
Serdar Gürler,0.17192964383871068,2018-2019
Willy-Arnaud Zobo Boly,0.18591403083385508,2018-2019
Robert Kenedy Nunes do Nascimento,0.17373737700132497,2018-2019
Thomas Monconduit,0.17053591649607258,2018-2019
Soualiho Meïté,0.17885094419919603,2018-2019
Sébastien Haller,0.20849631843152372,2018-2019
Yaya Sanogo,0.1813463499178855,2018-2019
Maxime Dupé,0.10260648343008465,2018-2019
Lévy Koffi Djidji,0.1786922343304641,2018-2019
Danilo Luiz da Silva,0.1751822923453705,2018-2019
Arthur Melo,0.17861281168779866,2018-2019
Gabriel Boschilia,0.1885162645645494,2018-2019
Jordan Veretout,0.1657628050340953,2018-2019
Damien Vincent Denis Le Tallec,0.18017666615605915,2018-2019
Filip Đorđević,0.1766748272501263,2018-2019
Steve Mandanda,0.16113984356826072,2018-2019
César Azpilicueta Tanco,0.17551542891275126,2018-2019
Jérémy Morel,0.17329339397043428,2018-2019
Nicolas N'Koulou,0.18284794433323628,2018-2019
Jordan Ayew,0.1747956648191,2018-2019
Philipp Lienhart,0.1774856501329059,2018-2019
Jefferson Andrés Lerma Solís,0.17723835477020874,2018-2019
Loïc Rémy,0.19055284743255738,2018-2019
Jaroslav Plašil,0.17152259553389293,2018-2019
Emiliano Sala,0.201676113273113,2018-2019
Chang-Hoon Kwon,0.17600623081845326,2018-2019
Thorgan Hazard,0.19486253596074185,2018-2019
Geoffrey Kondogbia,0.18069453729433402,2018-2019
Benoît Costil,0.18813796525653065,2018-2019
Dimitri Foulquier,0.17505255851920964,2018-2019
Danilo Cataldi,0.17265857165149476,2018-2019
Keita Baldé Diao,0.1883086726274601,2018-2019
Yann M'Vila,0.17271330997750778,2018-2019
Vincent Pajot,0.17480192831708222,2018-2019
David Ospina Ramírez,0.1838199794489973,2018-2019
Yerry Fernando Mina González,0.17985392422970972,2018-2019
Lebogang Phiri,0.17394618945722018,2018-2019
Stéphane Bahoken,0.18899197898484393,2018-2019
Leonardo Gabriel Suárez,0.17758324127639852,2018-2019
Angelo Fulgini,0.1770785632990692,2018-2019
Moussa Dembélé,0.20481739791436465,2018-2019
Eric Bertrand Bailly,0.1766729005298569,2018-2019
Mathieu Debuchy,0.17173925266470103,2018-2019
Lucas Digne,0.16514412091309727,2018-2019
Emil Audero,0.13722698507124118,2018-2019
Davide Calabria,0.17050846983374704,2018-2019
Florent Balmont,0.16773396047333733,2018-2019
Idrissa Gana Gueye,0.18056431818794536,2018-2019
Eden Hazard,0.20850805777392384,2018-2019
Bakary Adama Soumaoro,0.18408606029198302,2018-2019
Dimitri Payet,0.16445055029060554,2018-2019
Ronny Rodelin,0.1742757583715629,2018-2019
Nolan Roux,0.17601399593701225,2018-2019
Kalidou Koulibaly,0.18307684479733186,2018-2019
Yeni Atito N'Gbakoto,0.16345395386371064,2018-2019
Bouna Sarr,0.1711685500061182,2018-2019
Andy Delort,0.18861064801026356,2018-2019
Sadio Mané,0.20214878966277558,2018-2019
Yannick Cahuzac,0.17437098797840525,2018-2019
Florian Thauvin,0.19537061151571003,2018-2019
Thiago Maia Alencar,0.17521086491973417,2018-2019
Wahbi Khazri,0.17688690555179862,2018-2019
Davinson Sánchez Mina,0.18754779707452007,2018-2019
Aleksandr Golovin,0.1783820459582261,2018-2019
Daniel Congré,0.17901118388733736,2018-2019
Joe Gomez,0.17883050882048745,2018-2019
Wissam Ben Yedder,0.20809731168181184,2018-2019
Etienne Capoue,0.17344102444561513,2018-2019
Étienne Didot,0.16932231482827775,2018-2019
Moussa Sissoko,0.1791994092858836,2018-2019
Ken Nlata Sema,0.18699616565392657,2018-2019
Renato Júnior Luz Sanches,0.17168374240985607,2018-2019
Lukas Klostermann,0.17687638646117854,2018-2019
Benjamin Henrichs,0.17273869787523222,2018-2019
Gian-Luca Waldschmidt,0.18898593796986096,2018-2019
Benjamin André,0.1801340763112841,2018-2019
Vukašin Jovanović,0.17542925547980076,2018-2019
Luka Jović,0.2092900331615151,2018-2019
Paul Lasne,0.174039034378743,2018-2019
Frédéric Sammaritano,0.166470867052321,2018-2019
Adam Zreľák,0.17309425117410773,2018-2019
Stéphane Ruffier,0.20817109121789187,2018-2019
Faouzi Ghoulam,0.170843616407462,2018-2019
Kurt Happy Zouma,0.1849804419965071,2018-2019
Ismaël Tiémoko Diomandé,0.17507637774225576,2018-2019
Max-Alain Gradel,0.18615952558235488,2018-2019
Josuha Guilavogui,0.18401100976305368,2018-2019
Loïc Perrin,0.18413974174319725,2018-2019
Pierre-Emerick Aubameyang,0.2011535274812543,2018-2019
Jérémy Sorbon,0.17981341985876015,2018-2019
Fayçal Fajr,0.1587671287214223,2018-2019
Romain Hamouma,0.18181014278135002,2018-2019
M'Baye Babacar Niang,0.1953192805722161,2018-2019
Nicolas de Roussel de Préville,0.16549430718720964,2018-2019
Federico Di Francesco,0.18960105620515544,2018-2019
Gilbert Gianelli Imbula Wanga,0.1800753344435845,2018-2019
Christophe Kerbrat,0.17863153931582507,2018-2019
Baïssama Sankoh,0.16461599525361773,2018-2019
Rachid Alioui,0.1855219427083715,2018-2019
Anthony Knockaert,0.17165953584622293,2018-2019
Abdul Khaled Akiola Adénon,0.17828997245082037,2018-2019
Vitorino Hilton da Silva,0.18118285500071152,2018-2019
Benjamin Stambouli,0.17696867426739873,2018-2019
Rémy Cabella,0.19513972734056842,2018-2019
Bryan Dabo,0.17867059736712348,2018-2019
Valentin Rongier,0.17238284604669135,2018-2019
Souleymane Camara,0.19239604304296987,2018-2019
Olivier Giroud,0.18558782969485588,2018-2019
Benjamin Lecomte,0.19962585849129652,2018-2019
Bruno Écuélé Manga,0.17540609193437012,2018-2019
Lamine Koné,0.17835945247144874,2018-2019
Wesley Lautoa,0.17494363331770724,2018-2019
Wallace Fortuna dos Santos,0.17529451484636238,2018-2019
Jacques-Alaixys Romao,0.1745760423070817,2018-2019
Joel Nathaniel Campbell Samuels,0.17999193032967742,2018-2019
Kévin Monnet-Paquet,0.17491600893317474,2018-2019
Hervé Lybohy,0.18043723268337636,2018-2019
Jonas Martin,0.18077490963913107,2018-2019
Lionel Jules Carole,0.17695193502209938,2018-2019
Ismaël Traoré,0.1849876820099518,2018-2019
Nacer Chadli,0.16582591914394132,2018-2019
Naïm Sliti,0.17288191387683224,2018-2019
Adnan Januzaj,0.18038977393327038,2018-2019
Salif Sané,0.18385901000296917,2018-2019
Thomas Mangani,0.162532297452086,2018-2019
Benjamin Jeannot,0.1784875086101605,2018-2019
Brice Samba,0.1831988538755398,2018-2019
Prince-Désir Gouano,0.17652335600683922,2018-2019
Maxime Le Marchand,0.1785885720855777,2018-2019
Benjamin Mendy,0.18269822908079442,2018-2019
Riyad Mahrez,0.20055289623476638,2018-2019
Claudio Beauvue,0.17842199654986415,2018-2019
Djibril Sidibé,0.1655679746345241,2018-2019
Romain Saïss,0.18205213674859994,2018-2019
Giangiacomo Magnani,0.18105746853365717,2018-2019
Gaëtan Paquiez,0.17108442440893112,2018-2019
Vincent Manceau,0.17119899098368968,2018-2019
Nicolas Pallois,0.18228559282098314,2018-2019
Anthony Gonçalves,0.1910539691747211,2018-2019
Aïssa Mandi,0.18325823247939657,2018-2019
Gerard Gumbau Garriga,0.16426408695180977,2018-2019
Romain Amalfitano,0.16809476729718328,2018-2019
Lucas Deaux,0.1822166118071544,2018-2019
Floyd Ayité,0.17509214855974223,2018-2019
Paul Baysse,0.1782405564984215,2018-2019
Francesco Vicari,0.1866172045193326,2018-2019
Sehrou Guirassy,0.19091666420606532,2018-2019
Alessandro Deiola,0.16971603709421895,2018-2019
Nadiem Amiri,0.18779839877668203,2018-2019
Baptiste Reynet,0.1462935015114173,2018-2019
Abdoulaye Bamba,0.1735538088306452,2018-2019
Jemerson de Jesus Nascimento,0.18087674875933332,2018-2019
Youri Tielemans,0.18411797696928003,2018-2019
Timothy Castagne,0.18081061617749947,2018-2019
Benjamin Corgnet,0.18379670563338837,2018-2019
Gaël Kakuta,0.1632197427108771,2018-2019
Younousse Sankharé,0.1809787076370499,2018-2019
Damien Da Silva,0.1845305443002435,2018-2019
Pierluigi Gollini,0.19515333342191793,2018-2019
Gaëtan Bong Songo,0.16644567868837343,2018-2019
Kenny Lala,0.17144226879029503,2018-2019
Firmin Ndombe Mubele,0.17064350390665076,2018-2019
Arthur Masuaku,0.17566420931011853,2018-2019
Lucas Evangelista,0.1750003743800443,2018-2019
Mathieu Dossevi,0.1690588117720129,2018-2019
Edimilson Fernandes,0.17271953794193204,2018-2019
Onyinye Wilfred Ndidi,0.17711910865988373,2018-2019
Moses Daddy-Ajala Simon,0.17108981890787342,2018-2019
Prince Oniangué,0.1782934003084088,2018-2019
Bartłomiej Drągowski,0.1611079507452147,2018-2019
Édouard Osoque Mendy,0.20882419474868458,2018-2019
Bernardo Mota Veiga de Carvalho e Silva,0.19829349660427217,2018-2019
Régis Gurtner,0.17657760416153825,2018-2019
Nemanja Maksimović,0.17490090456288926,2018-2019
Sergej Milinković-Savić,0.18806226956856179,2018-2019
Yannis Salibur,0.17324867614721606,2018-2019
Marlon Santos da Silva Barbosa,0.1776084234917608,2018-2019
Karl Toko Ekambi,0.18978526954434405,2018-2019
Daniel Wass,0.17127376638558012,2018-2019
Ignacio Pussetto,0.18083791261698934,2018-2019
Christian Dell'Orco,0.181841416939393,2018-2019
Ludovic Butelle,0.17236827454816514,2018-2019
Wesley Hoedt,0.18011990705470407,2018-2019
Yunis Abdelhamid,0.18353304224819575,2018-2019
Téji Savanier,0.1542658024871459,2018-2019
Giovanni Pablo Simeone,0.18872014442394838,2018-2019
Paweł Jaroszyński,0.1609846566997246,2018-2019
Maxime Poundjé,0.16590883836571452,2018-2019
Tim Leibold,0.1653665285722106,2018-2019
Nicolas Benezet,0.16429222717668632,2018-2019
Renaud Ripart,0.18763228544630406,2018-2019
Bobby Allain,0.2292248954143474,2018-2019
Diego Carlos Santos Silva,0.1799000994079238,2018-2019
Lucas Höler,0.18391864247349046,2018-2019
Lukas Klünter,0.16941418448170015,2018-2019
Mahmoud Dahoud,0.1731219195627104,2018-2019
Pascal Stenzel,0.17860374528155915,2018-2019
Waldemar Anton,0.18439059011937214,2018-2019
Maximilian Eggestein,0.18967566695541438,2018-2019
Sebastiano Luperto,0.17774907683826902,2018-2019
Matteo Pessina,0.1843005539161855,2018-2019
Andrea Beghetto,0.1556528696848674,2018-2019
Júlio Tavares,0.18637025518129238,2018-2019
Miguel Ângelo da Silva Rocha,0.17752656876768697,2018-2019
Cheikh N'Doye,0.18110727858986783,2018-2019
Baptiste Santamaria,0.1771544033366765,2018-2019
Enes Ünal,0.18394334260568881,2018-2019
Alexandre Mendy,0.18221836239205916,2018-2019
Enzo Crivelli,0.17727369275464633,2018-2019
Jordan Torunarigha,0.18703998463073065,2018-2019
Saîf-Eddine Khaoui,0.17660634089023328,2018-2019
David Costas Cordal,0.1782343080601025,2018-2019
Adri Embarba,0.17336055949862594,2018-2019
Borja Iglesias Quintas,0.19780922664336043,2018-2019
Gonzalo Melero Manzanares,0.18335648060161497,2018-2019
Allan Saint-Maximin,0.18925170875193956,2018-2019
Pierrick Capelle,0.17630076796656294,2018-2019
Valentín Vada,0.1762548474501561,2018-2019
Jonathan Bamba,0.19591735160287188,2018-2019
Adama Diakhaby,0.1761132082466472,2018-2019
Ferland Mendy,0.17467947859820557,2018-2019
Isaac Mbenza,0.1770914135030765,2018-2019
Antonin Bobichon,0.17547399071817443,2018-2019
Pierre Lees Melou,0.17339731890373203,2018-2019
Erick Cathriel Cabaco Almada,0.1698878235895673,2018-2019
Munir El Haddadi Mohamed,0.18499933641487015,2018-2019
Aritz Elustondo Irribaria,0.17894170234927095,2018-2019
Álvaro Odriozola Arzallus,0.1750743815621608,2018-2019
David Soria Solís,0.2530838212754182,2018-2019
Enric Gallego,0.18481411026232494,2018-2019
Aaron Leya Iseka,0.17836650741803417,2018-2019
Jason Denayer,0.1897120565265465,2018-2019
Sergi Palencia,0.17126063146254436,2018-2019
Mario Hermoso Canseco,0.18832587004896723,2018-2019
Lucas Hernández Pi,0.17852371888055701,2018-2019
Gaëtan Laborde,0.19018183586557216,2018-2019
Luca Sangalli,0.17679830361385548,2018-2019
Jon Bautista Orgilles,0.1767384277350472,2018-2019
Ainsley Maitland-Niles,0.1739309848580079,2018-2019
Jean-Kévin Augustin,0.18672861952336722,2018-2019
Maxime Lopez,0.18148900503091073,2018-2019
Enis Bardhi,0.17224390819320445,2018-2019
Hans Hateboer,0.1833584331770071,2018-2019
Matt Targett,0.16642276977659295,2018-2019
Nabil Fekir,0.20054723643407243,2018-2019
Rachid Ghezzal,0.17247112501590423,2018-2019
Clinton Mua N'Jie,0.18652956220388628,2018-2019
Kasper Dolberg Rasmussen,0.18032001023703778,2018-2019
Emre Mor,0.18036365153265302,2018-2019
Roland Sallai,0.18451000774922102,2018-2019
Adrien Tameze,0.17911134759937783,2018-2019
Ibrahim Amadou,0.17319920375272843,2018-2019
Aarón Martín Caricol,0.1644404027319497,2018-2019
Carles Aleñà Castillo,0.18041347172817543,2018-2019
Aleix García Serrano,0.1658209738756912,2018-2019
Florent Hadergjonaj,0.16291347336322656,2018-2019
Breel-Donald Embolo,0.187670573576836,2018-2019
Stefan Posch,0.17757006768459332,2018-2019
Konrad Laimer,0.17025410071942945,2018-2019
Tiemoué Bakayoko,0.18081741521751948,2018-2019
Abdoulaye Doucouré,0.18705320061284322,2018-2019
Christopher Hérelle,0.18149920504030925,2018-2019
Demarai Gray,0.18135759146587047,2018-2019
Ruben Aguilar,0.1720416184120026,2018-2019
Pierre-Yves Polomat,0.17454064933677835,2018-2019
Filippo Romagna,0.17867284014323206,2018-2019
James Daniel Maddison,0.1784634604988705,2018-2019
Marko Rog,0.17311255134011264,2018-2019
Borna Sosa,0.1712209491661891,2018-2019
Josip Brekalo,0.18308502159933454,2018-2019
Franck Yannick Kessié,0.18604338345481425,2018-2019
Jordan Ikoko,0.16440179584083903,2018-2019
Youssouf Sabaly,0.17413590061383308,2018-2019
Kelechi Promise Iheanacho,0.17767327413564174,2018-2019
Isaac Ajayi Success,0.17870091513334693,2018-2019
Hidde Ter Avest,0.1685121108197795,2018-2019
Alex Meret,0.25769032029629596,2018-2019
Nicolò Barella,0.17339726991642718,2018-2019
Manuel Locatelli,0.18002664989839742,2018-2019
Paul Bernardoni,0.15394869228035094,2018-2019
Issa Diop,0.17839204416286816,2018-2019
Enock Kwateng,0.1612299590289762,2018-2019
Ousmane Dembélé,0.19353254219623572,2018-2019
Mauro Wilney Arambarri Rosa,0.17326409393982484,2018-2019
Mickaël Alphonse,0.1757350831784264,2018-2019
Jonjoe Kenny,0.17256783333185932,2018-2019
Patrick John Joseph Roberts,0.17561725922967103,2018-2019
Dominic Solanke,0.179436840948976,2018-2019
Felix Eboa Eboa,0.18497912889800802,2018-2019
Fodé Ballo Touré,0.1734205049372622,2018-2019
Mikel Vesga Arruti,0.17353708988287916,2018-2019
Marco Asensio Willemsen,0.19027988147441913,2018-2019
Raphaël Adelino José Guerreiro,0.18726728620560806,2018-2019
Frédéric Guilbert,0.17115882571262514,2018-2019
Rick Karsdorp,0.1641514492906307,2018-2019
Thomas Lemar,0.17758752616320025,2018-2019
Mehmet Zeki Çelik,0.17005858880763813,2018-2019
Youssef Aït Bennasser,0.17689463579445383,2018-2019
Guessouma Fofana,0.16723423177753458,2018-2019
Naby Deco Keïta,0.18344359318060874,2018-2019
Kevin Bonifazi,0.18265847732489354,2018-2019
Dimitri Liénard,0.16677536306872182,2018-2019
Moussa Niakhaté,0.1791562617726746,2018-2019
Theoson-Jordan Siebatcheu,0.1918276740144081,2018-2019
Dodi Lukebakio,0.1957791912476953,2018-2019
Luca Mazzitelli,0.1691890210532993,2018-2019
Pierre Kunde Malong,0.17546834804877734,2018-2019
Mouctar Diakhaby,0.17865175198940692,2018-2019
Mihailo Ristić,0.17362906402460787,2018-2019
Dominic Calvert-Lewin,0.18364250906927643,2018-2019
Tanguy Ndombèlé Alvaro,0.18452880823995868,2018-2019
Romain Thomas,0.18562669758156736,2018-2019
Robin Gosens,0.17842376854715442,2018-2019
Otávio Henrique Passos Santos,0.18072712973866378,2018-2019
Samuel Grandsir,0.16332418517973069,2018-2019
Pablo Martinez,0.18424916728131904,2018-2019
Bernardo Fernandes da Silva Junior,0.17595278358589478,2018-2019
Mario Lemina,0.17868280011872933,2018-2019
Romain Del Castillo,0.17509887778978797,2018-2019
Olivier Boscagli,0.1709630566938165,2018-2019
Umut Dilan Bozok,0.1817516452605708,2018-2019
Fouad Chafik,0.17661702297583126,2018-2019
Manuel Akanji,0.18554564619674316,2018-2019
Fabian Bredlow,0.029131331090922773,2018-2019
Dalbert Henrique Chagas Estevão,0.1756689770014262,2018-2019
Matheus Fellipe Costa Pereira,0.18729718314927632,2018-2019
Moussa Doumbia,0.17989167200476527,2018-2019
Joelinton,0.19486915144938788,2018-2019
Malik Tchokounté,0.17435304074489463,2018-2019
Samuel Moutoussamy,0.18423309509673746,2018-2019
Ádám Nagy,0.1706067309317404,2018-2019
Luca Valzania,0.1806250425782256,2018-2019
Malcom Filipe Silva de Oliveira,0.19061735797069945,2018-2019
Adam Ounas,0.18621382677275217,2018-2019
Jérémy Gelin,0.173057958443188,2018-2019
Marcus Thuram,0.18639255662835283,2018-2019
Lewis Cook,0.16816441268837273,2018-2019
Brais Méndez Portela,0.1820383712442048,2018-2019
Suat Serdar,0.17649586665814257,2018-2019
Francesco Cassata,0.17650798642888088,2018-2019
Rolando Mandragora,0.17519648696127438,2018-2019
Jordan Lefort,0.17281846381916585,2018-2019
Oualid El Hajjam,0.16656676694419678,2018-2019
Philip Billing,0.17496186397218322,2018-2019
Jordan Marié,0.1778752855996305,2018-2019
Florent Mollet,0.17432313362537857,2018-2019
N'Golo Kanté,0.18595554333871273,2018-2019
Sidnei Rechel da Silva Júnior,0.18113835696999186,2018-2019
James Edward Lea Siliki,0.17263838482114346,2018-2019
Tiago Manuel Dias Correia,0.1765808581311027,2018-2019
Cenk Tosun,0.18866076599584375,2018-2019
Daniel Ceballos Fernández,0.1821639723160112,2018-2019
Vicente Guaita Panadero,0.20445263801479358,2018-2019
Jordi Alba Ramos,0.1823831351056494,2018-2019
Antonio Barragán Fernández,0.16249247918020218,2018-2019
Walace Souza Silva,0.18393949980422114,2018-2019
Adil Rami,0.18638059458630582,2018-2019
Víctor Ruíz Torre,0.17638026454183386,2018-2019
Bruno Saltor Grau,0.17201752634033846,2018-2019
Éver Maximiliano David Banega,0.16845418707731855,2018-2019
Juan Bernat Velasco,0.17467690542294506,2018-2019
Chadrac Akolo,0.17733886839506502,2018-2019
Gregor Kobel,0.0015639092820134686,2018-2019
Sergio Canales Madrazo,0.1856617680984656,2018-2019
Lorenzo Pellegrini,0.17644340140280554,2018-2019
Mohamed Salim Fares,0.17251129023666184,2018-2019
Patrick Burner,0.16639794872837702,2018-2019
Daniel Parejo Muñoz,0.17764073326938168,2018-2019
Cristian Portugués Manzanera,0.18333199250980242,2018-2019
Ismaël Bennacer,0.17288685867391881,2018-2019
Aritz Aduriz Zubeldia,0.17614969675395775,2018-2019
Krzysztof Piątek,0.19977481296701435,2018-2019
Francisco Alcácer García,0.20557837214169372,2018-2019
Pablo Daniel Piatti,0.1709961874249584,2018-2019
Florian Miguel,0.1744070552085297,2018-2019
Okay Yokuslu,0.18068995829058962,2018-2019
Fernando Pacheco Flores,0.19014197135075528,2018-2019
Raúl Albiol Tortajada,0.18211203153217428,2018-2019
Marcus Coco,0.17416805481294648,2018-2019
José Ignacio Fernández Iglesias,0.17428792685849862,2018-2019
Sergio Ramos García,0.1895030059190387,2018-2019
Pedro Filipe Teodósio Mendes,0.17478891693860288,2018-2019
Raphaël Varane,0.1842367817141851,2018-2019
Marcelo Vieira da Silva Júnior,0.17124509534035262,2018-2019
José María Callejón Bueno,0.1893570599410661,2018-2019
Ángel Fabián di María Hernández,0.1989425269251578,2018-2019
Esteban Félix Granero Molina,0.1652528542542119,2018-2019
Sami Khedira,0.19037764380311734,2018-2019
Mesut Özil,0.18420274950345802,2018-2019
Aboubakar Kamara,0.1824793566747654,2018-2019
Nuri Şahin,0.16912392785716632,2018-2019
Karim Benzema,0.21029418563080132,2018-2019
Cristiano Ronaldo dos Santos Aveiro,0.22372437138726933,2018-2019
Gonzalo Gerardo Higuaín,0.1921803917750296,2018-2019
Álvaro Borja Morata Martín,0.1951408417738069,2018-2019
