ï»¿Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Gen_Pos,Height,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won,longName
Antonio Sanabria,Arnaldo Antonio Sanabria Ayala,0.1894912423477832,6750000,2020-2021,25.0,Striker,1.81,Centre-Forward,right,Serie A,0.38,0.04,0.38,0.0,0.0,0.18,0.0,0.35,0.35,0.06,0.4,2.04,1.08,53.95,0.2,0.35,13.0,0.0,0.17,0.02,0.02,17.26,22.8,75.6,257.53,34.38,9.98,12.6,79.25,5.06,6.63,75.65,1.27,1.74,73.85,0.56,0.84,0.42,0.04,1.18,21.38,1.42,0.04,0.05,6.57,0.74,0.28,0.0,0.0,0.0,0.0,15.55,3.68,3.58,4.92,13.64,1.32,0.0,0.42,0.05,0.52,0.98,0.8,1.65,1.32,0.0,0.04,0.14,0.09,0.04,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.66,0.48,0.09,0.33,0.24,0.19,0.7,26.15,0.52,16.42,3.06,19.15,0.88,7.68,7.86,0.61,0.04,0.0,0.56,0.56,1.22,0.7,0.05,33.74,0.7,2.26,19.12,15.14,3.82,32.36,0.85,1.5,58.3,0.99,0.09,22.65,117.4,47.68,2.31,1.1,0.38,2.74,1.6,44.72,25.34,56.9,5.5,0.0,1.69,1.23,0.29,0.0,0.0,0.0,3.68,2.98,3.95,42.9,Arnaldo Antonio Sanabria Ayala
Antonio Sanabria,Arnaldo Antonio Sanabria Ayala,0.1950817071433159,7250000,2019-2020,24.0,Striker,1.81,Centre-Forward,right,Serie A,0.39,0.13,0.39,0.0,0.0,0.19,0.0,0.24,0.24,0.12,0.36,2.66,1.3,48.8,0.15,0.3,17.5,0.13,0.09,0.15,0.15,18.82,24.59,76.5,308.61,43.09,9.73,12.0,81.1,5.97,7.53,79.3,2.27,2.66,85.4,0.97,1.43,0.26,0.0,1.04,23.62,0.97,0.06,0.06,8.82,0.65,0.71,0.0,0.0,0.0,0.0,14.79,5.78,4.02,6.1,14.41,2.14,0.0,0.26,0.06,0.19,0.39,1.17,2.47,1.62,0.0,0.32,0.13,0.19,0.19,0.39,0.19,0.0,0.06,0.0,0.06,0.06,0.84,0.65,0.19,0.39,0.26,0.19,0.71,27.3,0.52,19.99,5.19,26.0,2.34,9.47,8.18,0.91,0.06,0.0,0.84,0.19,1.04,0.84,0.0,36.53,0.91,3.57,20.37,15.05,4.41,35.49,1.62,2.21,73.5,1.69,0.06,25.83,153.85,62.29,4.02,1.1,0.71,2.08,1.95,45.29,27.71,61.2,8.31,0.0,1.43,1.88,0.26,0.06,0.06,0.0,4.28,2.4,3.76,38.9,Arnaldo Antonio Sanabria Ayala
Antonio Sanabria,Arnaldo Antonio Sanabria Ayala,0.1781544450628018,8666666,2018-2019,23.0,Striker,1.81,Centre-Forward,right,La Liga,0.28,0.0,0.23,0.06,0.12,0.17,0.0,0.5,0.4,0.02,0.43,2.54,0.64,20.6,0.08,0.65,11.8,0.18,0.18,-0.2,-0.17,12.83,16.78,76.5,197.64,38.22,7.14,8.98,79.9,3.92,5.24,74.55,1.32,1.54,84.6,0.41,0.69,0.4,0.0,1.21,15.61,1.18,0.0,0.0,5.24,0.34,0.12,0.0,0.0,0.0,0.0,11.39,2.86,2.54,3.3,10.68,0.9,0.0,0.34,0.11,0.17,0.23,0.57,1.16,0.81,0.0,0.17,0.0,0.18,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.63,0.45,0.06,0.29,0.28,0.23,0.73,59.1,0.5,21.16,4.71,22.3,1.09,9.82,10.24,0.98,0.12,0.0,0.86,0.4,1.03,0.34,0.0,28.48,0.45,1.95,14.84,13.52,4.54,27.08,1.25,1.71,71.95,1.36,0.06,18.97,95.4,41.74,2.36,0.74,0.4,2.68,1.61,42.65,20.31,48.75,7.68,0.0,2.13,1.54,0.46,0.06,0.0,0.0,3.55,2.37,2.89,45.4,Arnaldo Antonio Sanabria Ayala
Antonio Sanabria,Arnaldo Antonio Sanabria Ayala,0.1914759308114347,7500000,2017-2018,22.0,Striker,1.81,Centre-Forward,right,La Liga,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.55,0.55,0.02,0.57,2.53,1.16,45.8,0.33,0.73,10.0,0.0,0.22,0.3,0.3,12.98,16.99,76.4,198.89,22.68,7.81,9.6,81.3,3.48,4.96,70.2,1.27,1.69,75.0,0.32,0.84,0.0,0.0,0.74,15.19,1.79,0.11,0.0,3.38,0.21,0.21,0.0,0.0,0.0,0.0,12.03,2.64,2.32,3.8,10.02,1.69,0.0,0.32,0.11,0.32,0.84,0.42,1.16,0.74,0.0,0.11,0.11,0.21,0.0,0.32,0.21,0.0,0.0,0.0,0.11,0.0,0.63,0.42,0.0,0.21,0.42,0.0,0.42,0.0,0.42,15.93,4.54,28.5,0.53,8.23,7.17,0.84,0.0,0.0,0.84,0.32,0.95,0.74,0.0,28.28,0.84,2.43,15.3,11.71,4.22,26.48,0.53,1.37,38.5,0.84,0.0,18.15,76.28,26.59,1.9,0.63,0.42,2.95,0.84,39.78,20.36,51.2,7.28,0.0,1.27,2.0,0.84,0.0,0.0,0.0,2.74,1.58,2.64,37.5,Arnaldo Antonio Sanabria Ayala
Aritz Aduriz,Aritz Aduriz Zubeldia,0.1761496967539577,1000000,2018-2019,39.0,Striker,1.81,Centre-Forward,right,La Liga,0.19,0.0,0.0,0.19,0.19,0.48,0.0,0.32,0.17,0.04,0.22,1.34,0.67,50.0,0.0,0.0,12.1,0.0,0.13,-0.13,-0.17,14.22,22.62,62.9,195.84,31.59,8.78,12.88,68.1,4.2,7.06,59.5,0.67,1.62,41.2,0.48,0.95,0.29,0.1,0.76,21.66,0.95,0.0,0.0,6.3,0.1,0.86,0.1,0.0,0.0,0.0,10.98,6.39,5.25,2.29,11.74,4.39,0.1,1.05,0.1,0.57,0.95,0.67,1.43,1.24,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.48,0.29,0.19,0.29,0.0,0.0,0.48,0.0,0.48,11.55,2.58,22.3,0.67,6.01,4.87,0.38,0.1,0.0,0.29,0.1,0.57,0.38,0.0,31.11,0.29,1.81,15.37,15.08,4.2,29.97,0.67,1.15,58.3,0.67,0.1,17.47,58.5,21.19,1.34,0.67,0.1,2.67,0.67,45.52,25.01,54.9,8.78,0.0,2.67,0.86,1.15,0.0,0.1,0.0,2.39,3.63,4.2,46.3,Aritz Aduriz Zubeldia
Aritz Aduriz,Aritz Aduriz Zubeldia,0.1877053317407339,1000000,2017-2018,38.0,Striker,1.81,Centre-Forward,right,La Liga,0.38,0.04,0.25,0.13,0.21,0.21,0.0,0.47,0.33,0.05,0.37,2.34,1.05,44.6,0.11,0.24,12.4,0.0,0.14,-0.1,-0.08,13.88,21.25,65.4,201.41,44.5,8.49,11.79,72.0,4.27,6.69,63.8,0.75,1.67,45.0,0.42,1.51,0.46,0.0,1.34,20.45,0.79,0.04,0.0,6.32,0.29,0.63,0.04,0.0,0.0,0.0,12.38,5.06,3.81,2.13,13.09,2.63,0.17,0.63,0.08,0.5,0.46,1.17,1.34,0.71,0.04,0.13,0.21,0.21,0.04,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.5,0.38,0.13,0.21,0.17,0.08,0.29,28.6,0.21,13.51,3.43,25.4,0.75,5.9,6.86,0.5,0.04,0.0,0.46,0.29,0.79,0.71,0.0,30.61,0.71,1.88,14.18,16.31,4.98,29.69,1.05,1.67,62.5,1.17,0.13,19.28,76.83,34.25,2.01,0.88,0.38,1.8,0.96,45.59,23.8,52.2,7.74,0.0,1.97,1.76,1.46,0.0,0.0,0.0,2.63,3.55,3.01,54.1,Aritz Aduriz Zubeldia
Arnaud Kalimuendo,Arnaud Kalimuendo Muinga,0.1907814501572567,5800000,2020-2021,20.0,Striker,1.75,Centre-Forward,right,Ligue 1,0.49,0.21,0.49,0.0,0.0,0.0,0.0,0.45,0.45,0.14,0.58,2.37,1.25,52.9,0.21,0.39,13.4,0.0,0.19,0.04,0.04,17.36,22.45,77.3,261.43,41.9,9.97,11.92,83.6,6.13,7.81,78.6,0.84,1.05,80.0,0.98,0.56,0.84,0.28,0.98,21.33,1.12,0.07,0.0,4.25,0.21,1.05,0.0,0.0,0.0,0.0,18.26,2.44,1.74,4.81,16.45,0.49,0.35,0.28,0.07,0.42,0.84,1.19,2.93,1.39,0.0,0.49,0.63,0.35,0.07,0.77,0.28,0.0,0.14,0.21,0.14,0.0,0.49,0.35,0.28,0.07,0.14,0.14,0.84,16.7,0.7,14.99,3.97,26.5,1.46,6.55,6.97,0.56,0.0,0.0,0.56,0.07,0.56,0.14,0.0,35.69,0.28,1.67,16.1,20.84,4.39,34.58,2.23,3.83,58.2,2.51,0.07,28.02,144.66,85.96,5.02,1.32,1.32,2.23,3.21,49.91,28.79,57.7,9.9,0.0,1.25,2.09,0.07,0.14,0.0,0.0,3.9,0.35,1.6,17.9,Arnaud Kalimuendo Muinga
Asier Villalibre,Asier Villalibre Molina,0.1826279436304393,3833333,2020-2021,24.0,Striker,1.84,Centre-Forward,left,La Liga,0.23,0.11,0.23,0.0,0.0,0.06,0.0,0.29,0.29,0.11,0.41,2.27,0.85,37.5,0.1,0.27,13.5,0.0,0.13,-0.07,-0.07,10.76,17.28,62.3,157.0,24.41,6.51,9.46,68.9,3.12,5.44,57.3,0.79,1.3,60.9,0.74,0.45,0.57,0.06,0.91,16.65,0.62,0.17,0.0,5.78,0.17,1.02,0.0,0.0,0.0,0.0,9.8,3.46,4.02,5.72,7.25,1.59,0.0,0.34,0.17,0.4,0.57,0.91,1.87,1.42,0.0,0.0,0.23,0.23,0.0,0.17,0.11,0.0,0.0,0.06,0.0,0.0,0.28,0.23,0.0,0.23,0.06,0.06,0.23,25.0,0.17,12.57,3.0,23.9,0.34,5.61,6.63,0.28,0.06,0.0,0.23,0.17,0.45,0.79,0.0,26.85,0.85,1.53,13.25,13.48,4.36,26.39,0.34,0.62,54.5,0.34,0.06,15.63,79.52,44.97,2.72,0.74,0.74,2.61,1.3,43.5,21.47,49.3,7.53,0.0,1.25,2.1,0.4,0.0,0.0,0.0,2.72,3.23,3.0,51.8,Asier Villalibre Molina
Asier Villalibre,Asier Villalibre Molina,0.176292965707182,2900000,2019-2020,23.0,Striker,1.84,Centre-Forward,left,La Liga,0.51,0.0,0.51,0.0,0.0,0.0,0.0,0.47,0.47,0.0,0.47,2.88,0.85,29.4,0.18,0.6,12.7,0.0,0.16,0.03,0.03,11.86,18.64,63.6,173.73,22.71,6.78,9.66,70.2,3.56,5.59,63.6,1.19,1.53,77.8,0.17,0.68,0.51,0.0,0.85,17.8,0.85,0.17,0.0,7.97,0.0,0.85,0.0,0.0,0.0,0.0,8.81,5.76,4.07,6.78,5.59,2.03,0.0,0.68,0.0,0.34,0.51,1.53,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.34,0.0,0.17,0.51,0.17,0.85,20.0,0.68,14.58,4.24,29.1,1.02,6.27,7.29,0.68,0.0,0.0,0.68,0.0,0.68,0.51,0.0,30.17,0.51,0.85,14.41,17.29,4.92,29.32,0.85,1.86,45.5,1.02,0.0,17.63,89.49,55.08,3.22,0.51,0.85,3.22,1.69,50.34,23.05,45.8,10.0,0.0,2.71,2.03,0.85,0.0,0.0,0.0,4.07,5.08,4.75,51.7,Asier Villalibre Molina
Ayoze PÃ©rez,Ayoze PÃ©rez GutiÃ©rrez,0.1829590033878126,18666666,2020-2021,28.0,Striker,1.78,Second Striker,right,Premier League,0.14,0.07,0.14,0.0,0.0,0.14,0.0,0.22,0.22,0.08,0.3,2.1,0.88,41.9,0.06,0.15,16.4,0.07,0.1,-0.08,-0.08,25.83,33.74,76.6,368.66,96.09,16.03,18.73,85.6,7.37,9.67,76.2,1.42,2.91,48.8,1.56,1.76,1.83,0.34,3.65,32.25,1.49,0.27,0.14,8.32,0.41,1.22,0.27,0.14,0.14,0.0,25.15,4.6,3.99,2.91,29.14,0.74,0.07,0.41,0.27,0.34,1.15,1.49,3.25,2.16,0.14,0.34,0.34,0.2,0.07,0.41,0.34,0.0,0.07,0.0,0.0,0.0,2.16,1.01,0.54,1.22,0.41,0.61,2.7,22.5,2.1,23.19,6.15,26.5,4.4,11.83,6.96,2.1,0.07,0.0,2.03,1.28,3.45,0.41,0.0,49.77,0.61,6.02,24.34,23.13,3.99,48.28,1.83,3.72,49.1,2.1,0.2,35.03,176.75,107.65,6.29,1.83,0.2,2.3,2.1,47.81,35.03,73.3,8.18,0.0,2.57,2.1,0.47,0.0,0.0,0.0,6.36,0.61,2.77,18.0,Ayoze PÃ©rez GutiÃ©rrez
Ayoze PÃ©rez,Ayoze PÃ©rez GutiÃ©rrez,0.1908732788482644,27000000,2019-2020,27.0,Striker,1.78,Second Striker,right,Premier League,0.36,0.18,0.31,0.04,0.04,0.0,0.0,0.26,0.22,0.18,0.4,2.07,0.9,43.5,0.15,0.35,14.0,0.0,0.11,0.1,0.09,27.66,34.72,79.7,388.11,96.56,17.25,19.54,88.3,7.59,9.66,78.6,1.48,2.25,66.0,1.3,1.53,1.35,0.36,2.78,33.82,0.9,0.22,0.36,8.89,0.4,1.03,0.0,0.0,0.0,0.0,24.12,7.05,3.55,3.14,29.19,0.81,0.27,0.58,0.09,0.58,0.58,1.84,3.23,2.38,0.04,0.31,0.09,0.27,0.13,0.58,0.36,0.04,0.04,0.0,0.04,0.09,2.29,1.53,0.67,1.17,0.45,0.63,2.6,24.1,1.98,25.82,7.81,30.3,4.76,13.25,7.81,1.44,0.09,0.0,1.35,0.76,3.05,0.54,0.0,49.72,0.67,6.42,22.23,24.12,5.16,48.82,1.98,3.05,64.7,2.11,0.04,35.75,151.66,80.7,5.39,1.48,0.94,2.16,3.55,50.39,36.11,71.7,9.21,0.0,1.39,1.84,0.31,0.0,0.0,0.0,6.2,1.03,1.98,34.3,Ayoze PÃ©rez GutiÃ©rrez
Ayoze PÃ©rez,Ayoze PÃ©rez GutiÃ©rrez,0.1886689567220553,15000000,2018-2019,26.0,Striker,1.78,Second Striker,right,Premier League,0.37,0.06,0.37,0.0,0.0,0.06,0.0,0.24,0.24,0.12,0.36,1.67,0.8,48.1,0.22,0.46,13.3,0.0,0.15,0.13,0.13,18.57,24.93,74.5,269.01,70.1,10.86,12.8,84.8,5.34,7.44,71.8,1.39,2.44,57.0,1.27,1.54,0.65,0.09,2.01,24.31,0.62,0.0,0.22,6.76,0.34,0.65,0.03,0.03,0.0,0.0,16.54,4.54,3.86,2.47,20.3,1.02,0.03,0.56,0.09,0.52,0.8,1.33,2.84,2.1,0.0,0.25,0.19,0.19,0.12,0.19,0.19,0.0,0.0,0.0,0.0,0.0,1.6,1.08,0.74,0.71,0.15,0.43,1.88,23.0,1.45,25.92,5.68,21.9,6.73,13.02,6.17,2.38,0.31,0.0,2.07,1.23,2.84,1.02,0.03,40.33,1.23,6.79,19.62,17.09,4.26,39.71,1.67,2.65,62.8,1.82,0.12,29.03,135.45,80.47,4.17,1.23,0.56,2.56,3.18,42.67,25.82,60.5,6.33,0.0,1.64,1.6,0.28,0.0,0.0,0.0,6.63,0.93,2.81,24.8,Ayoze PÃ©rez GutiÃ©rrez
Ayoze PÃ©rez,Ayoze PÃ©rez GutiÃ©rrez,0.1906261746865449,9000000,2017-2018,25.0,Striker,1.78,Second Striker,right,Premier League,0.29,0.18,0.29,0.0,0.0,0.11,0.0,0.27,0.27,0.14,0.41,2.24,0.83,37.1,0.13,0.35,16.4,0.04,0.12,0.01,0.01,18.71,26.51,70.6,270.58,62.88,10.8,13.47,80.2,5.78,7.91,73.1,1.08,2.53,42.9,1.19,1.7,0.65,0.07,2.17,24.92,1.59,0.14,0.11,8.56,0.54,0.98,0.0,0.0,0.0,0.0,16.79,5.56,4.15,2.24,21.06,0.98,0.0,0.83,0.18,0.65,1.3,1.3,2.89,2.06,0.0,0.22,0.29,0.25,0.07,0.36,0.22,0.0,0.04,0.11,0.0,0.0,1.55,0.76,0.4,0.58,0.58,0.43,1.95,22.2,1.52,24.45,5.67,23.2,3.5,13.22,7.73,1.7,0.14,0.0,1.55,1.16,2.71,1.01,0.04,43.09,0.94,5.24,21.52,19.47,4.7,41.57,1.34,2.49,53.6,1.44,0.07,26.98,127.02,81.95,3.9,1.55,0.69,3.11,2.96,47.64,27.77,58.3,7.62,0.0,1.59,2.13,0.51,0.0,0.0,0.04,7.15,1.84,4.48,29.1,Ayoze PÃ©rez GutiÃ©rrez
Bas Dost,Bas Leon Dost,0.1983544538940231,5033333,2020-2021,33.0,Striker,1.96,Centre-Forward,right,Bundesliga,0.44,0.22,0.33,0.11,0.11,0.33,0.0,0.47,0.39,0.25,0.64,1.54,0.77,50.0,0.21,0.43,9.5,0.0,0.25,-0.03,-0.06,22.36,34.37,65.1,323.98,77.22,13.11,18.51,70.8,6.94,10.36,67.0,1.43,3.08,46.4,1.21,2.64,0.66,0.0,3.08,33.49,0.88,0.11,0.0,11.68,0.33,0.44,0.0,0.0,0.0,0.0,16.74,6.39,11.24,2.2,20.05,4.85,0.11,0.33,0.22,0.44,0.77,1.32,1.98,1.87,0.0,0.0,0.11,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.22,0.22,0.0,0.11,0.44,25.0,0.33,9.8,3.41,34.8,0.44,4.96,4.41,0.77,0.11,0.0,0.66,0.22,0.66,0.88,0.0,40.98,1.1,2.97,23.13,15.53,4.19,39.99,0.11,0.11,100.0,0.11,0.0,18.73,47.81,17.18,1.1,0.22,0.22,1.1,0.99,53.98,33.38,61.8,7.38,0.0,1.87,0.99,0.33,0.0,0.0,0.0,3.75,7.71,3.53,68.6,Bas Leon Dost
Bas Dost,Bas Leon Dost,0.1973191210230785,8625000,2019-2020,32.0,Striker,1.96,Centre-Forward,right,Bundesliga,0.49,0.12,0.49,0.0,0.0,0.12,0.0,0.41,0.41,0.09,0.49,1.95,1.04,53.1,0.25,0.47,8.9,0.0,0.21,0.08,0.08,16.66,28.13,59.2,269.51,59.67,8.85,13.06,67.8,5.61,10.49,53.5,1.59,2.75,57.8,1.1,2.01,0.37,0.0,2.01,27.27,0.85,0.0,0.12,9.46,0.31,0.06,0.0,0.0,0.0,0.0,9.03,8.6,10.49,2.62,14.34,4.15,0.0,0.49,0.06,0.18,0.49,1.1,2.5,2.01,0.0,0.12,0.18,0.18,0.0,0.37,0.24,0.0,0.06,0.06,0.0,0.0,0.49,0.24,0.0,0.24,0.24,0.06,0.43,14.3,0.37,12.45,3.66,29.4,0.37,5.61,6.47,0.61,0.18,0.0,0.43,0.24,0.73,1.46,0.0,35.63,1.4,2.81,20.2,13.3,4.64,34.78,0.24,0.43,57.1,0.31,0.06,12.2,28.92,13.3,0.49,0.18,0.12,1.4,0.43,46.31,27.27,58.9,8.73,0.0,0.98,0.98,0.55,0.0,0.0,0.0,4.21,7.63,3.17,70.6,Bas Leon Dost
Benito Raman,Benito Dirk Raman,0.1728418425517591,4500000,2020-2021,27.0,Striker,1.72,Centre-Forward,right,Bundesliga,0.14,0.0,0.14,0.0,0.0,0.14,0.0,0.17,0.16,0.1,0.26,1.88,0.51,26.9,0.08,0.29,18.0,0.07,0.09,-0.02,-0.01,16.4,24.13,68.0,303.8,100.98,7.87,11.12,70.8,5.71,7.37,77.5,2.46,3.18,77.3,1.16,1.16,1.01,0.29,2.6,21.16,2.96,0.07,0.0,3.61,0.58,1.08,0.07,0.0,0.0,0.0,15.53,5.42,3.18,2.67,18.27,1.16,1.37,0.14,0.22,0.22,1.08,2.46,2.09,1.52,0.07,0.14,0.22,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.87,0.87,0.29,0.22,0.14,1.66,8.7,1.52,21.96,6.14,28.0,4.77,8.09,9.1,1.08,0.0,0.0,1.08,0.65,2.02,0.36,0.0,34.67,0.65,6.43,15.89,15.1,3.03,31.71,0.87,1.66,52.2,1.08,0.0,20.73,125.61,64.57,3.18,0.65,0.94,1.59,1.81,35.18,19.36,55.0,5.35,0.0,1.52,1.01,0.36,0.0,0.0,0.0,7.58,0.72,1.01,41.7,Benito Dirk Raman
Benito Raman,Benito Dirk Raman,0.1887639811396827,9333333,2019-2020,26.0,Striker,1.72,Centre-Forward,right,Bundesliga,0.22,0.17,0.22,0.0,0.0,0.11,0.0,0.24,0.24,0.12,0.35,1.86,0.9,48.5,0.12,0.25,16.4,0.0,0.13,-0.01,-0.01,13.04,19.23,67.8,217.33,48.29,6.86,9.56,71.8,4.33,5.85,74.0,1.35,2.14,63.2,0.96,0.62,0.45,0.0,1.12,17.26,1.97,0.06,0.11,3.88,0.9,0.67,0.06,0.06,0.0,0.0,11.3,4.5,3.43,2.02,15.29,1.07,0.56,0.22,0.11,0.34,0.56,1.29,1.74,1.18,0.0,0.22,0.17,0.11,0.06,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.9,0.39,0.17,0.34,0.39,0.22,1.41,16.0,1.18,25.18,6.18,24.6,2.53,10.29,12.37,0.67,0.06,0.0,0.62,0.39,1.29,0.06,0.0,29.06,0.34,3.43,12.37,15.18,4.16,27.1,1.07,2.25,47.5,1.12,0.11,20.41,115.07,57.11,3.37,0.9,0.96,2.36,1.63,36.93,18.61,50.4,6.46,0.0,1.07,0.51,1.01,0.0,0.0,0.0,5.34,0.17,1.24,12.0,Benito Dirk Raman
Benito Raman,Benito Dirk Raman,0.1991829494564983,6500000,2018-2019,25.0,Striker,1.72,Centre-Forward,right,Bundesliga,0.54,0.21,0.54,0.0,0.0,0.05,0.0,0.41,0.41,0.16,0.56,2.89,1.39,48.1,0.19,0.38,16.4,0.0,0.14,0.13,0.13,17.13,25.75,66.5,330.93,109.81,7.07,9.48,74.6,7.28,10.39,70.1,2.57,4.55,56.5,1.12,1.93,1.39,0.54,3.64,24.63,1.12,0.05,0.11,4.18,1.39,1.93,0.11,0.0,0.0,0.0,16.06,4.55,5.14,3.8,18.85,1.87,0.75,0.32,0.21,0.64,0.7,1.55,2.57,1.87,0.0,0.32,0.21,0.16,0.0,0.54,0.32,0.0,0.16,0.05,0.0,0.0,1.87,1.18,0.8,0.75,0.32,0.32,2.36,13.6,2.03,24.36,4.77,19.6,6.42,11.89,6.05,1.61,0.11,0.0,1.5,0.86,2.73,0.32,0.0,40.74,0.91,6.96,17.83,20.18,4.44,39.67,2.14,4.55,47.1,2.52,0.21,31.86,187.92,115.54,6.53,2.09,1.45,1.93,2.62,37.42,26.5,70.8,8.46,0.0,1.45,1.12,0.05,0.0,0.05,0.0,7.76,0.16,0.48,25.0,Benito Dirk Raman
Billy Sharp,William Louis Sharp,0.1756061266720971,766666,2020-2021,36.0,Striker,1.75,Centre-Forward,right,Premier League,0.37,0.0,0.12,0.24,0.24,0.12,0.0,0.33,0.15,0.07,0.22,0.86,0.37,42.9,0.14,0.33,15.3,0.0,0.17,0.04,-0.02,10.53,15.06,69.9,141.8,20.57,5.63,7.22,78.0,3.8,5.39,70.5,0.0,0.24,0.0,0.49,0.24,0.37,0.0,0.73,13.59,1.47,0.12,0.12,3.43,0.0,0.86,0.0,0.0,0.0,0.0,10.16,2.33,2.57,1.71,10.78,0.49,0.12,0.61,0.24,0.37,0.37,1.1,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.61,0.0,0.61,0.24,0.37,1.22,30.0,0.86,17.76,4.16,23.4,1.59,7.71,8.45,0.24,0.0,0.0,0.24,0.37,1.22,0.12,0.0,24.49,0.0,0.98,9.18,15.67,5.02,22.9,0.86,1.22,70.0,0.86,0.12,16.41,64.53,23.76,1.47,0.49,0.49,2.08,2.69,39.06,17.51,44.8,7.84,0.0,2.33,1.84,1.35,0.0,0.0,0.0,3.18,1.59,4.41,26.5,William Louis Sharp
Billy Sharp,William Louis Sharp,0.1793353514973964,1800000,2019-2020,35.0,Striker,1.75,Centre-Forward,right,Premier League,0.26,0.17,0.26,0.0,0.0,0.09,0.09,0.23,0.23,0.23,0.46,1.2,0.43,35.7,0.21,0.6,9.5,0.0,0.19,0.03,0.03,13.87,19.01,73.0,204.49,41.45,7.96,9.85,80.9,4.97,6.34,78.4,0.51,1.11,46.2,1.28,0.51,0.69,0.17,1.28,18.5,0.51,0.0,0.09,5.91,0.17,1.28,0.0,0.0,0.0,0.0,11.47,4.88,2.65,1.8,14.56,1.54,0.0,0.43,0.09,0.26,0.6,1.03,2.14,1.54,0.0,0.17,0.09,0.34,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.77,0.43,0.26,0.17,0.34,0.09,0.34,25.0,0.26,18.58,4.71,25.3,1.37,7.79,9.42,0.34,0.0,0.0,0.34,0.09,0.86,0.09,0.0,28.6,0.09,2.48,10.45,17.98,5.91,28.09,1.11,1.71,65.0,1.11,0.09,21.84,104.9,47.18,2.4,0.69,0.34,2.06,2.57,44.79,21.75,48.6,10.88,0.0,1.54,3.25,1.03,0.0,0.0,0.0,4.71,1.11,3.77,22.8,William Louis Sharp
