ï»¿Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Height,Position,Foot,Data_League,Goals.Against,Shots.on.Target.Against,Saves,Save.,Wins,Draws,Losses,Clean.Sheets,Clean.Sheet.Percentage,Penalty.Kicks.Attempted,Penalty.Kicks.Allowed,Penalty.Kicks.Saved,Penalty.Kicks.Missed,Save...Penalty.Kicks.,Free.Kick.Goals.Against,Corner.Kick.Goals.Against,Own.Goals.Scored.Against.Goalkeeper,PSxG,PSxG.SoT,PSxG.GA,Passes.Completed..Launched.,Passes.Attempted..Launched.,Pass.Completion.Percentage..Launched.,Passes.Attempted,Throws.Attempted,Launch.,Average.Pass.Length,Goal.Kicks,Launch...Goal.Kicks.,Avg..Length.of.Goal.Kicks,Crosses.Faced,Crosses.Stopped,Crosses.Stopped..,Def..Actions.Outside.Pen..Area,Avg..Distance.of.Def..Actions
TomÃ¡Å¡ Koubek,TomÃ¡Å¡ Koubek,0.1256118934588418,6333333,2018-2019,27.0,1.97,Goalkeeper,right,Ligue 1,1.7287466371716511,3.5271796739261307,2.371429052615384,56.84580833706192,0.2653945871158011,0.2910779342560399,0.2910779342560399,0.2397112399755623,24.05673515469036,0.1027333885609552,0.0770500414207164,0.0256833471402388,0.0,21.402789283532343,0.0,0.3270601746000421,0.0350421615642902,1.0273338856095526,0.2397112399755623,-0.2140278928353234,5.427747362303803,12.567717867290192,36.9840198819439,16.8054701454296,3.398762938224937,40.151632695906684,34.929352110724786,6.37803120649264,63.00981165071923,47.94224799511246,8.638165754833656,0.3424446285365176,3.424446285365176,0.710572604213274,14.040229769997218
TomÃ¡Å¡ Koubek,TomÃ¡Å¡ Koubek,0.1904510611790019,5500000,2017-2018,26.0,1.97,Goalkeeper,right,Ligue 1,1.2381563752715885,3.270346202523742,2.4656013254629263,63.181033964987485,0.4023724385304081,0.2054667771219105,0.2482723556889752,0.2482723556889752,25.16968019743404,0.0770500414207164,0.0513666942804776,0.0256833471402388,0.0,28.508515325665083,0.0,0.2102529693857413,0.0700843231285804,1.0016505384693135,0.2397112399755623,0.1455389671280199,3.980918806737017,11.959878651637876,28.508515325665083,14.425479977100805,2.0375455397922795,48.883970723587886,39.46674343883365,4.203507815285753,75.85148522083864,55.73286329431823,8.74089914339461,0.9074782656217716,8.903560341949456,0.8304282242010551,14.468285555667864
TomÃ¡Å¡ VaclÃ­k,TomÃ¡Å¡ VaclÃ­k,0.2031769190343341,16250000,2019-2020,30.0,1.9,Goalkeeper,right,La Liga,0.95,2.95,2.09,69.8,0.46,0.37,0.18,0.43,42.4,0.09,0.06,0.03,0.0,33.3,0.09,0.09,0.03,0.78,0.25,-0.14,5.48,12.83,42.7,21.11,4.77,40.1,37.3,7.23,60.4,48.1,8.0,0.62,7.7,0.49,14.0
TomÃ¡Å¡ VaclÃ­k,TomÃ¡Å¡ VaclÃ­k,0.172204537859311,13750000,2018-2019,29.0,1.9,Goalkeeper,right,La Liga,1.33,4.06,2.88,70.1,0.39,0.24,0.36,0.24,24.2,0.15,0.12,0.03,0.0,20.0,0.06,0.12,0.03,1.35,0.3,0.04,5.82,17.27,33.7,22.36,5.45,49.5,41.0,7.82,79.5,60.2,8.76,0.76,8.7,0.42,13.7
Wayne Hennessey,Wayne Robert Hennessey,0.1364477146106527,5000000,2018-2019,32.0,1.97,Goalkeeper,right,Premier League,1.495514835288552,3.6963190665597234,2.391149800469902,64.36178212931486,0.2291518558783656,0.169373110866618,0.5678980776116017,0.2889306008901131,29.2915850557563,0.2291518558783656,0.169373110866618,0.0597787450117475,0.0,24.90781042156148,0.060222073904237,0.2910733572038121,0.0,1.245390521078074,0.2889306008901131,-0.2391149800469902,6.485993833774609,19.86646959223744,32.57941603140242,20.89267138160577,3.417351589838235,61.671738603786224,49.11820215131924,8.19965119077804,84.38766170825029,68.14776931339222,10.192276024502958,0.5081193325998542,4.981562084312296,0.7372711884782198,15.14394873630938
Wayne Hennessey,Wayne Robert Hennessey,0.1738943154127364,4000000,2017-2018,31.0,1.97,Goalkeeper,right,Premier League,1.5256258722406706,4.682668359253558,3.287830975646115,68.24740055507846,0.2988937250587377,0.219188731709741,0.4782299600939804,0.2590412283842394,25.80449159673769,0.0398524966744983,0.0398524966744983,0.0,0.0,0.0,0.0401480492694913,0.301110369521185,0.0702590862216098,1.4346898802819412,0.2988937250587377,0.0,8.638028654197521,22.28750876521321,38.55729053257718,20.51407266319804,3.5767615765362284,71.33596904735207,53.900501752259046,8.339134929138783,90.86369241785629,70.63855035554836,10.401501632044074,0.6276768226233493,5.977874501174755,0.6675293192978476,13.848742594388185
Wojciech SzczÄsny,Wojciech Tomasz SzczÄsny,0.1812259653627053,31666666,2020-2021,31.0,1.96,Goalkeeper,right,Serie A,1.194222904544014,2.8848885638443424,2.0347960089811195,63.75694161474174,0.4883510421554687,0.2441755210777343,0.1808707563538772,0.1537401429007957,15.102708155548752,0.1808707563538772,0.1175659916300202,0.063304764723857,0.0,30.114980932920567,0.0,0.1437490533247424,0.0774033364056305,0.8500925548632232,0.2260884454423466,-0.0542612269061631,3.5902845136244643,6.167692791667216,52.54295472080136,25.385210654266675,3.9520260263322182,18.991429417157114,26.316695049489145,5.471340379704787,14.107918995602429,21.97579689699609,7.325265632332029,0.5154816556085502,6.420911850562643,0.7325265632332031,13.29400059200998
Wojciech SzczÄsny,Wojciech Tomasz SzczÄsny,0.1697760432119563,36000000,2019-2020,30.0,1.96,Goalkeeper,right,Serie A,1.2716262409496444,3.771155269978341,2.984367479838975,71.6248195161354,0.596873495967795,0.1266095294477141,0.1899142941715711,0.3436544370723668,34.275008329059744,0.3165238236192852,0.2532190588954282,0.0271306134530815,0.0331728584595559,10.038326977640189,0.0331728584595559,0.1548066728112611,0.0,1.0852245381232637,0.198957831989265,0.0542612269061631,3.3913266816351992,6.285258783297236,48.83510421554686,17.752464736133053,4.901597497190075,25.774082780427516,29.39149790750506,6.158649253849521,17.99664025721079,24.23668135141956,6.882132279265031,0.3436544370723668,4.521768908846932,0.6873088741447336,13.565306726540795
Wojciech SzczÄsny,Wojciech Tomasz SzczÄsny,0.2178090653074214,32500000,2018-2019,29.0,1.96,Goalkeeper,right,Serie A,0.785090983542824,2.523147051136588,1.9081864795334047,68.3691459017656,0.7144394875978153,0.1627836807184895,0.0361741512707754,0.3526979748900607,35.541103623536884,0.0994789159946325,0.0361741512707754,0.0361741512707754,0.0442304779460745,45.21768908846932,0.0,0.1216338143517051,0.0442304779460745,0.7777442523216723,0.2532190588954282,0.1627836807184895,4.973945799731625,9.369105179130845,48.02118581195442,17.2460266183422,3.879677723790668,33.55152530364424,32.64717152187485,6.36665062365648,42.23332160863035,38.43503572519892,7.04491595998352,0.6782653363270398,8.68179630498611,0.6782653363270398,13.836612861071613
Wojciech SzczÄsny,Wojciech Tomasz SzczÄsny,0.2186258088518659,19333333,2017-2018,28.0,1.96,Goalkeeper,right,Serie A,0.5860538327854884,1.8087075635387728,1.2751388322948347,66.4700029600499,0.6873088741447336,0.1627836807184895,0.0542612269061631,0.5878299581501012,58.5116896804793,0.0,0.0,0.0,0.0,,0.0663457169191118,0.1326914338382237,0.0,0.6149605716031828,0.3074802858015914,0.1356530672654079,5.6883852873294405,10.3186766499887,49.92032875367013,18.828645736438624,3.9339389506968314,34.72718521994444,32.73760690005179,4.521768908846932,61.67692791667216,44.675076819407685,6.701261522911153,0.3165238236192852,4.340898152493055,0.1085224538123263,11.30442227211733
Yann Sommer,Yann Sommer,0.1627237939400103,6500000,2020-2021,33.0,1.83,Goalkeeper,right,Bundesliga,1.7824972659250962,3.836864230167855,2.4399476415145096,60.06741331209384,0.3725110903075587,0.279383317730669,0.3073216495037359,0.1862555451537793,18.0667878799166,0.1862555451537793,0.1862555451537793,0.0,0.0,0.0,0.0,0.1825449007272689,0.0,1.3317271478495225,0.288696094988358,-0.2141938769268462,5.559728022840313,12.050733771449524,43.02503093052304,31.775196003234758,3.864802561940922,29.800887224604697,29.89401499718159,6.518944080382277,26.91392627472112,27.84520400049001,7.412970697120418,0.4283877538536925,5.401410809459601,0.6146432990074719,12.572249297880106
Yann Sommer,Yann Sommer,0.1798393544396543,10750000,2019-2020,32.0,1.83,Goalkeeper,right,Bundesliga,1.267076369753984,4.162811434186969,3.017339831491226,69.19393502462903,0.5494538582036491,0.1396916588653345,0.2421322086999131,0.1955683224114683,19.184321150839278,0.0558766635461338,0.0279383317730669,0.0279383317730669,0.0,46.56388628844484,0.0322138060106945,0.0966414180320835,0.0,1.210661043499566,0.2607577632152911,0.1210661043499565,6.295437426197742,13.307958701237537,44.049436428868816,34.51315251699532,4.572573633525283,28.124587318220684,30.825292722950486,7.8041073419433555,34.64353139860296,33.898509217987844,7.832045673716422,0.3818238675652476,4.563260856267594,0.8474627304496961,13.317271478495224
Yann Sommer,Yann Sommer,0.1729366191837252,12000000,2018-2019,30.0,1.83,Goalkeeper,right,Bundesliga,1.331503981775373,4.218688097733103,3.147718713098871,69.5664461149366,0.4377005311113814,0.1955683224114683,0.298008872246047,0.3538855357921808,35.57480912437186,0.0838149953192007,0.0838149953192007,0.0,0.0,0.0,0.0,0.0966414180320835,0.0,1.424854920426412,0.3073216495037359,0.27007054047298,6.165058544590097,14.760751953437014,38.834281164563,36.54333795917151,5.205842487048133,29.42837613429714,31.290931585834933,7.1801512656781945,41.90749765960035,39.29992002744745,7.943799000808688,0.6891455170689836,8.008988441612512,0.7077710715843616,13.596654796225891
Yann Sommer,Yann Sommer,0.1656130004327633,8000000,2017-2018,29.0,1.83,Goalkeeper,right,Bundesliga,1.5462626885133364,4.628450297071417,3.380538144541095,68.72829616174458,0.3818238675652476,0.2514449859576022,0.3166344267614249,0.1955683224114683,18.62555451537793,0.1303788816076455,0.1303788816076455,0.0,0.0,0.0,0.0,0.2254966420748615,0.0322138060106945,1.3037888160764557,0.2514449859576022,0.0,6.351314089743877,16.59536907320174,35.667936896948746,31.458561576473333,4.209375320475413,35.85419244210252,33.339742582526505,7.273279038255083,57.18045236221026,44.79445860948394,10.048486661046397,0.8288371759343182,7.729605123881844,0.5122027491728933,12.851632615610775
Yassine Bounou,Yassine Bounou,0.2490081449937875,13166666,2020-2021,30.0,1.92,Goalkeeper,left,La Liga,0.85,3.03,2.36,76.0,0.64,0.15,0.21,0.45,45.5,0.18,0.12,0.06,0.0,33.3,0.0,0.12,0.06,0.78,0.22,-0.01,6.03,12.7,47.5,27.18,4.27,34.0,35.0,6.03,57.3,44.2,8.61,0.97,11.3,0.7,15.6
Yassine Bounou,Yassine Bounou,0.1779303283782937,6333333,2018-2019,28.0,1.92,Goalkeeper,left,La Liga,1.35,5.09,3.96,77.2,0.25,0.31,0.44,0.25,25.0,0.19,0.19,0.0,0.0,0.0,0.06,0.19,0.03,1.46,0.26,0.14,5.97,15.6,38.3,22.26,4.47,46.0,40.6,8.02,66.7,52.8,10.06,0.72,7.2,0.41,13.2
Yassine Bounou,Yassine Bounou,0.156142687860767,2666666,2017-2018,27.0,1.92,Goalkeeper,left,La Liga,1.56,4.58,3.19,68.9,0.44,0.2,0.37,0.31,30.0,0.17,0.14,0.0,0.03,0.0,0.07,0.03,0.03,1.33,0.27,-0.2,6.07,16.68,36.4,17.39,2.1,68.2,49.1,5.25,91.6,65.8,8.95,0.68,7.6,0.34,13.0
Yoan Cardinale,Yoan Cardinale,0.115738771395379,3000000,2017-2018,23.0,1.81,Goalkeeper,right,Ligue 1,1.8689152834288123,3.681279756767564,2.3971123997556227,53.76380668023325,0.2568334714023881,0.0856111571341294,0.5136669428047763,0.2568334714023881,25.683347140238816,0.0,0.0,0.0,0.0,,0.1168072052143007,0.1168072052143007,0.1168072052143007,1.155750621310747,0.2653945871158011,-0.128416735701194,2.8251681854262696,6.078392156523186,39.809188067370165,13.526562827192445,2.225890085487364,19.5193438265815,23.115012426214932,3.5956685996334343,71.31409389272977,49.31202650925853,8.133059927742291,0.2568334714023881,2.7395570282921407,0.2568334714023881,12.242395470180504
Yohann PelÃ©,Yohann PelÃ©,0.1668929850669449,500000,2017-2018,36.0,1.96,Goalkeeper,right,Ligue 1,1.3199214189215986,2.808045953999444,1.9433732669447368,54.79114056584281,0.4280557856706469,0.2140278928353234,0.1112945042743682,0.3253223971096917,36.72718641054151,0.0,0.0,0.0,0.0,,0.0,0.0,0.151849366778591,0.8304282242010551,0.2311501242621493,-0.136977851414607,3.8867465338894736,8.954927036229934,37.15524219621216,16.0777753097895,2.808045953999444,32.18979508243265,29.792682682677025,3.7754520296151055,66.00620215041376,48.11347030938072,7.448170670669256,0.4280557856706469,4.965447113779504,0.7533781827803386,13.86900745572896
AdriÃ¡n,AdriÃ¡n San Miguel del Castillo,0.1977504573145841,4666666,2019-2020,33.0,1.9,Goalkeeper,right,Premier League,1.0338122686894018,2.8693797605638824,1.7435467295093037,64.06288840425613,0.9265705476820872,0.0,0.0,0.2092256075411164,22.11813565434659,0.0,0.0,0.0,0.0,,0.1003701231737283,0.1003701231737283,0.0,0.9265705476820872,0.3188199733959869,-0.0996312416862459,6.147247612041373,14.556124410360528,42.14401523328202,25.20670414662022,5.021414580986795,44.13664006700694,38.15876556583218,6.96422379386859,48.32115221782927,40.05175915787086,9.325484221832616,0.8169761818272165,8.767549268389642,0.7173449401409706,12.952061419211969
AdriÃ¡n,AdriÃ¡n San Miguel del Castillo,0.1604944727859342,5000000,2017-2018,31.0,1.9,Goalkeeper,right,Premier League,1.5356628845580436,5.0313777051554185,3.457204086512734,70.53891911386211,0.3686355942391099,0.3188199733959869,0.3188199733959869,0.3188199733959869,31.48347237285371,0.0498156208431229,0.0498156208431229,0.0,0.0,0.0,0.0501850615868641,0.421554517329659,0.0501850615868641,1.4346898802819412,0.2789674767214886,-0.0398524966744983,8.339134929138783,24.64876919317724,33.675359689951115,20.294883931488293,2.4608916696502745,77.71236851527182,53.900501752259046,9.753898561083474,89.96701124268006,61.671738603786224,10.3317597628637,0.6276768226233493,6.077505742861001,0.7372711884782198,13.848742594388185
Alfred Gomis,Alfred Benjamin Gomis,0.196567536081585,8000000,2020-2021,28.0,1.96,Goalkeeper,right,Ligue 1,1.51849366778591,3.073440541115245,2.1574011597800604,60.01342115102469,0.2225890085487364,0.1883445456950846,0.4451780170974728,0.1626611985548458,15.838064069813935,0.2225890085487364,0.1883445456950846,0.0,0.0467228820857203,0.0,0.0,0.0817650436500105,0.0467228820857203,1.112945042743682,0.2653945871158011,0.0342444628536517,4.023724385304082,10.239094393241876,33.64518475371285,20.897683456440983,4.537391328108858,27.395570282921405,27.82362606859205,6.275297817931684,48.45591493791724,39.20990996743126,7.482415133522909,0.7961837613474033,9.074782656217716,0.6335225627925575,12.75606241298528
Alfred Gomis,Alfred Benjamin Gomis,0.2018857452049443,2700000,2019-2020,27.0,1.96,Goalkeeper,right,Ligue 1,1.296559977878739,3.946674343883365,3.090562772542071,66.00620215041376,0.282516818542627,0.3338835128231046,0.282516818542627,0.282516818542627,27.05312565438489,0.0513666942804776,0.0513666942804776,0.0,0.0,0.0,0.1284879257357308,0.1284879257357308,0.0700843231285804,1.0615783484632044,0.2225890085487364,0.1626611985548458,8.03888765489475,17.926976303886697,38.35379839608997,26.779169951555676,5.325013973742848,40.57968848157733,34.0732405393835,7.987520960614272,56.07530792285475,41.17896658151624,9.083343771931128,1.284167357011941,12.071173155912245,0.2397112399755623,11.043839270302692
Alfred Gomis,Alfred Benjamin Gomis,0.148353455403695,2500000,2018-2019,26.0,1.96,Goalkeeper,right,Serie A,1.5591243475991294,3.5902845136244643,2.3603633704180984,59.50647884042562,0.1446966050831018,0.2803496723485097,0.4702639665200809,0.2803496723485097,28.577579503912613,0.0452176890884693,0.0452176890884693,0.0,0.0,0.0,0.0,0.40913192100119,0.0,1.1485293028471208,0.2893932101662037,-0.1266095294477141,5.145773018267809,14.126006071237814,33.008913034582605,25.32190588954282,5.670298211694052,36.08371589259852,33.37065454729036,6.900219354900418,52.63339009897829,41.78114471774565,7.515179926503602,0.5154816556085502,6.240041094208767,0.3798285883431422,11.9374699193559
Alfred Gomis,Alfred Benjamin Gomis,0.1401863727387277,3000000,2017-2018,25.0,1.96,Goalkeeper,right,Serie A,1.8908529321946888,4.892553959372381,3.5631539001713826,65.83695531281133,0.2170449076246527,0.2532190588954282,0.4340898152493054,0.1085224538123263,10.852245381232636,0.2532190588954282,0.2170449076246527,0.0361741512707754,0.0,12.932259079302227,0.0442304779460745,0.221152389730373,0.0884609558921491,1.5645320424610385,0.262262596713122,0.0904353781769386,6.230997556391072,17.59872459323226,32.01412387463628,20.0495233418273,3.635502202712933,55.97949909152502,43.22811076857667,7.415701010508968,63.21432934568011,48.29249194648524,9.251539187500825,0.5064381177908565,4.883510421554687,0.4340898152493054,11.666163784825086
Alisson,Alisson RamsÃ©s Becker,0.2084103895015485,68333333,2020-2021,29.0,1.91,Goalkeeper,right,Premier League,0.9735901947851648,3.3476097206578626,2.4708547938188987,74.52416878131194,0.5479718292743526,0.2391149800469902,0.2092256075411164,0.2988937250587377,30.188266230932516,0.2391149800469902,0.1195574900234951,0.0298893725058737,0.0903331108563555,19.926248337249184,0.0301110369521185,0.120444147808474,0.0,1.145759279391828,0.3088568492273623,0.1793362350352426,3.835802804920468,8.299282432464285,46.029633659045615,29.102285696552435,4.802225849277054,22.516660621091575,30.088634989246263,5.220677064359286,32.7786785147749,35.3690907986173,6.585625075460856,0.6675293192978476,10.062755410310835,1.3250955144270709,17.833992261838016
Alisson,Alisson RamsÃ©s Becker,0.2177486732411031,81000000,2019-2020,28.0,1.91,Goalkeeper,right,Premier League,0.8129979977071995,2.7896747672148856,2.042440454568041,71.93375649746956,0.807013057658592,0.1095943658548705,0.1095943658548705,0.4583037117567312,44.63479627543817,0.0398524966744983,0.0398524966744983,0.0,0.0,0.0,0.0,0.0401480492694913,0.0401480492694913,0.7970499334899674,0.2789674767214886,0.0199262483372491,4.862004594288801,8.98673800009938,53.900501752259046,26.62146777856491,4.652778986747684,24.808179179875232,31.583103614539954,5.997800749512004,39.25470922438089,38.65692177426342,6.944297545531341,0.5678980776116017,8.07013057658592,1.3051692660898215,17.435467295093037
Alisson,Alisson RamsÃ©s Becker,0.2539884511561365,72500000,2018-2019,27.0,1.91,Goalkeeper,right,Premier League,0.5821467144076243,2.540596662999271,1.9627354612190449,77.01494982346809,0.7870868093213428,0.1793362350352426,0.0298893725058737,0.5479718292743526,55.09607665249399,0.0298893725058737,0.0,0.0,0.0301110369521185,,0.0,0.1304811601258468,0.0,0.7472343126468444,0.2988937250587377,0.169373110866618,5.190787691853412,10.461280377055822,49.41709587637798,27.737337685450864,5.160898319347538,26.60154153022766,32.28052230634368,5.659054527778768,53.50197678551406,46.62742110916309,6.894481924688217,0.5280455809371034,7.57197436815469,1.1557224035604523,16.638417361603068
Alisson,Alisson RamsÃ©s Becker,0.2300335829157659,32750000,2017-2018,26.0,1.91,Goalkeeper,right,Serie A,0.8403790809754172,3.3008913034582603,2.613582429313527,73.704833214205,0.533568731243938,0.198957831989265,0.1718272185361834,0.4160027396139177,41.50983858321484,0.1266095294477141,0.0723483025415509,0.0452176890884693,0.0,36.174151270775454,0.0,0.0552880974325932,0.0,0.9495714708578558,0.2351319832600404,0.262262596713122,5.986822035313338,10.825114767779557,50.01076413184707,24.29094257832572,4.838292732466217,32.2854300091671,31.833253118282403,4.422289992852299,43.95159379399218,40.9672263141532,7.479005775232825,0.6149605716031828,7.415701010508968,1.19374699193559,15.826191180964262
AndrÃ©s FernÃ¡ndez,AndrÃ©s Eduardo FernÃ¡ndez Moreno,0.1756362192390041,600000,2020-2021,35.0,1.85,Goalkeeper,right,La Liga,1.31,3.13,2.0,64.0,0.13,0.5,0.38,0.25,25.0,0.19,0.19,0.0,0.0,0.0,0.06,0.19,0.06,1.06,0.29,-0.19,5.69,16.25,35.0,27.81,4.38,44.3,38.0,7.56,52.1,42.1,10.44,0.81,7.8,0.44,12.2
Antonio AdÃ¡n,Antonio AdÃ¡n Garrido,0.1224307704619984,6500000,2017-2018,31.0,1.9,Goalkeeper,left,La Liga,1.77,4.23,2.67,60.6,0.47,0.13,0.4,0.3,30.0,0.13,0.1,0.03,0.0,25.0,0.0,0.2,0.13,1.29,0.28,-0.34,6.73,16.57,40.6,31.17,3.57,42.1,36.5,5.6,61.3,46.1,9.9,1.07,10.8,0.57,14.5
Asier Riesgo,Asier Riesgo Unamuno,0.1397284927427947,400000,2018-2019,36.0,1.85,Goalkeeper,right,La Liga,1.43,3.21,1.86,55.6,0.14,0.57,0.29,0.29,28.6,0.0,0.0,0.0,0.0,,0.0,0.0,0.07,1.28,0.41,-0.08,9.43,20.93,45.1,21.79,3.0,71.1,50.2,5.64,96.2,65.7,7.29,0.71,9.8,1.43,16.5
Ciprian TÄtÄruÈanu,Anton Ciprian TÄtÄruÈanu,0.155598371119966,3000000,2018-2019,33.0,1.98,Goalkeeper,right,Ligue 1,1.3199214189215986,3.0648794254018323,2.1574011597800604,59.499754208219926,0.2568334714023881,0.1969056614084976,0.419494669957234,0.2225890085487364,22.17328969773951,0.128416735701194,0.0342444628536517,0.0941722728475423,0.0,64.20836785059704,0.0,0.3504216156429023,0.0467228820857203,0.984528307042488,0.2482723556889752,0.0513666942804776,5.735947527986669,13.149873735802274,37.32646451048041,19.81898287655095,3.7412075667614544,36.04229715346848,32.275406239566784,6.866014802157177,59.92780999389057,44.94585749541793,6.540692405047485,0.5136669428047763,6.763281413596222,0.7448170670669257,14.468285555667864
Ciprian TÄtÄruÈanu,Anton Ciprian TÄtÄruÈanu,0.1792004517572652,4000000,2017-2018,32.0,1.98,Goalkeeper,right,Ligue 1,1.203114213707298,3.073440541115245,2.2430123169141902,62.41053355078033,0.3253223971096917,0.2311501242621493,0.2996390499694528,0.273955702829214,27.73801491145792,0.0684889257073035,0.0428055785670647,0.0,0.0350421615642902,0.0,0.0,0.2219336899071714,0.0,0.7276948356400998,0.1969056614084976,-0.1541000828414329,3.6299130624870863,11.429089477406274,27.224347968653145,15.20454150702138,2.8251681854262696,40.151632695906684,34.84374095359066,4.785663683797833,76.96443026358233,55.30480750864758,9.836721954711468,1.155750621310747,10.102116541827268,0.2996390499694528,11.728728527375726
Claudio Bravo,Claudio AndrÃ©s Bravo MuÃ±oz,0.1563578457162084,1000000,2020-2021,38.0,1.84,Goalkeeper,right,La Liga,1.25,3.45,2.4,69.6,0.4,0.4,0.2,0.35,35.0,0.25,0.2,0.05,0.0,20.0,0.0,0.1,0.05,1.36,0.34,0.16,6.95,17.9,38.8,25.95,4.05,52.4,43.0,6.5,66.2,51.3,9.3,0.5,5.4,0.4,12.8
David de Gea,David de Gea Quintana,0.1834910545027357,25000000,2020-2021,31.0,1.89,Goalkeeper,right,Premier League,1.254626539671604,3.317720348151989,2.261629186277782,66.852563171471,0.4682668359253558,0.3487093459018607,0.1992624833724918,0.3487093459018607,34.47240962344109,0.1594099866979934,0.1594099866979934,0.0,0.0,0.0,0.0401480492694913,0.2007402463474566,0.0802960985389826,1.1756486518977018,0.3088568492273623,0.0,3.6763928182224745,8.518471164174027,42.94106516677199,16.4889704990737,3.128420988948122,35.3690907986173,33.57572844826488,6.7251088138216,39.354340466067136,34.77130334849983,7.621789988997813,0.3487093459018607,4.583037117567312,0.3487093459018607,14.048005077760674
David de Gea,David de Gea Quintana,0.213148025053778,50000000,2019-2020,30.0,1.89,Goalkeeper,right,Premier League,0.9535161701504192,3.277867851477491,2.411076048807151,73.328593881077,0.4682668359253558,0.3188199733959869,0.2092256075411164,0.3387462217332361,34.07388465669611,0.0797049933489967,0.0797049933489967,0.0,0.0,0.0,0.0301110369521185,0.2107772586648295,0.0301110369521185,0.97638616852521,0.2789674767214886,0.0597787450117475,3.148347237285371,8.149835569934917,38.45765929089092,17.545061660947905,3.8756553015949664,33.675359689951115,34.17351589838235,6.944297545531341,31.98162858128494,33.77499093163736,7.472343126468444,0.3885618425763591,5.280455809371033,0.2889306008901131,13.250955144270709
David de Gea,David de Gea Quintana,0.1706375939824808,67500000,2018-2019,29.0,1.89,Goalkeeper,right,Premier League,1.4252557490669422,4.453516503375193,3.277867851477491,71.53523153072457,0.4981562084312296,0.2391149800469902,0.2590412283842394,0.1793362350352426,18.33214847026925,0.1594099866979934,0.1594099866979934,0.0,0.0,0.0,0.0501850615868641,0.180666221712711,0.0802960985389826,1.3350586385956953,0.269004352552864,0.0,8.43876617082503,18.093033490222258,46.52778986747685,20.215178938139296,3.855729053257717,54.299026719004026,44.53516503375193,8.757586144221015,80.5020432824867,59.978007495120046,8.149835569934917,0.5479718292743526,6.774924434664722,0.2590412283842394,12.155011485722
David de Gea,David de Gea Quintana,0.2665431772495728,60000000,2017-2018,28.0,1.89,Goalkeeper,right,Premier League,0.7628129361203353,3.7461346874028463,3.0387528714305003,80.3027807991142,0.6476030709605985,0.1594099866979934,0.1892993592038672,0.488193084262605,48.42078345951552,0.0298893725058737,0.0298893725058737,0.0,0.0,0.0,0.0301110369521185,0.1405181724432196,0.0501850615868641,0.9265705476820872,0.2391149800469902,0.2291518558783656,6.924371297194091,17.774213516826272,38.75655301594966,21.38086446586837,3.825839680751843,54.299026719004026,44.0370088253207,7.860904969044802,77.41347479021309,58.88206383657134,8.109983073260418,0.5081193325998542,6.276768226233493,0.3487093459018607,13.250955144270709
David Ospina,David Ospina RamÃ­rez,0.1963158056647458,4666666,2020-2021,33.0,1.83,Goalkeeper,right,Serie A,0.8293214614888986,2.2066232275173028,1.7001851097264464,69.54480581806583,0.6240041094208766,0.0,0.2803496723485097,0.4521768908846932,45.21768908846932,0.1718272185361834,0.1718272185361834,0.0,0.0,0.0,0.0,0.0,0.0,0.7506136388685907,0.2441755210777343,0.0723483025415509,4.1238532448684015,8.763188145345353,42.5950631213381,27.302440671617777,2.7673225722143227,26.76887194037384,28.396708747558733,3.1652382361928524,19.353170929864863,23.15145681329629,6.610826144734214,0.6240041094208766,8.500925548632232,0.6782653363270398,13.92704823924855
David Ospina,David Ospina RamÃ­rez,0.1792704125283355,3150000,2019-2020,32.0,1.83,Goalkeeper,right,Serie A,1.1499924265979395,2.939149790750506,1.998621857710344,64.842166152865,0.4973945799731625,0.1627836807184895,0.2803496723485097,0.2260884454423466,21.25231387158058,0.1085224538123263,0.1085224538123263,0.0,0.0,0.0,0.0663457169191118,0.1326914338382237,0.0,0.9947891599463252,0.2803496723485097,0.0542612269061631,2.993411017656669,6.041083262219501,44.76551219758463,21.216139720309805,3.2104559252813214,21.25231387158058,25.59321202407364,4.6574219761123405,20.438395467988133,21.79492614064221,7.035872422165826,0.6059170337854889,7.867877901393661,0.4973945799731625,12.66095294477141
David Ospina,David Ospina RamÃ­rez,0.1662382935794716,4500000,2018-2019,31.0,1.83,Goalkeeper,right,Serie A,1.3711448163283124,3.517936211082913,2.4598422864127314,63.12389396750317,0.5064381177908565,0.2260884454423466,0.1718272185361834,0.2803496723485097,28.306273369381795,0.0542612269061631,0.0542612269061631,0.0,0.0,0.0,0.0663457169191118,0.2100947702438543,0.0,0.931484395222468,0.2260884454423466,-0.1808707563538772,3.409413757270587,8.826492910069211,34.908055976298314,19.163256635693298,3.852547110337586,27.673225722143226,29.662804042035877,6.3123893967503175,42.414192364984224,37.62111732160648,7.596571766862846,0.8953102439516926,10.67137462487876,0.2260884454423466,12.299211432063656
David Soria,David Soria SolÃ­s,0.2292662960568365,11000000,2020-2021,28.0,1.92,Goalkeeper,right,La Liga,1.11,2.68,1.86,66.7,0.21,0.29,0.5,0.36,35.7,0.25,0.21,0.04,0.0,14.3,0.0,0.14,0.11,1.05,0.32,0.05,10.68,26.75,39.9,23.61,0.5,87.9,59.1,6.96,86.2,59.4,7.43,0.71,9.6,1.5,17.0
