ï»¿Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Gen_Pos,Height,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won,longName
Jimmy Durmaz,Jakup Jimmy Durmaz,0.1637924819261231,2000000,2018-2019,30.0,Winger,1.8,Left Winger,left,Ligue 1,0.19,0.05,0.09,0.09,0.09,0.24,0.0,0.21,0.14,0.14,0.28,1.8,0.28,15.8,0.05,0.33,24.0,0.14,0.08,-0.02,-0.05,42.46,57.68,73.6,724.5,252.18,22.23,25.64,86.7,14.36,19.0,75.6,4.88,10.33,47.2,1.85,4.74,1.47,0.24,6.11,51.18,6.49,2.84,0.09,10.71,2.04,1.9,2.23,0.47,0.43,0.09,37.25,8.77,11.66,42.56,11.75,1.9,1.09,0.24,0.38,1.56,1.28,1.8,3.84,1.99,0.85,0.62,0.14,0.09,0.14,0.28,0.14,0.05,0.05,0.05,0.0,0.0,1.66,1.28,0.38,0.71,0.57,0.9,2.37,38.0,1.47,16.73,4.12,24.6,3.46,9.24,4.03,1.14,0.19,0.0,0.95,0.57,2.23,0.47,0.0,69.1,0.71,8.29,41.23,25.31,1.9,62.75,2.51,4.17,60.2,2.8,0.19,50.47,249.24,148.44,8.15,2.18,0.43,1.75,2.04,57.06,49.67,87.0,5.45,0.0,1.37,1.14,0.05,0.0,0.0,0.0,8.2,0.19,0.85,18.2,Jimmy Durmaz
Jimmy Durmaz,Jakup Jimmy Durmaz,0.1732080138338065,2000000,2017-2018,29.0,Winger,1.8,Left Winger,left,Ligue 1,0.26,0.26,0.0,0.26,0.35,0.44,0.0,0.3,0.03,0.25,0.28,0.79,0.26,33.3,0.0,0.0,27.7,0.0,0.04,-0.04,-0.03,32.13,47.28,68.0,579.66,220.18,15.23,18.47,82.5,10.94,15.58,70.2,4.82,9.46,50.9,2.1,3.41,1.75,0.7,5.08,41.15,6.13,2.63,0.09,8.4,2.28,2.8,1.93,0.0,0.0,0.0,30.82,4.29,12.17,31.52,11.38,2.54,1.23,0.35,0.26,1.4,1.84,2.19,4.82,2.36,1.31,0.35,0.18,0.44,0.18,0.61,0.26,0.09,0.09,0.0,0.09,0.09,1.05,0.53,0.35,0.35,0.35,0.26,0.88,30.0,0.61,12.43,2.98,23.9,3.24,5.69,3.5,0.79,0.0,0.0,0.79,1.14,2.19,0.35,0.0,56.12,0.7,7.27,28.02,26.7,2.28,50.08,1.49,2.89,51.5,1.58,0.0,37.73,266.24,164.94,8.32,2.54,0.88,1.23,1.14,45.09,37.03,82.1,4.55,0.0,1.93,1.14,0.0,0.09,0.0,0.0,8.23,0.26,0.88,23.1,Jimmy Durmaz
JoÃ£o Victor Santos SÃ¡,JoÃ£o Victor Santos SÃ¡,0.1731009222418143,3000000,2020-2021,26.0,Winger,1.78,Left Winger,both,Bundesliga,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.1,0.1,0.19,0.29,1.92,0.38,20.0,0.1,0.5,16.9,0.0,0.05,0.1,0.1,28.02,35.69,78.5,434.84,80.6,15.35,18.61,82.5,9.02,10.94,82.5,2.69,3.07,87.5,1.73,1.15,0.77,0.0,1.92,34.93,0.77,0.19,0.0,7.48,0.0,0.58,0.0,0.0,0.0,0.0,27.44,5.37,2.88,5.95,25.91,0.96,0.58,0.77,0.19,0.19,1.15,1.92,3.26,2.49,0.0,0.19,0.38,0.0,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,3.26,1.54,0.77,1.73,0.77,0.96,1.92,50.0,0.96,24.95,7.87,31.5,5.37,9.98,9.59,2.88,0.0,0.0,2.88,1.34,4.61,0.38,0.0,52.77,0.58,6.91,21.3,28.59,6.33,52.0,2.3,2.88,80.0,2.3,0.38,33.97,174.44,104.58,5.37,0.96,1.92,2.49,2.88,49.89,33.39,66.9,10.36,0.0,1.34,1.15,0.77,0.0,0.0,0.0,9.59,1.54,3.07,33.3,JoÃ£o Victor Santos SÃ¡
JoÃ£o Victor Santos SÃ¡,JoÃ£o Victor Santos SÃ¡,0.1756322088800313,4000000,2019-2020,25.0,Winger,1.78,Left Winger,both,Bundesliga,0.11,0.11,0.11,0.0,0.0,0.22,0.0,0.19,0.19,0.11,0.3,1.6,0.61,37.9,0.07,0.18,16.0,0.0,0.12,-0.08,-0.08,17.79,24.42,72.9,265.41,77.07,10.28,12.93,79.5,6.08,8.12,74.8,0.88,1.66,53.3,0.88,1.11,0.77,0.28,2.27,23.87,0.55,0.06,0.06,6.96,0.44,1.22,0.11,0.06,0.0,0.0,15.97,5.41,3.04,4.09,16.91,2.15,0.17,0.17,0.28,0.17,0.39,0.83,2.38,1.49,0.06,0.28,0.33,0.17,0.06,0.22,0.17,0.0,0.06,0.0,0.0,0.0,2.1,1.22,0.99,0.61,0.5,0.83,2.49,33.3,1.66,22.15,6.3,28.4,3.87,10.17,8.12,2.1,0.06,0.0,2.04,0.72,2.82,0.5,0.0,38.18,0.39,5.19,17.46,18.51,3.76,37.62,1.93,2.93,66.0,2.21,0.11,25.19,123.26,75.25,4.25,1.49,1.16,2.54,1.93,40.83,23.87,58.5,7.62,0.0,1.44,1.71,0.44,0.0,0.0,0.0,7.62,1.38,2.82,32.9,JoÃ£o Victor Santos SÃ¡
Johann Berg GuÃ°mundsÂ­son,JÃ³hann Berg GuÃ°mundsson,0.175204804229475,4500000,2020-2021,31.0,Winger,1.86,Right Winger,left,Premier League,0.13,0.0,0.13,0.0,0.0,0.13,0.0,0.11,0.11,0.03,0.15,1.25,0.53,42.1,0.11,0.25,19.9,0.07,0.09,0.02,0.02,23.51,31.17,75.4,404.04,98.58,12.55,14.53,86.4,7.46,9.44,79.0,2.91,6.01,48.4,0.66,1.25,0.99,0.33,2.25,30.77,0.4,0.0,0.07,7.0,1.19,1.58,0.26,0.2,0.07,0.0,20.34,3.96,6.87,24.63,3.24,1.98,0.07,0.2,0.2,0.4,0.66,0.59,1.78,1.45,0.07,0.0,0.07,0.13,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.92,0.4,0.59,0.26,0.66,1.52,43.5,0.86,10.96,3.17,28.9,3.17,4.75,3.04,1.25,0.13,0.0,1.12,1.12,2.38,0.92,0.0,39.68,1.45,6.54,17.7,17.89,2.05,39.22,0.4,1.39,28.6,0.53,0.07,28.26,162.3,81.75,4.82,1.45,0.4,0.79,1.06,35.52,27.07,76.2,3.76,0.0,0.79,1.12,0.13,0.0,0.0,0.0,7.13,1.25,2.05,38.0,Johann Berg GuÃ°mundsÂ­son
Johann Berg GuÃ°mundsÂ­son,JÃ³hann Berg GuÃ°mundsson,0.174934447855647,9000000,2019-2020,30.0,Winger,1.86,Right Winger,left,Premier League,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.16,0.16,0.12,0.28,1.59,0.29,18.2,0.09,0.5,14.5,0.29,0.1,-0.01,-0.01,19.13,27.83,68.8,367.25,99.13,10.29,12.46,82.6,4.64,6.52,71.1,4.06,8.12,50.0,1.45,0.58,1.3,1.16,1.45,26.81,1.01,0.0,0.0,5.8,2.32,3.91,0.87,0.87,0.0,0.0,14.35,4.78,8.7,21.88,4.06,1.3,0.14,0.0,0.0,0.43,0.14,0.72,3.33,2.46,0.29,0.14,0.14,0.14,0.14,0.43,0.29,0.0,0.0,0.0,0.0,0.14,1.01,0.43,0.29,0.14,0.58,0.29,1.3,22.2,1.01,15.22,2.75,18.1,4.93,5.07,5.22,1.45,0.14,0.0,1.3,0.58,1.59,1.16,0.0,36.09,1.59,5.22,12.46,21.16,3.91,34.78,0.87,1.16,75.0,0.87,0.14,25.94,148.84,68.41,3.48,1.45,0.43,0.58,1.01,31.3,23.04,73.6,6.09,0.0,1.3,0.58,0.14,0.0,0.0,0.0,6.52,1.3,2.03,39.1,Johann Berg GuÃ°mundsÂ­son
Johann Berg GuÃ°mundsÂ­son,JÃ³hann Berg GuÃ°mundsson,0.1748104200226622,10000000,2018-2019,29.0,Winger,1.86,Right Winger,left,Premier League,0.15,0.31,0.15,0.0,0.0,0.1,0.0,0.16,0.16,0.16,0.32,1.7,0.51,30.3,0.09,0.3,19.0,0.36,0.09,-0.01,-0.01,20.8,31.39,66.3,393.03,140.96,9.61,11.97,80.3,7.29,9.76,74.7,3.34,7.91,42.2,1.85,1.28,1.23,0.82,2.26,27.28,4.11,1.54,0.0,7.14,2.21,3.39,2.31,1.18,0.77,0.15,17.41,4.67,9.3,24.91,3.54,1.49,0.26,0.1,0.26,0.77,1.18,1.08,3.44,1.85,0.92,0.05,0.36,0.26,0.0,0.46,0.31,0.05,0.0,0.1,0.0,0.0,1.13,0.67,0.51,0.62,0.0,0.62,1.49,41.4,0.87,13.77,3.54,25.7,3.7,6.58,3.49,2.11,0.21,0.0,1.9,2.11,3.24,1.7,0.0,44.74,2.21,8.12,15.72,23.94,3.08,40.68,1.23,2.16,57.1,1.28,0.1,28.46,176.82,91.18,4.26,1.39,0.46,1.54,2.11,34.37,25.27,73.5,3.96,0.0,0.57,1.23,0.1,0.0,0.0,0.0,7.35,1.28,2.21,36.8,Johann Berg GuÃ°mundsÂ­son
Johann Berg GuÃ°mundsÂ­son,JÃ³hann Berg GuÃ°mundsson,0.167463003267751,7000000,2017-2018,28.0,Winger,1.86,Right Winger,left,Premier League,0.06,0.25,0.06,0.0,0.0,0.06,0.0,0.12,0.12,0.15,0.27,1.78,0.6,33.9,0.04,0.11,21.1,0.19,0.07,-0.05,-0.05,20.97,32.31,64.9,415.44,160.49,9.09,11.34,80.1,7.56,10.55,71.7,3.75,8.9,42.1,2.1,1.18,0.92,0.48,2.22,27.29,5.02,2.26,0.03,8.32,2.57,3.53,2.64,0.83,1.08,0.48,16.36,4.61,11.34,26.02,3.72,1.43,0.13,0.03,0.22,0.79,0.89,1.24,3.4,1.33,1.3,0.22,0.25,0.22,0.06,0.29,0.16,0.06,0.0,0.06,0.0,0.0,1.24,0.64,0.6,0.38,0.25,0.51,1.33,38.1,0.83,15.92,4.35,27.3,5.11,6.32,4.48,1.43,0.1,0.0,1.33,1.37,2.61,1.43,0.0,43.71,1.18,6.96,17.09,22.81,2.06,38.82,1.24,2.16,57.4,1.4,0.03,28.12,173.11,89.75,4.99,1.78,0.38,1.62,1.72,33.67,24.78,73.6,4.42,0.0,0.64,1.43,0.06,0.0,0.0,0.0,7.4,1.27,2.1,37.7,Johann Berg GuÃ°mundsÂ­son
Jon Morcillo,Jon Morcillo Conesa,0.168918246228716,3333333,2020-2021,23.0,Winger,1.83,Left Winger,left,La Liga,0.13,0.13,0.13,0.0,0.0,0.2,0.0,0.1,0.1,0.19,0.29,1.58,0.53,33.3,0.08,0.25,23.4,0.2,0.06,0.03,0.03,21.06,34.2,61.6,405.17,155.57,9.44,11.89,79.4,8.12,11.69,69.5,3.17,8.72,36.4,1.65,1.32,1.19,0.59,2.97,29.98,4.23,1.25,0.07,7.26,2.38,5.02,2.58,0.79,1.32,0.07,17.89,5.81,10.5,27.01,4.62,1.25,0.4,0.07,0.13,0.86,1.06,1.85,2.77,1.85,0.66,0.07,0.0,0.13,0.07,0.26,0.2,0.07,0.0,0.0,0.0,0.0,0.79,0.46,0.33,0.2,0.26,0.07,1.58,4.2,1.52,15.52,3.1,20.0,3.96,5.61,5.94,1.45,0.0,0.0,1.45,1.45,2.25,0.53,0.0,44.5,0.66,5.61,16.05,26.54,2.71,40.28,0.79,1.78,44.4,0.79,0.07,30.11,211.89,138.0,6.01,2.18,0.66,1.45,1.58,43.45,30.64,70.5,5.55,0.0,1.52,1.19,0.2,0.0,0.0,0.0,4.62,1.06,1.32,44.4,Jon Morcillo
Jonas Hofmann,Jonas Hofmann,0.178819229304022,13750000,2020-2021,29.0,Winger,1.76,Right Winger,right,Bundesliga,0.3,0.54,0.15,0.15,0.15,0.05,0.0,0.24,0.13,0.27,0.4,1.14,0.4,34.8,0.13,0.38,20.2,0.0,0.12,0.05,0.01,37.79,50.77,74.4,741.74,214.33,16.69,19.27,86.6,13.57,16.49,82.3,6.64,12.28,54.0,2.82,2.63,1.24,0.2,3.22,41.95,8.82,2.92,0.1,7.08,4.06,2.13,4.9,1.49,2.48,0.59,33.38,6.49,10.9,7.33,41.36,0.74,0.84,0.15,0.25,0.69,1.19,2.18,4.16,1.98,1.83,0.05,0.05,0.15,0.1,0.59,0.3,0.3,0.0,0.0,0.0,0.0,1.54,0.99,0.54,0.79,0.2,0.54,3.02,18.0,2.48,22.69,5.4,23.8,5.2,11.34,6.14,1.83,0.1,0.0,1.73,1.54,3.07,0.94,0.0,60.68,1.14,11.0,30.02,23.63,3.76,52.01,0.64,1.39,46.4,0.64,0.0,36.41,195.06,100.06,4.41,1.59,1.14,1.44,1.19,45.92,38.24,83.3,4.95,0.0,0.89,1.14,0.45,0.0,0.0,0.0,7.08,0.5,0.74,40.0,Jonas Hofmann
Jonas Hofmann,Jonas Hofmann,0.1781880507783522,8000000,2019-2020,28.0,Winger,1.76,Right Winger,right,Bundesliga,0.28,0.17,0.28,0.0,0.0,0.17,0.0,0.28,0.28,0.22,0.5,1.27,0.55,43.5,0.22,0.5,16.8,0.11,0.22,0.0,0.0,38.69,48.61,79.6,785.2,217.92,15.16,17.14,88.4,15.1,17.8,84.8,7.11,11.13,63.9,1.87,3.14,0.99,0.17,3.69,42.27,6.34,2.7,0.17,8.87,2.98,1.54,3.09,0.5,0.94,0.99,30.59,8.1,9.92,7.72,38.91,1.16,0.55,0.17,0.22,0.55,0.88,1.21,3.64,2.15,1.21,0.11,0.06,0.11,0.0,0.55,0.44,0.06,0.06,0.0,0.0,0.0,2.2,1.49,1.05,0.99,0.17,1.21,4.08,29.7,2.87,26.67,6.67,25.0,6.61,12.46,7.61,1.98,0.17,0.0,1.82,0.72,2.92,0.72,0.0,58.7,1.27,12.79,30.53,18.63,2.43,52.41,0.99,1.98,50.0,1.1,0.06,39.3,208.66,102.62,5.13,1.05,0.77,1.16,1.32,46.52,37.97,81.6,4.08,0.0,0.72,1.32,0.72,0.0,0.0,0.0,8.27,0.22,0.94,19.0,Jonas Hofmann
Jonas Hofmann,Jonas Hofmann,0.1866425270935358,9666666,2018-2019,27.0,Winger,1.76,Right Winger,right,Bundesliga,0.24,0.24,0.19,0.05,0.09,0.09,0.0,0.28,0.21,0.15,0.35,1.6,0.47,29.4,0.12,0.4,22.4,0.05,0.13,-0.05,-0.02,43.05,53.31,80.7,839.15,221.3,17.9,20.96,85.4,18.23,21.33,85.4,6.5,9.65,67.3,1.65,4.8,1.27,0.05,5.6,48.56,4.76,1.7,0.14,9.51,2.5,0.89,1.88,0.0,0.19,0.09,41.63,4.9,6.78,8.67,41.82,1.32,1.04,0.19,0.24,0.71,1.37,1.37,3.49,2.35,0.66,0.09,0.19,0.14,0.05,0.52,0.42,0.05,0.05,0.0,0.0,0.0,1.7,1.22,0.47,0.8,0.42,0.28,2.17,13.0,1.88,23.55,6.03,25.6,4.47,14.08,4.99,1.55,0.14,0.0,1.41,0.99,2.68,0.66,0.0,63.67,1.51,10.27,34.99,23.92,3.25,58.92,0.8,1.22,65.4,0.85,0.0,48.13,297.74,150.57,7.54,2.4,0.75,1.55,1.37,51.57,44.98,87.2,7.02,0.0,1.04,1.27,0.24,0.0,0.0,0.0,8.29,0.33,1.13,22.6,Jonas Hofmann
Jonas Hofmann,Jonas Hofmann,0.1744580490997495,3000000,2017-2018,26.0,Winger,1.76,Right Winger,right,Bundesliga,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.26,0.46,1.66,0.52,31.6,0.0,0.0,17.4,0.0,0.12,-0.2,-0.2,27.18,37.38,72.7,498.35,160.4,12.63,16.29,77.5,10.19,12.46,81.8,3.75,6.27,59.7,1.92,1.74,0.96,0.17,2.96,33.72,3.66,0.52,0.0,6.71,1.39,1.22,1.13,0.09,0.52,0.0,22.13,8.63,6.62,5.23,28.05,1.66,2.0,0.17,0.09,0.7,1.05,2.18,3.83,1.83,0.78,0.44,0.44,0.35,0.0,0.61,0.26,0.09,0.0,0.09,0.17,0.0,2.0,1.13,0.78,1.05,0.17,0.61,2.53,24.1,1.92,19.34,6.01,31.1,6.01,8.1,5.23,1.66,0.35,0.0,1.31,0.96,2.96,1.13,0.0,51.75,1.92,9.32,23.61,23.61,4.01,48.18,1.57,2.88,54.5,1.74,0.09,37.46,219.82,121.28,6.88,1.83,0.96,2.0,2.18,43.3,32.06,74.0,6.8,0.0,0.78,1.74,0.26,0.09,0.09,0.0,8.54,0.26,1.57,14.3,Jonas Hofmann
Jonathan Bamba,Jonathan Bamba,0.184061745652855,23333333,2020-2021,24.0,Winger,1.75,Left Winger,right,Ligue 1,0.18,0.27,0.18,0.0,0.0,0.06,0.0,0.13,0.13,0.15,0.29,1.81,0.6,33.3,0.1,0.3,21.6,0.03,0.07,0.05,0.05,40.13,50.98,78.7,669.77,177.59,21.17,23.61,89.7,14.02,17.1,82.0,3.74,7.66,48.8,1.96,3.14,1.42,0.3,3.44,45.53,5.46,1.45,0.27,7.72,2.14,1.87,2.23,0.81,1.24,0.15,36.63,6.27,8.08,4.88,42.75,1.0,1.75,0.24,0.3,0.54,1.48,1.63,3.62,2.32,0.66,0.21,0.12,0.24,0.06,0.48,0.33,0.06,0.03,0.03,0.03,0.0,1.3,0.96,0.48,0.6,0.21,0.39,2.17,18.1,1.78,14.08,4.19,29.8,3.23,6.06,4.79,0.96,0.03,0.0,0.93,0.84,2.14,0.39,0.0,64.16,0.84,6.84,32.35,30.54,2.68,59.1,1.63,3.47,47.0,1.66,0.18,47.58,257.07,138.24,7.0,2.29,0.66,2.17,2.71,57.02,46.79,82.1,8.14,0.0,0.9,2.2,0.09,0.03,0.0,0.0,8.11,0.45,1.06,30.0,Jonathan Bamba
Jonathan Bamba,Jonathan Bamba,0.1956809122411969,18666666,2019-2020,23.0,Winger,1.75,Left Winger,right,Ligue 1,0.05,0.19,0.0,0.05,0.14,0.05,0.0,0.24,0.13,0.11,0.24,2.04,1.07,52.3,0.0,0.0,22.2,0.0,0.06,-0.19,-0.13,31.08,38.61,80.5,515.79,147.2,17.28,19.33,89.4,9.85,11.71,84.1,3.07,5.44,56.4,1.63,2.83,0.98,0.0,3.58,35.73,2.88,0.74,0.37,8.69,1.63,1.02,1.3,0.74,0.33,0.09,27.69,6.18,4.74,3.62,32.94,0.84,0.79,0.14,0.23,0.33,0.56,1.35,3.58,2.09,0.56,0.37,0.33,0.19,0.05,0.33,0.23,0.0,0.0,0.05,0.05,0.0,0.74,0.46,0.23,0.46,0.05,0.33,1.25,25.9,0.93,15.94,4.37,27.4,3.81,8.08,4.04,1.44,0.19,0.0,1.25,0.65,1.39,0.33,0.05,51.57,0.6,5.25,26.3,25.04,3.16,48.97,2.23,3.72,60.0,2.37,0.28,42.24,269.4,151.29,7.29,2.88,0.98,1.63,2.79,45.67,36.66,80.3,7.53,0.0,0.7,2.51,0.23,0.09,0.0,0.0,8.27,0.37,0.6,38.1,Jonathan Bamba
Jonathan Bamba,Jonathan Bamba,0.1959173516028718,15666666,2018-2019,22.0,Winger,1.75,Left Winger,right,Ligue 1,0.39,0.09,0.36,0.03,0.03,0.12,0.0,0.25,0.22,0.18,0.4,1.98,0.81,40.9,0.18,0.44,19.3,0.03,0.11,0.14,0.14,28.82,36.67,78.6,457.19,133.17,15.61,18.28,85.4,10.16,12.07,84.1,2.1,4.1,51.1,1.29,2.34,1.11,0.3,3.42,34.69,1.98,0.6,0.15,8.0,0.87,1.17,0.63,0.0,0.03,0.0,28.46,4.25,3.95,4.19,30.05,0.99,0.72,0.06,0.03,0.42,1.02,1.65,2.82,2.31,0.06,0.06,0.09,0.21,0.09,0.27,0.15,0.0,0.03,0.03,0.03,0.03,0.84,0.6,0.15,0.45,0.24,0.3,1.44,20.8,1.14,17.26,4.01,23.3,4.73,8.63,3.89,1.5,0.09,0.0,1.41,0.75,1.59,0.3,0.0,49.28,0.48,7.16,23.85,24.15,3.33,47.61,1.35,2.64,51.1,1.41,0.06,40.12,257.54,144.23,6.08,2.67,0.75,2.19,2.64,44.64,35.92,80.5,7.55,0.0,0.75,2.01,0.06,0.0,0.0,0.0,7.58,0.75,0.9,45.5,Jonathan Bamba
Jonathan Bamba,Jonathan Bamba,0.1866347999403614,6000000,2017-2018,21.0,Winger,1.75,Left Winger,right,Ligue 1,0.24,0.28,0.11,0.14,0.14,0.04,0.0,0.32,0.21,0.21,0.42,2.38,0.77,32.4,0.04,0.14,21.0,0.18,0.09,-0.07,-0.11,30.58,41.47,73.8,504.17,118.94,15.08,18.3,82.4,11.37,14.31,79.5,2.97,6.05,49.1,1.78,2.2,1.08,0.24,2.83,37.55,3.92,1.12,0.18,8.85,1.26,2.73,1.61,0.0,0.0,0.0,31.04,3.15,7.28,3.64,34.61,1.89,0.8,0.28,0.35,0.98,1.75,1.54,3.32,2.1,0.52,0.28,0.28,0.14,0.0,0.49,0.21,0.04,0.04,0.11,0.11,0.0,0.98,0.7,0.49,0.38,0.11,0.31,1.68,18.8,1.36,16.2,3.88,24.0,3.71,7.7,4.79,1.4,0.14,0.07,1.26,0.59,1.57,0.18,0.0,55.57,0.56,7.07,24.81,29.6,3.6,51.54,1.36,2.48,54.9,1.4,0.11,40.45,279.45,150.26,6.96,2.69,0.87,2.52,3.18,50.53,38.56,76.3,8.43,0.0,1.05,1.68,0.7,0.07,0.0,0.0,7.17,0.28,0.77,26.7,Jonathan Bamba
Jonathan Biabiany,Jonathan Ludovic Biabiany,0.1707871612157246,1600000,2018-2019,32.0,Winger,1.77,Right Winger,right,Serie A,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.03,0.03,0.07,0.11,0.34,0.17,50.0,0.0,0.0,15.8,0.0,0.11,-0.03,-0.03,20.04,27.36,73.2,333.82,91.09,10.44,13.22,79.0,7.24,9.43,76.8,1.85,3.28,56.4,0.76,0.42,0.76,0.25,2.36,26.35,1.01,0.0,0.17,8.08,0.59,1.01,0.0,0.0,0.0,0.0,17.17,4.29,5.89,2.27,20.96,2.19,1.01,0.0,0.08,0.59,0.84,0.93,1.85,1.35,0.08,0.17,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,1.18,1.26,0.84,0.34,0.51,1.6,31.6,1.09,25.43,4.8,18.9,8.42,11.96,5.05,0.93,0.08,0.0,0.84,1.09,3.54,0.93,0.0,39.49,2.44,11.79,18.27,12.88,0.67,38.48,1.35,2.86,47.1,1.77,0.0,27.78,145.23,80.07,2.86,1.43,0.17,1.77,2.02,35.53,25.17,70.9,3.79,0.0,2.02,1.43,0.34,0.0,0.0,0.0,6.82,1.18,1.26,48.3,Jonathan Biabiany
Jordon Ibe,Jordon Ashley Femi Ibe,0.1777524567234496,8500000,2018-2019,24.0,Winger,1.76,Right Winger,right,Premier League,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.1,0.1,0.12,0.21,1.02,0.34,33.3,0.11,0.33,17.1,0.0,0.1,0.01,0.01,23.6,31.28,75.5,412.62,129.41,12.08,14.57,82.9,8.7,11.18,77.8,2.37,3.61,65.6,1.02,1.58,1.81,0.34,3.27,29.25,2.03,0.23,0.23,8.47,1.02,2.37,0.68,0.0,0.23,0.11,24.17,3.73,3.39,3.73,25.86,0.68,1.02,0.0,0.11,0.68,1.36,1.92,1.58,0.9,0.45,0.23,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.34,0.23,0.11,0.23,0.0,0.0,0.45,0.0,0.45,18.41,3.84,20.9,3.95,8.02,6.44,0.56,0.0,0.0,0.56,0.34,0.68,0.68,0.0,43.48,1.36,6.1,18.86,24.62,3.73,41.44,2.71,4.63,58.5,2.71,0.11,36.59,249.79,167.8,7.9,3.16,1.13,2.26,2.94,42.12,31.73,75.3,4.86,0.0,1.24,1.24,0.0,0.0,0.0,0.0,6.66,0.11,1.13,9.1,Jordon Ibe
Jordon Ibe,Jordon Ashley Femi Ibe,0.1788659947486253,8500000,2017-2018,23.0,Winger,1.76,Right Winger,right,Premier League,0.09,0.27,0.09,0.0,0.0,0.05,0.0,0.15,0.15,0.17,0.32,2.48,0.68,27.3,0.04,0.13,20.7,0.18,0.06,-0.06,-0.06,26.98,36.23,74.5,437.23,127.13,14.53,17.37,83.6,8.84,10.87,81.3,2.71,5.14,52.6,1.62,1.85,1.22,0.27,3.16,31.99,4.24,1.08,0.14,6.68,1.22,2.12,2.66,0.99,1.08,0.09,26.12,5.05,5.05,5.1,29.05,0.99,0.41,0.32,0.14,0.77,2.08,1.8,3.65,1.85,1.04,0.32,0.18,0.18,0.09,0.41,0.18,0.14,0.05,0.0,0.05,0.0,0.68,0.45,0.36,0.18,0.14,0.23,0.68,33.3,0.45,15.47,3.7,23.9,3.56,7.85,4.06,0.36,0.05,0.0,0.32,0.72,1.4,0.36,0.0,49.67,0.95,6.09,22.87,26.08,2.98,45.52,2.17,4.47,48.5,2.44,0.27,37.62,246.95,160.87,8.53,2.8,1.13,1.71,2.98,45.16,35.73,79.1,4.65,0.0,0.41,2.26,0.09,0.0,0.0,0.0,6.36,0.36,0.86,29.6,Jordon Ibe
