ï»¿Player_SN,Player_LN,Player Valuation,scouting_period,Age,Height,Gen_Pos,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Marcos Alonso,Marcos Alonso Mendoza,25666666,2019-2020,30.0,1.89,Full-Back,Left-Back,left,Premier League,0.25,0.13,0.25,0.0,0.0,0.25,0.0,0.13,0.13,0.14,0.26,0.25,1.89,0.5,26.7,0.13,0.5,16.9,0.06,0.0,0.0,0.13,0.13,0.07,0.13,0.13,57.65,69.73,82.7,1020.84,312.92,24.8,27.82,89.1,26.81,31.15,86.1,5.29,8.37,63.2,0.13,0.14,1.64,2.2,1.83,0.88,4.41,69.73,59.22,10.51,0.5,0.0,14.35,1.32,3.21,0.06,0.06,0.0,0.0,42.42,14.54,12.78,49.59,5.85,2.77,9.94,0.0,57.65,0.06,0.94,0.69,1.89,2.96,2.27,0.31,0.06,0.13,0.19,0.0,0.38,0.25,0.0,0.0,0.0,0.13,0.0,1.7,1.2,1.07,0.38,0.25,0.31,1.76,17.9,1.45,13.53,5.54,40.9,5.6,5.29,2.64,1.89,0.06,0.0,1.83,0.88,2.58,3.02,0.0,82.64,1.89,20.52,35.5,32.1,4.53,72.13,0.76,1.2,63.2,0.76,0.0,52.93,284.41,163.45,8.69,2.33,0.57,1.26,1.38,58.41,52.17,89.3,6.55,0.25,0.0,0.0,1.13,1.07,0.13,3.21,0.88,1.2,0.06,0.0,0.0,11.52,2.64,1.95,57.5
Marcos Alonso,Marcos Alonso Mendoza,43333333,2018-2019,29.0,1.89,Full-Back,Left-Back,left,Premier League,0.07,0.13,0.07,0.0,0.0,0.2,0.0,0.09,0.09,0.12,0.21,0.07,1.44,0.23,15.9,0.05,0.29,18.6,0.26,0.0,0.0,0.09,0.09,0.07,-0.03,-0.03,60.51,72.87,83.0,954.22,317.3,32.75,35.85,91.4,23.06,27.47,84.0,3.62,7.08,51.2,0.13,0.12,1.01,3.82,0.72,0.29,4.34,72.87,63.28,9.59,0.98,0.1,10.5,1.57,2.58,0.0,0.0,0.0,0.0,50.04,13.99,8.84,54.41,5.97,2.32,8.61,0.29,60.51,0.1,1.21,1.96,1.92,1.99,1.66,0.03,0.03,0.13,0.13,0.0,0.33,0.2,0.0,0.0,0.07,0.07,0.0,2.48,1.37,1.53,0.72,0.23,0.98,2.02,48.4,1.04,15.1,4.76,31.5,7.57,4.93,2.61,1.92,0.13,0.0,1.79,1.86,4.34,3.1,0.03,86.05,3.82,23.58,39.11,28.9,2.71,76.36,0.65,1.08,60.6,0.75,0.03,55.68,272.48,166.1,8.29,2.32,0.07,0.75,1.37,61.1,55.52,90.9,4.01,0.2,0.0,0.0,0.98,1.4,0.07,2.58,1.86,1.37,0.07,0.03,0.0,10.01,2.25,1.63,58.0
Marcos Alonso,Marcos Alonso Mendoza,35000000,2017-2018,28.0,1.89,Full-Back,Left-Back,left,Premier League,0.22,0.06,0.22,0.0,0.0,0.19,0.0,0.13,0.13,0.09,0.22,0.22,2.05,0.73,35.4,0.11,0.3,16.7,0.28,0.0,0.0,0.13,0.13,0.06,0.09,0.09,42.21,53.94,78.3,743.71,224.98,19.61,22.29,88.0,17.94,21.56,83.2,4.07,7.22,56.3,0.06,0.09,1.04,1.48,0.91,0.41,3.69,53.94,44.89,9.05,0.6,0.0,7.75,1.36,2.62,0.0,0.0,0.0,0.0,32.25,12.48,9.2,37.23,5.17,1.51,8.45,0.09,42.21,0.28,1.01,1.8,2.27,2.36,1.92,0.13,0.09,0.13,0.06,0.03,0.16,0.16,0.0,0.0,0.0,0.0,0.0,1.86,1.01,1.01,0.69,0.16,0.95,1.67,56.6,0.73,12.96,4.19,32.4,5.36,5.17,2.43,1.8,0.22,0.0,1.58,1.92,3.78,1.77,0.03,66.23,2.99,18.13,28.28,24.3,3.37,57.22,0.57,1.07,52.9,0.6,0.03,38.33,201.25,121.93,6.3,1.92,0.38,1.23,0.82,46.69,40.07,85.8,3.94,0.19,0.0,0.0,0.98,1.1,0.25,2.62,1.92,1.01,0.0,0.0,0.0,8.1,2.11,1.95,51.9
Mario Gaspar,Mario Gaspar PÃ©rez MartÃ­nez,3000000,2021-2022,32.0,1.8,Full-Back,Right-Back,right,La Liga,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.04,0.04,0.1,0.14,0.0,0.6,0.2,33.3,0.0,0.0,15.5,0.0,0.0,0.0,0.04,0.04,0.06,-0.04,-0.04,42.61,52.96,80.5,798.25,334.12,18.52,21.11,87.7,17.92,22.3,80.4,5.77,8.36,69.0,0.0,0.1,0.8,2.79,1.0,0.6,2.79,52.96,43.21,9.76,1.39,0.0,5.38,0.8,1.39,0.0,0.0,0.0,0.0,33.45,9.76,9.76,2.79,38.43,2.39,8.36,0.0,42.61,0.0,0.8,1.79,1.39,1.0,0.8,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.59,1.19,0.6,0.8,0.2,0.8,1.99,40.0,1.19,12.35,3.98,32.3,4.98,5.18,2.19,1.59,0.4,0.0,1.19,1.79,3.39,1.79,0.0,60.53,2.79,18.52,28.67,17.32,2.79,51.17,0.6,1.0,60.0,0.8,0.0,31.86,154.71,103.34,2.99,1.19,0.0,0.8,0.4,40.42,36.24,89.7,2.79,0.2,0.0,0.0,1.0,0.2,0.0,1.39,1.79,1.19,0.0,0.0,0.0,6.57,1.39,1.39,50.0
Mario Gaspar,Mario Gaspar PÃ©rez MartÃ­nez,5666666,2020-2021,31.0,1.8,Full-Back,Right-Back,right,La Liga,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.04,0.04,0.08,0.12,0.0,0.73,0.19,26.7,0.0,0.0,18.9,0.0,0.0,0.0,0.04,0.04,0.05,-0.04,-0.04,45.46,53.78,84.5,794.83,307.24,19.79,21.78,90.8,21.59,24.07,89.7,3.26,5.49,59.3,0.1,0.08,0.58,2.48,1.17,0.49,2.97,53.78,43.18,10.6,1.07,0.0,5.88,0.83,1.46,0.05,0.0,0.0,0.0,33.5,11.77,8.51,4.13,37.15,2.19,9.48,0.1,45.46,0.34,0.83,1.07,1.7,1.51,1.22,0.0,0.05,0.05,0.1,0.1,0.19,0.15,0.0,0.0,0.0,0.05,0.0,2.48,0.92,0.88,1.31,0.29,0.78,1.85,42.1,1.07,14.25,3.6,25.3,5.45,6.42,2.38,2.09,0.19,0.0,1.9,1.26,3.74,3.45,0.0,65.49,3.99,20.13,31.22,18.09,1.75,54.99,0.49,0.88,55.6,0.49,0.05,35.64,156.52,96.47,4.28,1.65,0.15,0.73,0.34,44.05,39.04,88.6,2.33,0.15,0.0,0.0,1.07,0.68,0.0,1.46,1.26,0.92,0.05,0.05,0.0,5.79,1.7,1.7,50.0
Mario Gaspar,Mario Gaspar PÃ©rez MartÃ­nez,6750000,2019-2020,30.0,1.8,Full-Back,Right-Back,right,La Liga,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.04,0.04,0.08,0.12,0.0,0.64,0.05,7.1,0.0,0.0,17.4,0.0,0.0,0.0,0.04,0.04,0.07,-0.04,-0.04,39.77,50.09,79.4,702.06,314.95,18.12,20.64,87.8,18.58,22.06,84.2,2.84,6.15,46.3,0.09,0.08,0.87,2.71,0.69,0.32,3.49,50.09,39.59,10.5,1.61,0.09,6.74,0.5,1.06,0.0,0.0,0.0,0.0,27.57,10.69,11.83,3.12,34.31,2.29,8.9,0.05,39.77,0.18,1.24,0.92,1.24,1.42,1.19,0.09,0.0,0.09,0.05,0.0,0.14,0.09,0.0,0.0,0.05,0.0,0.0,1.88,0.92,0.92,0.78,0.18,0.96,1.88,51.2,0.92,12.71,3.67,28.9,4.54,6.24,1.93,2.25,0.55,0.0,1.7,0.69,2.57,3.95,0.0,60.78,3.81,19.5,30.09,13.72,1.79,50.6,0.14,0.46,30.0,0.18,0.0,30.41,114.31,63.72,2.66,0.73,0.14,0.69,0.28,38.17,33.62,88.1,2.29,0.09,0.0,0.0,1.65,0.6,0.0,1.06,0.69,0.92,0.0,0.0,0.0,7.52,2.02,1.79,53.0
Mario Gaspar,Mario Gaspar PÃ©rez MartÃ­nez,10000000,2018-2019,29.0,1.8,Full-Back,Right-Back,right,La Liga,0.03,0.07,0.03,0.0,0.0,0.59,0.03,0.06,0.06,0.1,0.16,0.03,0.9,0.24,26.9,0.04,0.14,16.0,0.0,0.0,0.0,0.06,0.06,0.06,-0.02,-0.02,36.98,45.92,80.5,628.44,268.79,16.97,18.7,90.7,17.11,20.43,83.7,2.42,5.51,44.0,0.07,0.1,0.59,2.77,0.8,0.31,3.53,45.92,36.95,8.97,0.62,0.03,6.44,0.48,1.59,0.0,0.0,0.0,0.0,25.69,10.04,10.18,2.98,30.85,2.46,8.35,0.1,36.98,0.07,0.62,0.42,1.25,1.25,1.04,0.03,0.1,0.03,0.0,0.03,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.97,1.0,1.18,0.66,0.14,0.8,1.94,41.1,1.14,14.82,3.46,23.4,6.96,5.68,2.18,2.04,0.38,0.0,1.66,1.14,3.12,3.5,0.0,56.76,4.33,18.6,26.53,14.68,2.29,47.96,0.45,1.11,40.6,0.55,0.1,29.78,130.97,81.27,3.39,1.32,0.35,0.48,0.14,34.49,30.2,87.6,2.67,0.59,0.03,0.03,1.9,0.52,0.03,1.59,1.14,1.0,0.0,0.03,0.0,8.14,1.66,1.42,53.9
Mario Gaspar,Mario Gaspar PÃ©rez MartÃ­nez,18000000,2017-2018,28.0,1.8,Full-Back,Right-Back,right,La Liga,0.06,0.1,0.06,0.0,0.0,0.19,0.0,0.03,0.03,0.06,0.09,0.06,0.99,0.32,32.3,0.06,0.2,21.4,0.0,0.0,0.0,0.03,0.03,0.03,0.03,0.03,44.04,57.19,77.0,781.65,339.92,19.28,22.26,86.6,20.66,25.53,80.9,3.72,7.6,48.9,0.1,0.06,0.99,2.53,0.55,0.32,3.72,57.19,48.5,8.69,1.03,0.0,9.21,0.58,1.8,0.0,0.0,0.0,0.0,35.12,9.88,12.19,3.72,41.63,3.11,7.67,0.0,44.04,0.16,1.35,1.41,2.02,1.89,1.51,0.16,0.03,0.1,0.0,0.1,0.16,0.1,0.0,0.0,0.06,0.0,0.0,3.11,1.64,1.7,1.28,0.13,1.51,2.66,56.6,1.15,14.27,4.01,28.1,6.29,5.81,2.18,2.82,0.45,0.0,2.37,1.15,4.27,2.28,0.0,68.57,4.59,22.0,33.13,17.83,1.6,60.17,0.61,1.12,54.3,0.67,0.1,40.64,210.18,119.38,4.59,2.21,0.22,0.64,0.51,42.47,38.75,91.2,2.53,0.19,0.0,0.0,1.64,0.55,0.1,1.8,1.15,1.64,0.0,0.0,0.0,9.62,1.32,0.96,57.7
MÃ¡rio Rui,MÃ¡rio Rui Silva Duarte,8000000,2021-2022,32.0,1.68,Full-Back,Left-Back,left,Serie A,0.0,0.15,0.0,0.0,0.0,0.26,0.0,0.06,0.06,0.11,0.17,0.0,1.02,0.34,33.3,0.0,0.0,20.0,0.19,0.0,0.0,0.06,0.06,0.06,-0.06,-0.06,64.74,76.17,85.0,1191.5,368.87,30.41,33.38,91.1,25.11,28.12,89.3,8.38,12.48,67.2,0.15,0.11,1.32,3.68,1.35,0.3,4.25,76.17,65.75,10.41,2.33,0.04,7.18,2.52,1.47,0.41,0.11,0.19,0.0,48.65,13.57,13.95,58.31,7.63,2.07,7.67,0.19,64.74,0.15,0.68,2.26,1.58,2.56,1.88,0.11,0.11,0.08,0.23,0.15,0.26,0.11,0.08,0.0,0.0,0.08,0.0,2.11,1.09,0.9,0.9,0.3,1.17,2.33,50.0,1.17,10.75,3.46,32.2,4.14,3.95,2.67,1.43,0.11,0.0,1.32,1.24,3.35,1.39,0.0,84.36,3.31,23.83,42.48,22.52,1.8,74.55,0.45,0.64,70.6,0.45,0.04,55.6,239.44,144.44,5.41,1.28,0.19,0.45,0.75,63.27,60.6,95.8,2.22,0.26,0.0,0.0,0.94,1.99,0.15,1.47,1.24,1.09,0.0,0.0,0.0,6.84,0.6,1.13,34.8
MÃ¡rio Rui,MÃ¡rio Rui Silva Duarte,11500000,2020-2021,31.0,1.68,Full-Back,Left-Back,left,Serie A,0.0,0.11,0.0,0.0,0.0,0.22,0.0,0.04,0.04,0.11,0.15,0.0,1.02,0.11,10.5,0.0,0.0,22.7,0.11,0.0,0.0,0.04,0.04,0.04,-0.04,-0.04,60.72,74.47,81.5,1062.31,376.82,30.2,32.79,92.1,23.35,27.02,86.4,6.36,12.13,52.4,0.11,0.11,1.62,3.45,1.35,0.65,4.64,74.47,63.85,10.62,3.02,0.05,5.82,1.83,3.02,1.08,0.54,0.16,0.05,48.15,11.05,15.26,60.72,5.18,1.67,6.52,0.16,60.72,0.32,0.81,2.16,2.05,2.8,2.16,0.43,0.05,0.05,0.11,0.0,0.32,0.27,0.05,0.0,0.0,0.0,0.0,1.56,1.02,0.97,0.59,0.0,0.92,1.83,50.0,0.92,9.17,3.24,35.3,3.88,3.45,1.83,1.89,0.27,0.0,1.62,1.56,3.13,1.73,0.0,83.85,3.67,24.43,39.1,24.16,1.4,74.09,0.81,1.24,65.2,0.81,0.05,53.92,213.54,128.18,4.8,1.62,0.16,0.97,0.54,60.23,57.48,95.4,2.53,0.22,0.0,0.0,1.02,2.37,0.16,3.02,1.56,1.02,0.0,0.0,0.0,8.9,0.59,0.7,45.8
MÃ¡rio Rui,MÃ¡rio Rui Silva Duarte,14000000,2019-2020,30.0,1.68,Full-Back,Left-Back,left,Serie A,0.0,0.09,0.0,0.0,0.0,0.37,0.0,0.05,0.05,0.15,0.21,0.0,1.46,0.46,31.3,0.0,0.0,26.6,0.09,0.0,0.0,0.05,0.05,0.04,-0.05,-0.05,75.63,91.28,82.8,1288.06,445.1,37.77,40.56,93.1,30.31,34.7,87.3,6.32,12.27,51.5,0.09,0.15,1.56,5.22,2.15,0.78,6.18,91.28,80.2,11.08,2.11,0.09,9.11,1.69,3.8,1.14,0.55,0.27,0.0,59.05,15.02,17.21,74.57,5.77,2.43,7.83,0.32,75.63,0.09,1.24,0.69,2.98,3.48,2.84,0.14,0.09,0.09,0.14,0.18,0.18,0.09,0.09,0.0,0.0,0.0,0.0,1.69,1.14,0.78,0.6,0.32,0.55,1.24,44.4,0.69,10.48,3.71,35.4,4.12,3.89,2.47,1.97,0.27,0.05,1.69,0.6,2.29,2.11,0.0,101.58,3.3,24.81,51.09,32.04,1.42,91.01,1.19,1.74,68.4,1.28,0.14,72.05,316.97,204.81,9.16,2.93,0.23,0.6,0.64,76.68,73.84,96.3,2.61,0.37,0.0,0.0,1.01,2.7,0.09,3.8,0.6,1.14,0.0,0.09,0.0,9.93,0.73,1.01,42.1
MÃ¡rio Rui,MÃ¡rio Rui Silva Duarte,13500000,2018-2019,29.0,1.68,Full-Back,Left-Back,left,Serie A,0.06,0.06,0.06,0.0,0.0,0.32,0.06,0.04,0.04,0.14,0.18,0.06,1.21,0.25,21.1,0.05,0.25,22.8,0.0,0.0,0.0,0.04,0.04,0.04,0.02,0.02,66.37,82.57,80.4,1131.07,424.91,33.47,37.09,90.2,26.55,30.74,86.4,5.84,12.64,46.2,0.06,0.14,1.65,4.19,2.35,0.64,8.26,82.57,72.98,9.59,0.95,0.32,10.67,1.65,3.49,0.64,0.0,0.0,0.0,52.15,12.07,18.36,66.25,5.46,2.22,8.0,0.44,66.37,0.19,1.08,1.14,2.73,3.49,3.24,0.06,0.06,0.0,0.13,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,1.46,0.76,0.7,0.64,0.13,0.57,1.59,36.0,1.02,10.92,2.48,22.7,4.26,4.83,1.84,1.59,0.13,0.0,1.46,1.14,2.6,2.03,0.0,92.1,3.18,19.63,43.63,34.87,1.4,82.7,0.83,1.78,46.4,1.02,0.06,68.91,304.74,193.97,8.32,3.3,0.32,1.14,0.44,69.42,66.37,95.6,3.94,0.32,0.06,0.06,1.21,1.14,0.19,3.49,1.14,0.76,0.0,0.0,0.0,8.83,0.25,0.38,40.0
MÃ¡rio Rui,MÃ¡rio Rui Silva Duarte,11333333,2017-2018,28.0,1.68,Full-Back,Left-Back,left,Serie A,0.09,0.13,0.09,0.0,0.0,0.39,0.04,0.01,0.01,0.08,0.09,0.09,0.35,0.09,25.0,0.25,1.0,29.7,0.09,0.0,0.0,0.01,0.01,0.04,0.07,0.07,78.47,92.42,84.9,1178.33,440.5,46.83,49.94,93.8,25.86,30.17,85.7,4.49,9.67,46.4,0.13,0.08,1.17,5.01,1.38,0.3,5.91,92.42,81.15,11.27,1.04,0.04,10.92,1.6,2.5,2.12,0.47,0.09,0.3,64.75,14.42,13.25,73.08,7.81,2.46,8.12,0.6,78.47,0.3,1.34,1.17,2.42,2.33,1.77,0.3,0.17,0.04,0.04,0.0,0.26,0.17,0.09,0.0,0.0,0.0,0.0,2.76,1.47,0.86,1.51,0.39,1.25,2.46,50.9,1.21,14.42,4.71,32.6,5.44,6.0,2.98,2.03,0.17,0.0,1.86,0.43,3.19,1.21,0.04,102.0,2.12,24.22,55.42,28.96,0.65,90.99,0.78,1.3,60.0,0.82,0.09,70.19,282.91,178.19,6.82,2.89,0.13,0.56,0.91,76.19,73.51,96.5,1.94,0.39,0.04,0.04,1.68,2.03,0.09,2.5,0.43,1.47,0.0,0.0,0.0,9.19,0.43,1.47,22.7
Marko Pajac,Marko Pajac,1350000,2019-2020,28.0,1.85,Full-Back,Left-Back,left,Serie A,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.02,0.02,0.19,0.21,0.0,0.83,0.12,14.3,0.0,0.0,24.1,0.12,0.0,0.0,0.02,0.02,0.03,-0.02,-0.02,40.08,55.26,72.5,740.63,276.64,15.89,19.21,82.7,18.26,22.29,81.9,5.22,11.03,47.3,0.0,0.19,1.3,1.3,2.13,1.66,2.73,55.26,45.77,9.49,1.19,0.0,10.55,2.02,5.57,1.07,0.24,0.24,0.24,30.59,11.86,12.81,40.32,6.4,1.19,7.23,0.0,40.08,0.0,1.78,1.07,3.32,2.37,1.78,0.24,0.24,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.71,0.47,0.47,0.12,0.71,1.9,37.5,1.19,13.04,3.44,26.4,4.98,5.45,2.61,1.66,0.0,0.0,1.66,1.07,2.13,1.19,0.0,63.79,4.15,18.38,25.49,24.19,2.37,54.55,0.95,1.66,57.1,1.07,0.0,43.64,220.08,124.74,6.76,2.13,0.59,0.95,1.07,44.11,40.55,91.9,2.85,0.12,0.0,0.0,0.95,0.95,0.0,5.57,1.07,0.71,0.0,0.0,0.0,7.83,0.36,0.71,33.3
Marko Pajac,Marko Pajac,1050000,2018-2019,27.0,1.85,Full-Back,Left-Back,left,Serie A,0.21,0.21,0.21,0.0,0.0,0.54,0.0,0.04,0.04,0.1,0.14,0.21,1.07,0.43,40.0,0.2,0.5,22.8,0.21,0.0,0.0,0.04,0.04,0.04,0.17,0.17,34.58,45.43,76.1,639.45,222.53,15.9,17.72,89.7,14.61,18.47,79.1,3.87,7.52,51.4,0.21,0.1,1.07,1.83,0.97,0.43,3.33,45.43,38.13,7.3,0.86,0.0,6.87,1.5,4.73,0.75,0.0,0.0,0.0,27.71,8.81,8.91,34.69,4.3,0.64,5.69,0.0,34.58,0.0,0.97,0.86,1.5,1.61,1.18,0.11,0.11,0.11,0.0,0.11,0.21,0.21,0.0,0.0,0.0,0.0,0.0,1.18,0.64,0.32,0.43,0.43,0.43,1.18,36.4,0.75,15.14,3.44,22.7,6.66,5.69,2.79,0.75,0.0,0.0,0.75,0.43,1.61,1.72,0.0,53.38,3.11,12.46,25.02,20.3,1.93,46.18,0.86,1.5,57.1,0.97,0.11,38.34,214.15,128.23,6.44,1.93,0.64,0.75,1.4,38.56,35.12,91.1,1.5,0.54,0.0,0.0,1.29,1.07,0.0,4.73,0.43,0.64,0.0,0.0,0.0,6.98,0.11,1.4,7.1
Markus Suttner,Markus Suttner,900000,2019-2020,34.0,1.79,Full-Back,Left-Back,left,Bundesliga,0.0,0.07,0.0,0.0,0.0,0.2,0.0,0.03,0.03,0.04,0.07,0.0,1.01,0.07,6.7,0.0,0.0,26.0,0.2,0.0,0.0,0.03,0.03,0.03,-0.03,-0.03,40.53,55.79,72.7,889.65,374.92,14.85,16.6,89.5,16.6,20.3,81.8,8.94,17.14,52.2,0.07,0.04,0.87,4.97,1.08,0.34,5.65,55.79,46.65,9.14,1.28,0.07,6.65,2.82,3.36,1.21,0.2,0.74,0.27,27.42,10.62,17.74,41.2,4.84,2.08,6.65,0.2,40.53,0.34,1.68,0.74,2.22,2.22,1.41,0.4,0.0,0.2,0.07,0.13,0.27,0.2,0.07,0.0,0.0,0.0,0.0,1.88,1.14,0.87,0.94,0.07,0.67,1.68,40.0,1.01,14.38,4.03,28.0,6.45,5.71,2.22,2.69,0.47,0.13,2.22,0.54,2.42,2.96,0.07,67.01,3.56,19.69,31.79,19.09,0.74,57.74,0.34,0.54,62.5,0.34,0.0,38.11,179.06,98.0,4.64,1.48,0.13,0.67,0.47,40.73,37.44,91.9,1.81,0.2,0.0,0.0,1.01,0.54,0.0,3.36,0.54,1.14,0.0,0.0,0.0,10.96,1.21,1.41,46.2
Markus Suttner,Markus Suttner,1750000,2018-2019,33.0,1.79,Full-Back,Left-Back,left,Bundesliga,0.18,0.18,0.18,0.0,0.0,0.18,0.0,0.04,0.04,0.15,0.18,0.18,0.74,0.18,25.0,0.25,1.0,22.4,0.37,0.0,0.0,0.04,0.04,0.05,0.15,0.15,32.21,47.85,67.3,745.4,292.82,10.67,12.52,85.3,13.8,17.67,78.1,7.73,17.48,44.2,0.18,0.15,1.47,2.21,0.92,0.55,2.94,47.85,40.12,7.73,1.47,0.0,5.52,4.97,3.13,2.94,0.74,0.92,0.37,24.29,6.44,17.12,37.73,4.42,1.47,3.31,0.0,32.21,0.37,1.1,0.74,0.37,2.02,0.92,0.92,0.0,0.0,0.18,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,2.02,0.92,1.1,0.55,0.37,0.55,1.29,42.9,0.74,16.56,3.87,23.3,7.91,6.26,2.39,1.66,0.55,0.0,1.1,1.1,3.13,2.02,0.0,55.95,2.76,20.8,24.11,16.2,1.1,48.4,0.18,0.92,20.0,0.18,0.0,33.68,166.2,109.69,4.79,2.02,0.18,0.18,0.55,39.75,34.6,87.0,2.39,0.18,0.0,0.0,1.47,0.18,0.0,3.13,1.1,0.92,0.0,0.0,0.0,6.63,1.47,1.1,57.1
Markus Suttner,Markus Suttner,2833333,2017-2018,32.0,1.79,Full-Back,Left-Back,left,Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.0,0.23,0.0,0.0,0.0,,28.3,0.08,0.0,0.0,0.01,0.01,0.02,-0.01,-0.01,33.51,46.72,71.7,679.69,302.98,12.9,14.43,89.4,14.73,18.7,78.8,5.65,12.6,44.8,0.0,0.02,0.46,2.6,0.69,0.31,4.35,46.72,35.8,10.92,0.99,0.0,4.81,1.68,2.37,0.31,0.15,0.0,0.15,19.85,10.53,16.34,32.75,1.83,1.53,9.62,0.15,33.51,0.23,0.92,1.3,0.99,0.99,0.76,0.15,0.0,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,2.14,1.3,1.45,0.31,0.38,0.69,2.06,33.3,1.37,11.53,3.66,31.8,6.72,2.9,1.91,1.91,0.23,0.0,1.68,0.99,3.13,2.37,0.08,55.19,3.89,19.69,24.2,14.89,0.0,44.43,0.15,0.46,33.3,0.15,0.0,27.18,143.21,83.51,3.74,1.68,0.0,0.31,0.15,29.85,27.94,93.6,0.76,0.0,0.0,0.0,0.38,0.08,0.0,2.37,0.99,1.3,0.0,0.0,0.0,7.56,1.3,1.22,51.5
