ï»¿Player_SN,Player_LN,Player Valuation,scouting_period,Age,Height,Gen_Pos,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Adama Niane,Adama Niane,2750000,2017-2018,25.0,1.83,Striker,Centre-Forward,right,Ligue 1,0.33,0.08,0.25,0.08,0.08,0.25,0.0,0.46,0.4,0.04,0.44,0.33,2.87,0.96,33.3,0.09,0.26,16.7,0.04,0.08,0.08,0.46,0.4,0.14,-0.13,-0.15,14.64,22.42,65.3,200.42,30.78,8.57,12.14,70.5,4.16,6.57,63.3,0.75,1.5,50.0,0.08,0.04,0.67,0.54,0.29,0.08,0.79,22.42,20.79,1.62,0.04,0.0,6.03,0.42,0.42,0.0,0.0,0.0,0.0,15.22,3.2,3.99,2.54,15.64,2.45,0.04,0.71,14.64,0.04,0.58,0.79,0.96,1.83,1.16,0.0,0.12,0.21,0.25,0.08,0.21,0.12,0.0,0.0,0.0,0.08,0.0,0.62,0.33,0.29,0.17,0.17,0.17,0.87,19.0,0.71,19.3,4.95,25.6,2.41,9.03,7.86,0.79,0.17,0.0,0.62,0.42,1.04,0.46,0.0,35.73,0.87,4.03,15.51,18.3,4.78,34.1,0.71,1.46,48.6,0.83,0.04,21.75,83.72,42.67,2.25,0.67,0.46,3.83,2.0,48.33,24.7,51.1,10.4,0.25,0.0,0.0,1.58,1.16,1.29,0.42,0.42,0.33,0.08,0.0,0.0,4.95,1.21,3.24,27.1
Admir Mehmedi,Admir Mehmedi,5000000,2020-2021,30.0,1.83,Striker,Second Striker,right,Bundesliga,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.22,0.32,0.0,0.88,0.22,25.0,0.0,0.0,13.8,0.0,0.0,0.0,0.1,0.1,0.11,-0.1,-0.1,38.09,48.51,78.5,614.09,152.78,20.3,24.48,83.0,13.06,15.59,83.8,3.18,5.27,60.4,0.22,0.22,1.87,3.84,1.87,0.33,4.83,48.51,45.99,2.52,0.55,0.22,7.57,1.32,2.2,0.77,0.22,0.11,0.0,35.45,7.79,5.27,6.37,38.74,1.65,0.44,0.88,38.09,0.11,0.55,1.54,2.09,4.5,3.73,0.11,0.11,0.22,0.22,0.11,0.33,0.33,0.0,0.0,0.0,0.0,0.0,1.98,1.32,0.55,0.66,0.77,0.66,1.98,33.3,1.32,23.16,8.67,37.4,4.28,11.63,7.24,1.1,0.22,0.0,0.88,0.66,2.63,0.33,0.0,58.72,0.55,5.82,27.99,28.65,4.06,56.3,0.99,1.32,75.0,1.1,0.11,41.27,169.9,75.4,5.49,1.76,0.66,1.65,1.65,56.85,43.02,75.7,7.13,0.0,0.0,0.0,2.41,2.2,0.99,2.2,0.66,1.32,0.0,0.0,0.0,8.01,0.55,2.3,19.2
Admir Mehmedi,Admir Mehmedi,9000000,2019-2020,29.0,1.83,Striker,Second Striker,right,Bundesliga,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.13,0.13,0.11,0.23,0.15,1.73,0.68,39.1,0.09,0.22,16.8,0.0,0.0,0.0,0.13,0.13,0.07,0.02,0.02,30.9,43.05,71.8,516.53,146.48,16.5,19.95,82.7,9.83,12.98,75.7,3.38,6.83,49.5,0.15,0.11,1.28,3.0,1.28,0.23,3.45,43.05,38.85,4.2,1.2,0.3,10.65,1.58,1.28,1.43,0.23,0.98,0.0,27.0,7.73,8.33,3.9,35.03,1.65,0.9,0.23,30.9,0.15,1.5,1.05,1.95,2.4,1.88,0.38,0.0,0.08,0.08,0.0,0.53,0.45,0.0,0.0,0.0,0.08,0.0,1.05,0.38,0.23,0.6,0.23,0.3,1.43,21.1,1.13,24.38,6.75,27.7,3.15,12.83,8.4,1.2,0.0,0.0,1.2,0.15,1.2,0.23,0.08,53.33,0.3,5.48,27.15,23.55,3.08,49.35,0.53,0.98,53.8,0.6,0.0,34.58,152.85,64.73,3.68,1.05,0.45,1.95,1.8,54.83,38.55,70.3,11.03,0.0,0.0,0.0,2.18,2.18,0.68,1.28,0.15,0.38,0.0,0.0,0.0,7.28,1.73,2.4,41.8
Admir Mehmedi,Admir Mehmedi,7666666,2018-2019,28.0,1.83,Striker,Second Striker,right,Bundesliga,0.32,0.27,0.32,0.0,0.0,0.05,0.0,0.17,0.17,0.2,0.37,0.32,1.86,0.69,37.1,0.17,0.46,15.9,0.05,0.0,0.0,0.17,0.17,0.09,0.15,0.15,29.95,41.86,71.5,512.61,148.19,15.9,19.36,82.1,10.21,13.67,74.7,3.19,6.6,48.4,0.27,0.2,1.91,1.54,1.49,0.37,3.24,41.86,36.33,5.53,1.28,0.27,8.03,2.29,2.45,2.45,0.48,0.74,0.11,27.13,7.07,7.66,4.57,33.19,1.81,1.22,0.27,29.95,0.27,1.38,0.74,1.65,3.46,2.13,0.8,0.0,0.11,0.27,0.16,0.53,0.27,0.05,0.0,0.11,0.05,0.05,2.66,1.81,1.12,1.01,0.53,0.85,2.29,37.2,1.44,22.82,5.9,25.9,5.37,10.37,7.07,1.6,0.0,0.0,1.6,0.59,3.24,0.32,0.0,54.1,0.59,6.76,23.35,26.49,4.79,48.78,0.8,1.76,45.5,0.96,0.11,36.06,166.86,81.76,4.63,0.96,1.01,1.17,1.65,49.84,35.43,71.1,9.89,0.05,0.0,0.0,1.54,2.29,0.96,2.45,0.59,1.81,0.0,0.0,0.0,6.86,0.9,1.91,32.1
Admir Mehmedi,Admir Mehmedi,4500000,2017-2018,27.0,1.83,Striker,Second Striker,right,Bundesliga,0.27,0.27,0.27,0.0,0.0,0.27,0.0,0.11,0.11,0.14,0.25,0.27,1.55,0.46,29.4,0.18,0.6,17.3,0.09,0.0,0.0,0.11,0.11,0.07,0.16,0.16,38.13,50.05,76.2,617.08,229.96,19.93,23.84,83.6,14.47,18.38,78.7,2.55,5.46,46.7,0.27,0.14,2.28,2.37,1.73,0.82,4.1,50.05,41.95,8.1,1.27,0.09,8.74,1.37,2.28,1.09,0.09,0.36,0.09,31.12,10.37,8.55,4.91,35.67,2.18,5.46,0.46,38.13,0.0,1.37,1.27,1.18,3.28,2.37,0.46,0.09,0.0,0.36,0.0,0.36,0.27,0.0,0.0,0.0,0.09,0.0,1.55,0.91,0.73,0.46,0.36,0.46,1.27,35.7,0.82,16.29,4.28,26.3,4.64,8.46,3.19,2.0,0.09,0.0,1.91,0.91,2.46,0.55,0.0,61.61,1.27,10.01,29.76,26.03,2.82,53.96,1.09,1.82,60.0,1.27,0.09,40.22,223.41,116.57,6.55,2.46,0.55,1.18,1.09,45.86,37.77,82.3,5.92,0.27,0.0,0.0,2.37,2.09,0.46,2.28,0.91,0.91,0.0,0.09,0.0,9.01,1.64,1.18,58.1
Adolfo Gaich,Adolfo JuliÃ¡n Gaich,8500000,2020-2021,23.0,1.9,Striker,Centre-Forward,right,Serie A,0.23,0.0,0.23,0.0,0.0,0.12,0.0,0.29,0.29,0.04,0.32,0.23,2.7,0.82,30.4,0.09,0.29,13.7,0.0,0.0,0.0,0.29,0.29,0.11,-0.06,-0.06,10.55,16.52,63.8,153.16,27.54,5.63,8.2,68.6,3.05,4.57,66.7,1.05,1.29,81.8,0.0,0.04,0.59,0.23,0.47,0.12,0.82,16.52,15.7,0.82,0.0,0.12,4.57,0.12,0.35,0.12,0.0,0.0,0.0,9.02,5.39,2.11,0.82,11.84,1.99,0.0,0.82,10.55,0.12,0.35,0.35,0.94,1.64,0.94,0.0,0.23,0.0,0.23,0.23,0.35,0.12,0.0,0.12,0.0,0.0,0.12,1.17,0.35,0.23,0.82,0.12,0.0,1.05,0.0,1.05,23.79,4.69,19.7,1.76,13.36,8.67,0.94,0.0,0.0,0.94,0.59,1.76,0.47,0.0,30.59,0.47,1.88,16.64,14.06,4.57,29.77,1.17,2.46,47.6,1.41,0.47,16.41,65.74,28.36,1.41,0.59,0.23,2.93,1.52,47.93,21.91,45.7,7.62,0.12,0.0,0.0,3.52,2.23,0.35,0.35,0.59,0.35,0.0,0.12,0.0,3.28,1.76,6.09,22.4
Adrian Grbic,Adrian Grbic,4000000,2021-2022,26.0,1.88,Striker,Centre-Forward,both,Ligue 1,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.26,0.26,0.09,0.35,0.17,2.08,1.04,50.0,0.08,0.17,19.0,0.7,0.0,0.0,0.26,0.26,0.12,-0.09,-0.09,12.16,19.29,63.1,145.25,34.05,8.17,11.81,69.1,2.78,4.69,59.3,0.17,0.52,33.3,0.0,0.09,0.7,0.7,0.17,0.0,1.04,19.29,17.72,1.56,0.17,0.0,6.95,0.35,0.35,0.0,0.0,0.0,0.0,11.47,4.0,3.82,1.56,13.38,1.56,0.17,0.17,12.16,0.0,0.7,1.22,1.04,1.39,1.04,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.52,0.0,0.17,0.87,20.0,0.7,18.42,3.82,20.8,1.91,9.9,6.6,0.87,0.17,0.0,0.7,0.52,1.04,1.22,0.0,28.15,1.56,4.52,13.2,11.12,3.3,25.89,0.17,0.35,50.0,0.17,0.0,13.03,42.22,21.37,1.22,0.17,0.35,1.56,1.39,35.44,18.24,51.5,4.17,0.0,0.0,0.0,1.04,1.74,0.17,0.35,0.52,0.52,0.0,0.0,0.0,4.0,2.61,3.65,41.7
Adrian Grbic,Adrian Grbic,7000000,2020-2021,25.0,1.88,Striker,Centre-Forward,both,Ligue 1,0.37,0.0,0.09,0.28,0.28,0.19,0.0,0.53,0.32,0.05,0.37,0.37,2.9,1.03,35.5,0.03,0.09,18.5,0.37,0.28,0.28,0.53,0.32,0.11,-0.16,-0.22,12.36,20.04,61.7,160.05,21.82,8.24,10.77,76.5,2.72,4.87,55.8,0.37,1.12,33.3,0.0,0.05,0.37,0.84,0.19,0.0,0.84,20.04,18.07,1.97,0.0,0.0,6.65,0.28,0.09,0.0,0.0,0.0,0.0,12.64,3.84,3.56,1.59,14.33,1.4,0.0,0.37,12.36,0.09,0.56,0.84,1.97,1.22,0.66,0.0,0.0,0.19,0.28,0.09,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.84,0.66,0.19,0.37,0.28,0.19,0.47,40.0,0.28,13.49,3.09,22.9,0.75,5.99,6.74,0.75,0.0,0.0,0.75,0.19,1.03,0.75,0.0,30.81,1.12,3.65,15.55,13.58,3.93,28.38,0.56,1.31,42.9,0.75,0.09,15.64,69.3,40.65,1.78,0.84,0.56,1.5,1.4,37.65,19.85,52.7,6.18,0.19,0.0,0.0,1.87,1.4,0.19,0.09,0.19,0.66,0.19,0.0,0.0,4.78,2.81,3.84,42.3
AdriÃ¡n LÃ³pez,AdriÃ¡n LÃ³pez Ãlvarez,1200000,2020-2021,34.0,1.83,Striker,Centre-Forward,right,La Liga,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.24,0.24,0.15,0.39,0.19,1.87,0.37,20.0,0.1,0.5,14.6,0.0,0.0,0.0,0.24,0.24,0.13,-0.06,-0.06,25.07,34.43,72.8,349.9,78.02,15.16,18.71,81.0,8.05,11.41,70.5,1.12,2.25,50.0,0.19,0.15,0.94,1.87,1.12,0.0,3.18,34.43,34.05,0.37,0.0,0.0,10.48,0.0,1.31,0.0,0.0,0.0,0.0,19.83,8.42,6.17,2.06,26.01,3.18,0.19,0.37,25.07,0.19,0.56,0.75,0.94,2.81,1.87,0.0,0.37,0.37,0.19,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,1.12,0.75,0.0,0.56,0.56,0.37,1.12,33.3,0.75,10.85,1.68,15.5,1.12,6.36,3.37,0.75,0.0,0.0,0.75,0.19,1.31,0.56,0.0,48.46,0.56,3.74,23.39,23.39,5.43,48.09,2.06,3.74,55.0,2.06,0.19,34.05,145.76,74.1,4.68,0.94,0.75,3.74,3.18,63.62,37.98,59.7,9.36,0.0,0.0,0.0,0.94,0.75,0.75,1.31,0.19,0.75,0.0,0.0,0.0,6.36,2.99,5.61,34.8
AdriÃ¡n LÃ³pez,AdriÃ¡n LÃ³pez Ãlvarez,1600000,2019-2020,33.0,1.83,Striker,Centre-Forward,right,La Liga,0.12,0.0,0.06,0.06,0.06,0.0,0.0,0.16,0.11,0.12,0.24,0.12,1.12,0.44,38.9,0.06,0.14,14.6,0.0,0.06,0.06,0.16,0.11,0.1,-0.04,-0.05,22.33,31.62,70.6,311.85,70.17,13.35,17.21,77.5,6.92,9.67,71.6,0.94,2.12,44.1,0.0,0.12,1.37,2.0,0.5,0.12,2.06,31.62,30.5,1.12,0.06,0.19,8.36,0.25,1.12,0.0,0.0,0.0,0.0,19.33,6.86,5.43,2.0,24.26,2.37,0.0,0.69,22.33,0.19,1.0,0.69,1.12,2.62,2.37,0.0,0.12,0.06,0.06,0.0,0.19,0.12,0.0,0.0,0.06,0.0,0.0,0.62,0.37,0.12,0.25,0.25,0.25,1.25,20.0,1.0,11.48,3.43,29.9,1.0,5.49,4.99,0.62,0.12,0.0,0.5,0.37,1.0,0.56,0.0,40.98,0.75,2.74,21.46,20.4,4.55,39.92,0.94,1.87,50.0,0.94,0.06,27.07,180.19,111.58,6.42,2.87,1.25,2.43,1.62,50.21,32.68,65.1,9.54,0.0,0.0,0.0,0.87,0.56,0.37,1.12,0.37,0.37,0.0,0.0,0.0,4.05,2.68,4.18,39.1
AdriÃ¡n LÃ³pez,AdriÃ¡n LÃ³pez Ãlvarez,3750000,2017-2018,31.0,1.83,Striker,Centre-Forward,right,La Liga,0.35,0.23,0.35,0.0,0.0,0.04,0.0,0.29,0.29,0.2,0.49,0.35,2.3,0.81,35.0,0.15,0.43,11.6,0.04,0.0,0.0,0.29,0.29,0.12,0.06,0.06,23.83,35.31,67.5,368.21,112.91,13.97,18.42,75.8,7.98,12.24,65.2,1.69,3.42,49.4,0.23,0.2,1.27,1.8,1.07,0.15,3.38,35.31,34.96,0.35,0.0,0.15,8.41,0.27,1.73,0.12,0.0,0.0,0.0,23.26,5.26,6.79,3.95,25.64,4.15,0.12,0.19,23.83,0.54,0.69,0.84,1.23,2.72,2.03,0.0,0.31,0.19,0.19,0.0,0.19,0.15,0.0,0.0,0.04,0.0,0.0,0.81,0.42,0.23,0.42,0.15,0.27,1.19,22.6,0.92,16.08,3.34,20.8,3.42,7.41,5.26,1.27,0.15,0.0,1.11,0.19,1.0,1.3,0.04,47.94,1.73,6.79,21.22,23.18,5.57,47.59,1.77,2.76,63.9,1.92,0.04,34.08,187.41,108.27,5.6,1.57,1.15,2.07,2.19,46.48,35.69,76.8,8.98,0.04,0.0,0.0,0.65,1.3,0.46,1.73,0.19,0.42,0.0,0.0,0.0,6.06,1.65,1.77,48.3
Ahmed Kutucu,Ahmed Kutucu,5700000,2019-2020,20.0,1.81,Striker,Centre-Forward,right,Bundesliga,0.4,0.27,0.4,0.0,0.0,0.27,0.0,0.2,0.2,0.16,0.36,0.4,1.99,0.66,33.3,0.2,0.6,17.8,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.2,16.7,23.46,71.2,265.89,52.62,8.88,11.53,77.0,6.1,8.35,73.0,1.33,1.99,66.7,0.27,0.16,0.93,0.66,0.66,0.27,1.19,23.46,22.4,1.06,0.0,0.13,7.69,0.53,1.19,0.0,0.0,0.0,0.0,14.05,5.3,4.11,3.18,17.23,1.46,0.13,0.4,16.7,0.4,0.4,0.53,1.19,2.39,1.46,0.0,0.4,0.4,0.13,0.0,0.53,0.53,0.0,0.0,0.0,0.0,0.0,1.72,1.19,0.4,1.06,0.27,0.53,1.59,33.3,1.06,18.42,6.1,33.1,0.93,10.34,7.16,1.06,0.13,0.0,0.93,0.53,2.25,0.8,0.0,37.91,0.66,3.71,18.69,18.69,2.78,36.85,2.78,4.37,63.6,2.92,0.13,28.23,130.43,73.43,1.86,1.06,0.53,3.18,3.31,43.34,26.64,61.5,7.95,0.27,0.0,0.0,1.46,0.66,0.53,1.19,0.53,1.19,0.0,0.0,0.0,5.57,1.46,2.78,34.4
Alassane PlÃ©a,Alassane Alexandre PlÃ©a,16500000,2021-2022,29.0,1.81,Striker,Centre-Forward,right,Bundesliga,0.43,0.3,0.37,0.06,0.06,0.12,0.0,0.35,0.3,0.35,0.66,0.43,2.99,1.16,38.8,0.12,0.32,17.2,0.0,0.06,0.06,0.35,0.3,0.1,0.07,0.06,27.36,36.38,75.2,487.66,135.82,13.53,16.21,83.5,8.77,11.39,77.0,4.08,5.61,72.8,0.3,0.35,2.5,3.35,2.07,0.24,4.81,36.38,34.79,1.58,0.24,0.49,11.21,0.79,0.85,0.06,0.06,0.0,0.0,26.14,5.97,4.27,4.27,29.86,0.73,0.12,0.67,27.36,0.06,0.37,2.38,1.77,5.0,3.96,0.06,0.24,0.3,0.37,0.06,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.97,0.73,0.24,0.55,0.18,0.3,0.97,31.3,0.67,16.27,5.0,30.7,1.52,7.8,6.95,0.61,0.12,0.0,0.49,0.55,1.52,0.43,0.0,48.26,0.85,3.6,24.98,22.36,4.57,46.61,1.46,2.99,49.0,1.65,0.06,36.74,168.18,98.59,6.52,1.58,1.16,1.89,1.83,50.33,37.47,74.5,9.93,0.12,0.0,0.0,1.28,1.58,0.67,0.85,0.55,0.73,0.0,0.0,0.0,5.97,1.04,1.95,34.7
Alassane PlÃ©a,Alassane Alexandre PlÃ©a,28400000,2020-2021,28.0,1.81,Striker,Centre-Forward,right,Bundesliga,0.3,0.05,0.3,0.0,0.0,0.1,0.0,0.25,0.25,0.19,0.45,0.3,3.0,1.25,41.7,0.1,0.24,16.7,0.0,0.0,0.0,0.25,0.25,0.09,0.04,0.04,24.86,33.89,73.3,427.19,102.83,12.48,15.82,78.9,8.44,10.93,77.2,3.09,4.49,68.9,0.05,0.19,1.35,2.35,1.85,0.35,3.44,33.89,32.25,1.65,0.1,0.3,7.99,0.95,1.85,0.0,0.0,0.0,0.0,23.66,5.34,4.89,4.59,26.11,0.85,0.1,0.95,24.86,0.2,0.85,1.8,1.5,3.19,2.5,0.0,0.25,0.15,0.2,0.1,0.35,0.3,0.0,0.0,0.05,0.0,0.0,0.85,0.45,0.2,0.5,0.15,0.3,1.25,24.0,0.95,14.38,3.69,25.7,1.65,6.39,6.34,0.45,0.05,0.0,0.4,0.35,1.2,0.4,0.0,46.07,0.5,3.44,23.16,22.21,5.14,44.53,1.3,2.1,61.9,1.3,0.0,31.75,158.59,98.04,5.29,1.55,0.9,3.0,1.45,53.61,36.99,69.0,10.68,0.1,0.0,0.0,1.15,1.65,1.05,1.85,0.35,0.45,0.0,0.0,0.0,4.29,1.7,1.9,47.2
Alassane PlÃ©a,Alassane Alexandre PlÃ©a,27000000,2019-2020,27.0,1.81,Striker,Centre-Forward,right,Bundesliga,0.42,0.42,0.42,0.0,0.04,0.17,0.08,0.45,0.42,0.27,0.68,0.42,3.23,1.47,45.5,0.13,0.29,16.3,0.08,0.0,0.04,0.45,0.42,0.13,-0.03,0.0,21.8,30.15,72.3,345.93,88.11,12.52,15.5,80.8,6.47,8.82,73.3,2.18,3.32,65.8,0.42,0.27,1.6,1.81,1.3,0.34,2.81,30.15,28.52,1.64,0.0,0.38,8.53,0.59,1.6,0.25,0.04,0.13,0.04,18.6,7.18,4.37,4.2,23.48,1.01,0.17,0.59,21.8,0.21,0.46,0.63,2.14,3.61,2.39,0.0,0.46,0.42,0.29,0.04,0.55,0.42,0.0,0.0,0.08,0.04,0.0,0.8,0.46,0.29,0.34,0.17,0.29,1.26,23.3,0.97,16.76,3.91,23.3,1.43,7.52,7.81,1.09,0.21,0.0,0.88,0.29,1.09,0.25,0.0,43.3,0.46,2.86,20.96,22.38,5.71,41.54,2.02,3.23,62.3,2.06,0.04,32.84,154.42,80.38,5.0,1.13,1.13,2.31,2.1,52.33,33.64,64.3,11.59,0.17,0.08,0.08,0.97,1.68,0.67,1.6,0.29,0.46,0.0,0.0,0.0,4.7,0.97,2.35,29.1
Alassane PlÃ©a,Alassane Alexandre PlÃ©a,29750000,2018-2019,26.0,1.81,Striker,Centre-Forward,right,Bundesliga,0.43,0.14,0.43,0.0,0.0,0.07,0.0,0.35,0.34,0.09,0.43,0.43,2.95,1.4,47.6,0.15,0.31,14.8,0.0,0.0,0.0,0.35,0.34,0.12,0.08,0.09,16.25,22.37,72.7,255.19,65.94,9.64,12.05,80.0,4.57,6.36,71.8,1.62,2.37,68.2,0.14,0.09,1.15,1.55,0.72,0.04,2.01,22.37,21.25,1.11,0.04,0.04,5.18,0.36,0.54,0.0,0.0,0.0,0.0,16.43,3.78,2.16,2.95,17.37,1.26,0.18,0.18,16.25,0.11,0.43,0.76,1.33,2.55,1.87,0.0,0.25,0.29,0.14,0.0,0.29,0.18,0.0,0.04,0.04,0.04,0.0,0.54,0.43,0.25,0.22,0.07,0.14,0.83,17.4,0.68,16.22,3.31,20.4,1.98,7.37,6.87,0.86,0.11,0.0,0.76,0.14,0.68,0.43,0.0,34.81,0.5,3.13,14.42,19.31,5.11,33.69,1.11,2.09,53.4,1.19,0.04,27.08,112.87,58.54,3.45,0.58,0.93,2.59,2.27,42.61,27.0,63.4,10.89,0.07,0.0,0.0,1.37,1.37,0.72,0.54,0.14,0.43,0.0,0.0,0.0,3.88,0.79,2.45,24.4
Alassane PlÃ©a,Alassane Alexandre PlÃ©a,16500000,2017-2018,25.0,1.81,Striker,Centre-Forward,right,Ligue 1,0.47,0.15,0.44,0.03,0.06,0.18,0.0,0.4,0.35,0.09,0.44,0.47,3.17,1.27,40.2,0.14,0.35,15.9,0.0,0.03,0.06,0.4,0.35,0.11,0.08,0.09,23.47,30.45,77.1,368.38,78.01,13.53,16.48,82.0,7.31,9.17,79.7,1.95,2.9,67.3,0.15,0.09,0.89,1.69,0.77,0.06,2.43,30.45,29.27,1.18,0.0,0.12,7.4,0.62,0.62,0.03,0.0,0.0,0.0,25.45,2.01,2.99,3.58,25.69,0.59,0.12,0.3,23.47,0.21,0.56,1.24,1.33,3.43,1.75,0.06,0.65,0.53,0.38,0.06,0.53,0.18,0.0,0.18,0.09,0.09,0.0,0.38,0.27,0.12,0.21,0.06,0.06,0.83,7.1,0.77,14.86,3.52,23.7,2.28,6.16,6.42,0.68,0.12,0.0,0.56,0.38,0.77,0.41,0.0,42.5,0.83,3.97,19.77,21.99,4.71,41.26,1.75,2.6,67.0,1.89,0.03,33.41,180.44,95.24,5.56,1.6,0.98,1.75,1.86,46.41,34.01,73.3,10.74,0.18,0.0,0.0,1.18,1.78,0.44,0.62,0.38,0.27,0.03,0.0,0.0,3.67,0.24,0.83,22.2
Alberto Cerri,Alberto Cerri,4000000,2019-2020,25.0,1.94,Striker,Centre-Forward,right,Serie A,0.27,0.0,0.27,0.0,0.0,0.27,0.0,0.24,0.24,0.12,0.37,0.27,2.3,0.95,41.2,0.12,0.29,15.8,0.0,0.0,0.0,0.24,0.24,0.11,0.03,0.03,22.23,33.48,66.4,355.53,47.98,12.2,16.54,73.8,7.05,11.11,63.4,2.3,3.66,63.0,0.0,0.12,1.49,1.49,0.95,0.0,2.17,33.48,31.45,2.03,0.0,0.14,12.06,0.68,0.27,0.0,0.0,0.0,0.0,17.08,10.17,6.23,2.98,21.14,2.85,0.27,1.63,22.23,0.0,0.81,0.68,1.22,2.03,1.76,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.54,0.41,0.41,0.14,0.41,1.08,37.5,0.68,10.98,2.44,22.2,0.68,5.42,4.88,0.14,0.0,0.0,0.14,0.14,1.08,0.81,0.0,43.92,0.95,2.85,23.45,20.2,5.56,41.88,1.63,2.03,80.0,1.63,0.0,27.24,121.31,50.56,2.98,1.22,0.41,1.76,2.3,55.17,36.33,65.8,13.15,0.27,0.0,0.0,1.76,1.36,0.54,0.27,0.14,0.54,0.0,0.14,0.0,2.71,5.56,3.66,60.3
