ï»¿Player_SN,Player_LN,Player Valuation,scouting_period,Age,Height,Gen_Pos,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Adam MaruÅ¡iÄ,Adam MaruÅ¡iÄ,6250000,2019-2020,28.0,1.85,Winger,Right Midfield,right,Serie A,0.19,0.1,0.19,0.0,0.0,0.29,0.0,0.15,0.15,0.05,0.2,0.19,1.05,0.57,54.5,0.18,0.33,12.0,0.0,0.0,0.0,0.15,0.15,0.14,0.04,0.04,32.29,38.03,84.9,561.88,149.24,15.76,17.58,89.7,12.61,14.43,87.4,3.25,4.11,79.1,0.1,0.05,0.76,0.48,0.76,0.48,0.67,38.03,30.96,7.07,0.38,0.0,4.01,0.67,1.53,0.0,0.0,0.0,0.0,23.12,9.36,5.54,3.15,24.94,2.48,6.69,0.1,32.29,0.0,0.19,0.67,1.34,1.53,1.05,0.1,0.19,0.1,0.1,0.0,0.38,0.29,0.0,0.1,0.0,0.0,0.0,1.43,0.76,0.86,0.48,0.1,0.57,1.53,37.5,0.96,13.85,3.92,28.3,5.06,5.73,3.06,2.01,0.19,0.0,1.82,0.76,2.2,1.15,0.0,47.48,2.77,14.81,16.72,18.06,2.87,40.61,0.86,1.72,50.0,1.15,0.1,29.9,122.68,59.71,2.29,0.96,0.19,0.57,1.05,32.01,28.28,88.4,3.06,0.29,0.0,0.0,1.43,1.24,0.0,1.53,0.76,0.76,0.0,0.0,0.0,6.31,1.15,1.34,46.2
Adam MaruÅ¡iÄ,Adam MaruÅ¡iÄ,8500000,2018-2019,27.0,1.85,Winger,Right Midfield,right,Serie A,0.04,0.04,0.04,0.0,0.0,0.09,0.04,0.06,0.06,0.07,0.13,0.04,0.77,0.3,38.9,0.06,0.14,16.3,0.0,0.0,0.0,0.06,0.06,0.08,-0.02,-0.02,34.24,41.87,81.8,585.92,199.78,16.58,17.95,92.4,14.37,17.74,81.0,2.77,4.39,63.1,0.04,0.07,0.98,1.58,0.98,0.47,2.98,41.87,34.92,6.95,0.21,0.09,7.33,1.02,2.17,0.04,0.0,0.0,0.0,26.43,7.21,8.23,3.33,28.74,2.3,6.69,0.21,34.24,0.09,0.38,0.68,1.32,1.83,1.62,0.04,0.09,0.0,0.09,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.58,1.02,0.6,0.68,0.3,0.72,1.36,53.1,0.64,15.39,4.39,28.5,6.4,6.18,2.81,1.79,0.13,0.0,1.66,0.72,2.3,1.15,0.0,51.16,1.75,12.19,21.87,20.46,2.09,44.25,1.49,2.69,55.6,1.58,0.21,33.55,165.76,106.37,4.95,1.53,0.43,0.77,0.98,36.54,30.78,84.2,3.45,0.09,0.04,0.0,1.36,0.81,0.09,2.17,0.72,1.02,0.0,0.0,0.0,7.55,1.02,0.98,51.1
Adam MaruÅ¡iÄ,Adam MaruÅ¡iÄ,7500000,2017-2018,26.0,1.85,Winger,Right Midfield,right,Serie A,0.11,0.18,0.11,0.0,0.0,0.11,0.04,0.11,0.11,0.11,0.22,0.11,1.36,0.46,34.2,0.08,0.23,16.8,0.0,0.0,0.0,0.11,0.11,0.08,-0.01,-0.01,33.0,42.63,77.4,543.1,173.29,16.55,20.05,82.6,14.2,17.27,82.2,1.96,3.6,54.5,0.18,0.11,1.36,1.14,1.11,0.46,2.57,42.63,35.42,7.21,0.18,0.0,7.67,0.75,3.0,0.0,0.0,0.0,0.0,25.22,8.63,8.78,4.35,28.54,1.93,7.03,0.18,33.0,0.04,0.39,0.82,2.46,2.53,2.0,0.11,0.18,0.18,0.07,0.0,0.39,0.21,0.0,0.04,0.11,0.04,0.0,1.03,0.71,0.75,0.21,0.07,0.46,1.14,40.6,0.68,11.91,3.42,28.7,4.03,5.32,2.57,1.46,0.07,0.0,1.39,0.64,1.68,0.64,0.0,51.65,1.61,13.77,17.66,23.15,4.03,44.48,1.07,2.28,46.9,1.14,0.18,34.28,169.08,102.88,5.32,1.28,1.11,1.0,1.03,36.24,30.68,84.6,5.17,0.11,0.04,0.0,1.07,0.61,0.21,3.0,0.64,0.71,0.04,0.0,0.0,8.88,0.75,0.32,70.0
Adam Ounas,Adam Ounas,8000000,2020-2021,25.0,1.72,Winger,Right Winger,left,Serie A,0.24,0.24,0.24,0.0,0.0,0.06,0.0,0.19,0.19,0.27,0.46,0.24,1.85,0.6,32.3,0.13,0.4,17.2,0.0,0.0,0.0,0.19,0.19,0.1,0.05,0.05,28.19,36.73,76.7,570.7,141.9,10.99,12.96,84.8,11.59,14.03,82.6,5.02,7.88,63.6,0.24,0.27,1.67,2.57,2.15,0.36,4.54,36.73,34.4,2.33,0.66,0.12,6.45,2.27,2.27,1.19,0.48,0.3,0.06,25.02,5.37,6.33,29.74,5.43,0.84,0.12,0.12,28.19,0.06,0.9,0.54,1.37,3.4,2.39,0.24,0.54,0.06,0.18,0.0,0.54,0.36,0.06,0.12,0.0,0.0,0.0,0.6,0.3,0.3,0.18,0.12,0.24,0.96,25.0,0.72,13.8,2.51,18.2,3.58,6.45,3.76,1.13,0.12,0.0,1.02,0.84,1.43,0.3,0.0,50.29,0.3,6.63,28.19,22.46,3.46,48.14,3.94,5.67,69.5,4.06,0.18,41.86,241.33,151.09,6.09,3.05,1.02,1.79,3.23,47.54,37.45,78.8,5.79,0.06,0.0,0.0,0.96,2.87,0.6,2.27,0.84,0.3,0.0,0.0,0.0,6.81,0.66,1.37,32.4
Adam Ounas,Adam Ounas,9000000,2019-2020,24.0,1.72,Winger,Right Winger,left,Ligue 1,0.16,0.32,0.16,0.0,0.0,0.16,0.08,0.14,0.14,0.18,0.32,0.16,1.68,0.72,42.9,0.1,0.22,17.5,0.08,0.0,0.0,0.14,0.14,0.09,0.02,0.02,29.97,39.59,75.7,594.02,141.21,12.5,14.99,83.4,11.7,14.99,78.1,5.21,8.17,63.7,0.32,0.18,1.68,1.92,2.08,0.64,3.69,39.59,36.06,3.53,0.72,0.4,7.13,2.24,3.05,1.28,0.48,0.08,0.16,26.05,6.57,6.97,33.82,4.09,0.32,1.2,0.0,29.97,0.16,0.88,0.48,1.84,3.61,2.48,0.32,0.48,0.08,0.24,0.0,0.4,0.32,0.0,0.0,0.0,0.08,0.0,0.72,0.56,0.24,0.4,0.08,0.4,1.12,35.7,0.72,15.87,3.53,22.2,2.24,8.58,5.05,0.96,0.16,0.0,0.8,0.64,1.36,0.64,0.0,52.81,0.4,6.57,25.57,25.08,3.45,49.45,3.13,5.45,57.4,3.45,0.08,41.43,220.87,128.71,6.65,1.68,0.96,1.84,2.24,49.05,39.75,81.0,6.17,0.16,0.08,0.0,0.56,2.64,0.0,3.05,0.64,0.56,0.08,0.0,0.0,5.69,0.16,1.04,13.3
Adam Ounas,Adam Ounas,9166666,2018-2019,23.0,1.72,Winger,Right Winger,left,Serie A,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.33,0.33,0.32,0.64,0.5,3.35,1.34,40.0,0.15,0.38,19.3,0.0,0.0,0.0,0.33,0.33,0.1,0.17,0.17,38.81,48.68,79.7,709.13,145.37,18.23,20.91,87.2,16.23,20.74,78.2,4.18,5.86,71.4,0.0,0.32,3.01,2.01,2.84,0.0,4.68,48.68,47.84,0.84,0.0,1.0,6.69,1.67,2.84,0.33,0.17,0.0,0.0,35.97,6.02,6.69,42.32,4.85,0.5,0.33,0.0,38.81,0.0,1.34,2.01,1.84,6.52,4.52,0.17,0.33,0.5,0.67,0.33,0.5,0.0,0.0,0.17,0.17,0.0,0.17,1.0,0.84,0.33,0.5,0.17,0.5,1.34,37.5,0.84,26.93,5.86,21.7,2.51,11.88,12.55,1.17,0.0,0.0,1.17,1.51,2.51,0.0,0.0,63.57,0.33,4.68,26.43,39.65,6.19,62.73,3.18,5.86,54.3,3.35,0.33,57.38,319.52,221.15,11.71,4.18,2.17,2.51,2.01,60.22,52.03,86.4,9.2,0.0,0.0,0.0,1.0,2.17,0.0,2.84,1.51,0.84,0.0,0.0,0.0,6.19,0.67,1.0,40.0
Adama Diakhaby,Adama Diakhaby,8000000,2018-2019,23.0,1.84,Winger,Left Winger,left,Premier League,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.15,0.15,0.08,0.23,0.0,1.14,0.49,42.9,0.0,0.0,18.4,0.0,0.0,0.0,0.15,0.15,0.13,-0.15,-0.15,19.4,27.23,71.3,302.12,49.89,10.43,13.7,76.2,7.66,9.29,82.5,1.14,2.61,43.8,0.0,0.08,0.82,0.82,0.49,0.16,1.3,27.23,26.25,0.98,0.16,0.0,5.54,0.33,2.28,0.16,0.0,0.16,0.0,18.91,4.4,3.91,21.03,3.75,1.47,0.0,0.33,19.4,0.0,0.98,1.14,1.47,1.79,1.14,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.82,0.65,0.16,0.16,0.49,2.12,23.1,1.63,16.63,3.59,21.6,5.54,5.87,5.22,1.14,0.0,0.0,1.14,0.49,1.47,0.0,0.0,40.27,0.49,4.73,19.08,21.03,3.26,39.46,1.96,4.08,48.0,2.12,0.16,35.05,171.2,116.41,6.68,1.63,1.14,2.93,3.42,45.49,31.47,69.2,8.15,0.16,0.0,0.0,1.47,1.79,0.33,2.28,0.49,0.82,0.0,0.0,0.0,4.73,0.65,1.96,25.0
Adama Diakhaby,Adama Diakhaby,6750000,2017-2018,22.0,1.84,Winger,Left Winger,left,Ligue 1,0.21,0.32,0.21,0.0,0.0,0.21,0.11,0.21,0.21,0.08,0.29,0.21,1.48,0.42,28.6,0.14,0.5,16.3,0.0,0.0,0.0,0.21,0.21,0.14,0.0,0.0,14.82,22.66,65.4,214.2,41.4,8.89,11.65,76.4,4.34,6.78,64.1,1.06,2.22,47.6,0.32,0.08,0.74,0.95,0.42,0.21,0.95,22.66,22.13,0.53,0.0,0.0,4.66,0.74,2.22,0.0,0.0,0.0,0.0,15.56,2.96,4.13,16.52,2.65,2.54,0.32,0.21,14.82,0.32,0.32,0.53,1.69,1.48,0.85,0.0,0.0,0.11,0.42,0.11,0.53,0.32,0.0,0.0,0.11,0.11,0.0,2.01,1.16,0.53,1.06,0.42,0.53,1.16,45.5,0.64,18.74,4.55,24.3,4.24,8.15,6.35,1.38,0.0,0.0,1.38,1.69,3.71,0.32,0.0,36.74,0.42,4.55,14.93,20.33,4.34,36.21,1.16,3.18,36.7,1.38,0.11,23.72,129.81,80.58,3.6,0.85,0.64,2.65,1.8,38.54,25.2,65.4,9.64,0.21,0.11,0.0,1.48,1.59,1.06,2.22,1.69,1.16,0.0,0.0,0.0,4.66,0.53,0.95,35.7
Adama TraorÃ©,Adama TraorÃ© Diarra,28000000,2021-2022,27.0,1.76,Winger,Right Winger,right,Premier League,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.2,0.2,0.14,0.35,0.08,1.94,0.51,26.1,0.04,0.17,18.9,0.0,0.0,0.0,0.2,0.2,0.11,-0.12,-0.12,20.67,27.75,74.5,356.2,66.97,10.54,13.41,78.6,7.17,9.53,75.2,2.61,3.46,75.6,0.0,0.14,1.6,1.43,1.27,0.59,1.94,27.75,27.58,0.17,0.0,0.0,6.24,0.76,2.36,0.0,0.0,0.0,0.0,19.48,3.46,4.81,4.39,21.51,0.51,0.17,0.25,20.67,0.08,0.76,1.01,1.69,4.22,2.53,0.0,1.01,0.0,0.51,0.17,0.17,0.08,0.0,0.0,0.0,0.08,0.0,1.01,0.76,0.59,0.17,0.25,0.17,0.76,22.2,0.59,11.89,3.54,29.8,3.12,5.82,2.95,0.67,0.08,0.0,0.59,0.34,1.35,0.17,0.0,41.92,0.42,4.81,19.57,23.53,4.72,41.75,5.23,7.17,72.9,5.4,0.08,40.32,304.16,191.64,8.18,2.61,2.45,3.12,2.95,53.22,33.23,62.4,6.16,0.0,0.0,0.0,1.1,3.37,0.76,2.36,0.34,0.76,0.0,0.0,0.0,5.4,1.01,2.19,31.6
Adama TraorÃ©,Adama TraorÃ© Diarra,35000000,2020-2021,26.0,1.76,Winger,Right Winger,right,Premier League,0.07,0.07,0.07,0.0,0.0,0.14,0.0,0.07,0.07,0.18,0.26,0.07,1.46,0.44,30.2,0.05,0.15,19.3,0.0,0.0,0.0,0.07,0.07,0.05,-0.01,-0.01,19.67,29.83,65.9,321.68,81.88,10.12,13.05,77.6,7.17,10.6,67.6,1.77,3.5,50.5,0.07,0.18,1.9,1.46,0.88,0.54,2.14,29.83,28.98,0.85,0.03,0.07,7.64,0.61,4.04,0.0,0.0,0.0,0.0,17.19,5.47,7.17,3.13,22.12,1.12,0.78,0.27,19.67,0.07,0.85,0.82,2.24,3.84,2.51,0.0,0.71,0.1,0.44,0.07,0.2,0.1,0.0,0.03,0.03,0.03,0.0,1.09,0.78,0.51,0.41,0.17,0.31,0.68,45.0,0.37,11.72,3.64,31.0,2.65,6.25,2.82,0.95,0.07,0.0,0.88,0.37,1.46,0.54,0.03,44.75,0.68,4.52,22.83,23.14,3.98,43.93,5.44,7.27,74.8,5.88,0.17,38.83,292.02,192.94,10.4,2.92,2.04,2.85,2.92,48.89,34.72,71.0,5.1,0.14,0.0,0.0,1.8,3.53,0.24,4.04,0.37,0.78,0.03,0.0,0.0,5.5,2.65,2.55,51.0
Adama TraorÃ©,Adama TraorÃ© Diarra,28500000,2019-2020,25.0,1.76,Winger,Right Winger,right,Premier League,0.14,0.31,0.14,0.0,0.0,0.03,0.0,0.12,0.12,0.23,0.35,0.14,1.49,0.41,27.9,0.09,0.33,19.6,0.0,0.0,0.0,0.12,0.12,0.08,0.02,0.02,21.45,32.55,65.9,372.71,96.84,10.92,14.06,77.6,7.77,11.57,67.2,2.38,4.66,51.1,0.31,0.23,1.73,1.55,1.55,1.11,2.21,32.55,30.68,1.87,0.0,0.1,8.88,1.24,5.11,0.0,0.0,0.0,0.0,17.76,5.84,8.95,2.94,25.6,0.73,1.87,0.24,21.45,0.03,0.66,0.69,2.42,3.42,2.28,0.0,0.62,0.0,0.41,0.1,0.52,0.38,0.0,0.03,0.0,0.07,0.03,1.42,0.79,0.52,0.48,0.41,0.35,0.93,37.0,0.59,13.96,3.73,26.7,3.39,6.84,3.73,0.97,0.14,0.0,0.83,0.28,1.69,0.83,0.0,48.37,0.97,5.22,23.01,26.5,4.08,46.5,5.39,7.29,73.9,5.56,0.1,43.26,337.58,222.01,11.4,3.49,2.42,2.83,3.11,48.16,36.1,75.0,6.63,0.03,0.0,0.0,1.66,3.49,0.17,5.11,0.28,0.79,0.0,0.0,0.0,5.91,1.66,1.76,48.5
Adama TraorÃ©,Adama TraorÃ© Diarra,17000000,2018-2019,24.0,1.76,Winger,Right Winger,right,Premier League,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.11,0.11,0.17,0.28,0.1,1.9,0.7,36.8,0.05,0.14,18.5,0.0,0.0,0.0,0.11,0.11,0.06,-0.01,-0.01,23.35,32.73,71.3,374.67,113.45,12.97,16.26,79.8,7.78,10.58,73.6,1.9,3.09,61.3,0.1,0.17,1.6,1.4,1.7,1.0,2.49,32.73,30.03,2.69,0.1,0.0,8.58,0.4,3.69,0.0,0.0,0.0,0.0,18.06,7.48,7.18,4.09,23.65,1.1,2.0,0.2,23.35,0.1,0.6,0.8,1.9,4.09,2.49,0.0,1.0,0.3,0.3,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,1.5,0.7,0.9,0.3,0.3,0.6,0.9,66.7,0.3,14.77,3.89,26.4,3.69,5.79,5.29,1.2,0.0,0.0,1.2,0.6,2.1,0.8,0.0,52.68,0.6,6.98,28.24,25.54,4.99,50.09,6.49,9.18,70.7,6.98,0.1,45.5,324.48,230.59,8.88,3.79,2.69,4.89,3.49,54.08,37.42,69.2,7.08,0.1,0.0,0.0,1.8,3.19,0.7,3.69,0.6,0.7,0.0,0.0,0.0,7.18,2.49,2.69,48.1
Ademola Lookman,Ademola Olajade Alade Aylola Lookman,9000000,2021-2022,25.0,1.74,Winger,Left Winger,right,Premier League,0.32,0.0,0.32,0.0,0.0,0.16,0.0,0.3,0.3,0.14,0.44,0.32,1.58,0.71,45.0,0.2,0.44,13.9,0.0,0.0,0.0,0.3,0.3,0.19,0.02,0.02,25.6,33.19,77.1,351.15,96.32,16.12,18.57,86.8,7.51,9.72,77.2,1.03,2.13,48.1,0.0,0.14,1.5,1.34,1.58,0.24,3.24,33.19,32.24,0.95,0.32,0.08,8.06,0.24,1.5,0.08,0.0,0.0,0.0,28.05,2.92,2.21,7.35,25.13,0.47,0.16,0.0,25.6,0.32,0.4,1.58,1.66,2.77,2.13,0.0,0.32,0.08,0.16,0.08,0.16,0.08,0.0,0.0,0.0,0.08,0.0,2.61,1.42,0.95,1.11,0.55,0.71,1.82,39.1,1.11,21.33,5.85,27.4,5.93,10.04,5.37,1.34,0.08,0.0,1.26,1.42,4.03,0.16,0.0,48.44,0.55,6.64,23.07,22.05,5.69,47.65,2.69,4.11,65.4,2.77,0.4,39.82,182.84,106.12,6.56,1.74,1.19,2.21,3.48,45.12,33.74,74.8,7.27,0.16,0.0,0.0,1.66,2.69,0.4,1.5,1.42,1.42,0.0,0.0,0.0,7.11,0.32,1.11,22.2
Ademola Lookman,Ademola Olajade Alade Aylola Lookman,11000000,2020-2021,24.0,1.74,Winger,Left Winger,right,Premier League,0.13,0.13,0.13,0.0,0.03,0.16,0.0,0.18,0.16,0.17,0.33,0.13,2.23,0.69,30.9,0.06,0.19,17.1,0.1,0.0,0.03,0.18,0.16,0.07,-0.05,-0.03,28.83,38.27,75.3,490.69,141.18,13.73,16.09,85.3,11.5,13.96,82.4,2.82,5.83,48.3,0.13,0.17,1.97,1.51,1.38,0.16,3.44,38.27,33.22,5.05,1.18,0.16,5.31,1.38,2.1,2.78,1.25,0.92,0.2,29.55,3.34,5.37,6.42,30.83,0.36,0.43,0.13,28.83,0.1,0.52,1.21,1.57,3.77,2.42,0.82,0.16,0.2,0.13,0.03,0.36,0.2,0.1,0.07,0.0,0.0,0.0,1.25,0.95,0.39,0.62,0.23,0.16,1.15,14.3,0.98,16.94,5.08,30.0,3.6,7.57,5.77,1.38,0.07,0.0,1.31,0.82,2.06,0.43,0.0,52.19,0.43,4.85,23.52,28.54,4.72,47.21,2.72,4.26,63.8,2.85,0.29,40.3,220.92,127.48,7.21,2.06,1.34,2.56,2.75,49.08,35.94,73.2,6.26,0.16,0.0,0.0,1.8,2.2,0.39,2.1,0.82,0.95,0.0,0.0,0.0,6.55,0.23,1.18,16.3
Ademola Lookman,Ademola Olajade Alade Aylola Lookman,20000000,2018-2019,22.0,1.74,Winger,Left Winger,right,Premier League,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.17,0.38,0.0,1.75,0.44,25.0,0.0,0.0,18.3,0.0,0.0,0.0,0.2,0.2,0.12,-0.2,-0.2,31.46,38.88,80.9,480.0,139.22,18.2,20.97,86.8,10.92,12.23,89.3,1.6,3.5,45.8,0.29,0.17,1.17,2.48,1.17,0.73,3.2,38.88,36.84,2.04,0.44,0.0,7.28,0.87,1.75,1.02,0.15,0.29,0.0,31.02,4.51,3.35,7.86,29.27,0.73,0.58,0.15,31.46,0.15,0.29,1.75,1.6,3.79,2.33,0.0,0.87,0.29,0.0,0.29,0.44,0.29,0.0,0.0,0.15,0.0,0.0,2.04,1.17,0.87,0.73,0.44,0.73,1.17,62.5,0.44,17.62,5.24,29.8,6.26,7.86,3.5,1.31,0.15,0.0,1.17,2.04,4.08,0.29,0.0,55.78,0.44,6.26,26.8,29.42,4.95,54.03,4.08,5.83,70.0,4.22,0.29,47.48,247.28,128.59,6.7,2.91,1.02,1.75,4.22,51.41,39.76,77.3,5.97,0.0,0.0,0.0,1.17,3.2,0.29,1.75,2.04,1.17,0.0,0.0,0.0,7.14,0.44,1.17,27.3
Ademola Lookman,Ademola Olajade Alade Aylola Lookman,9500000,2017-2018,21.0,1.74,Winger,Left Winger,right,Bundesliga,0.78,0.47,0.78,0.0,0.0,0.16,0.0,0.36,0.36,0.53,0.91,0.78,2.04,0.94,46.2,0.38,0.83,12.9,0.16,0.0,0.0,0.36,0.36,0.18,0.42,0.42,27.6,37.0,74.6,414.09,128.41,16.46,19.91,82.7,9.25,11.92,77.6,1.57,3.45,45.5,0.47,0.53,2.67,2.04,1.1,0.0,3.76,37.0,34.65,2.35,0.78,0.16,7.06,0.94,0.94,0.78,0.31,0.16,0.31,26.34,5.49,5.17,5.64,29.32,0.78,0.47,0.31,27.6,0.16,0.63,1.1,2.35,5.02,3.14,0.31,0.94,0.16,0.47,0.0,0.94,0.47,0.0,0.31,0.16,0.0,0.0,0.63,0.47,0.47,0.16,0.0,0.16,0.63,25.0,0.47,13.95,4.7,33.7,2.67,7.53,3.76,0.78,0.0,0.0,0.78,0.47,1.1,0.16,0.0,48.92,0.94,5.8,26.5,22.11,4.7,46.88,2.98,4.86,61.3,3.14,0.0,42.33,261.38,156.79,8.94,2.67,1.1,2.51,1.72,42.02,34.81,82.8,6.74,0.16,0.0,0.0,2.04,2.35,0.16,0.94,0.47,0.47,0.0,0.0,0.0,9.25,0.47,0.94,33.3
Adnan Januzaj,Adnan Januzaj,12000000,2021-2022,28.0,1.86,Winger,Right Winger,left,La Liga,0.14,0.0,0.07,0.07,0.07,0.34,0.0,0.2,0.14,0.2,0.35,0.14,2.38,0.75,31.4,0.03,0.09,23.0,0.48,0.07,0.07,0.2,0.14,0.06,-0.06,-0.07,26.05,40.75,63.9,513.33,182.99,11.77,14.63,80.5,9.46,12.59,75.1,4.22,11.43,36.9,0.0,0.2,1.84,2.99,1.84,0.68,4.29,40.75,33.54,7.21,2.31,0.34,7.96,3.67,3.33,4.42,1.43,2.18,0.14,24.49,5.71,10.54,34.01,5.31,0.27,0.48,0.07,26.05,0.41,1.97,1.97,2.11,3.54,1.9,0.88,0.27,0.34,0.14,0.0,0.27,0.0,0.0,0.07,0.14,0.07,0.0,0.88,0.41,0.14,0.48,0.27,0.2,1.09,18.8,0.88,10.27,3.27,31.8,2.65,4.76,2.86,1.36,0.2,0.0,1.16,1.02,1.9,0.82,0.0,58.44,1.16,5.99,27.28,29.73,3.13,51.7,2.38,4.56,52.2,2.59,0.27,44.42,212.59,128.71,8.64,2.52,0.95,3.2,3.54,49.46,41.7,84.3,5.71,0.34,0.0,0.0,1.43,3.47,0.2,3.33,1.02,0.41,0.07,0.0,0.0,5.1,0.75,1.36,35.5
Adnan Januzaj,Adnan Januzaj,10666666,2020-2021,27.0,1.86,Winger,Right Winger,left,La Liga,0.36,0.44,0.09,0.27,0.27,0.18,0.0,0.45,0.25,0.39,0.64,0.36,2.57,0.8,31.0,0.03,0.11,21.9,0.36,0.27,0.27,0.45,0.25,0.1,-0.1,-0.16,36.3,50.86,71.4,678.73,253.58,17.66,20.5,86.1,12.16,15.36,79.2,5.41,11.8,45.9,0.44,0.39,2.13,2.84,3.37,0.71,5.95,50.86,44.29,6.57,1.51,0.62,9.05,3.2,3.73,3.91,1.6,1.42,0.27,35.33,5.95,9.59,41.54,7.19,0.27,0.98,0.18,36.3,0.44,1.33,1.33,2.49,4.88,2.93,0.98,0.44,0.09,0.44,0.0,0.89,0.53,0.18,0.0,0.0,0.18,0.0,1.07,0.53,0.18,0.71,0.18,0.09,0.53,16.7,0.44,9.5,2.66,28.0,0.98,5.5,3.02,0.8,0.18,0.0,0.62,0.44,1.51,0.44,0.0,66.75,0.71,5.24,31.95,35.5,4.44,60.71,3.64,5.77,63.1,3.82,0.18,52.19,261.3,162.78,10.3,3.02,1.07,3.11,2.75,61.69,50.68,82.2,7.63,0.18,0.0,0.0,0.71,3.37,0.18,3.73,0.44,0.53,0.09,0.0,0.0,6.12,0.89,0.98,47.6
Adnan Januzaj,Adnan Januzaj,10750000,2019-2020,26.0,1.86,Winger,Right Winger,left,La Liga,0.23,0.23,0.23,0.0,0.0,0.23,0.0,0.11,0.11,0.19,0.3,0.23,1.93,0.62,32.0,0.12,0.38,20.5,0.31,0.0,0.0,0.11,0.11,0.06,0.12,0.12,24.91,38.25,65.1,489.72,158.17,12.26,15.35,79.9,7.94,10.8,73.6,4.47,9.02,49.6,0.23,0.19,1.7,2.01,1.93,0.31,4.16,38.25,33.86,4.4,1.85,0.08,7.94,2.85,3.24,2.08,1.31,0.31,0.08,23.14,6.4,8.71,30.39,6.32,0.69,0.39,0.15,24.91,0.15,1.85,1.16,2.78,4.32,2.08,0.69,0.46,0.39,0.54,0.15,0.54,0.23,0.08,0.0,0.15,0.0,0.08,0.69,0.31,0.23,0.15,0.31,0.23,1.47,15.8,1.23,13.42,3.32,24.7,2.55,6.86,4.01,0.77,0.0,0.0,0.77,0.54,1.23,0.31,0.08,54.22,0.46,4.32,26.07,27.53,3.39,50.05,2.62,5.01,52.3,2.93,0.23,44.58,231.98,142.13,7.56,1.85,1.62,3.32,2.78,52.29,42.03,80.4,8.87,0.23,0.0,0.0,2.01,3.55,0.15,3.24,0.54,0.31,0.0,0.0,0.0,4.55,0.54,1.0,35.0
